"App name","Date","Time","Duration"
"Screen on (unlocked)","12/01/2023","18:28:28","0:00:01"
"Screen on (locked)","12/01/2023","18:28:25","0:00:03"
"Screen off (locked)","12/01/2023","18:28:10","0:00:15"
"System UI","12/01/2023","18:28:02","0:00:01"
"Discord","12/01/2023","18:25:33","0:02:28"
"Screen on (unlocked)","12/01/2023","18:25:33","0:00:00"
"Screen on (locked)","12/01/2023","18:25:30","0:00:03"
"Screen off (locked)","12/01/2023","18:25:29","0:00:01"
"Screen on (locked)","12/01/2023","18:25:27","0:00:02"
"Screen off (locked)","12/01/2023","18:25:06","0:00:21"
"Discord","12/01/2023","18:24:14","0:00:52"
"Screen on (unlocked)","12/01/2023","18:24:08","0:00:02"
"Screen on (locked)","12/01/2023","18:24:04","0:00:04"
"Screen off (locked)","12/01/2023","18:24:02","0:00:02"
"Screen on (locked)","12/01/2023","18:23:59","0:00:03"
"Screen off (locked)","12/01/2023","18:19:08","0:04:51"
"System UI","12/01/2023","18:19:03","0:00:01"
"System UI","12/01/2023","18:18:56","0:00:01"
"Messenger","12/01/2023","18:17:56","0:00:59"
"System UI","12/01/2023","18:17:53","0:00:01"
"Messenger","12/01/2023","18:17:51","0:00:01"
"Messenger","12/01/2023","18:17:49","0:00:01"
"Messenger","12/01/2023","18:17:38","0:00:10"
"Telegram","12/01/2023","18:16:55","0:00:42"
"Messenger","12/01/2023","18:16:24","0:00:30"
"System UI","12/01/2023","18:16:21","0:00:01"
"Messenger","12/01/2023","18:14:09","0:02:11"
"Telegram","12/01/2023","18:13:37","0:00:30"
"Photos","12/01/2023","18:12:15","0:01:21"
"Messenger","12/01/2023","18:12:08","0:00:05"
"Screen on (unlocked)","12/01/2023","18:11:36","0:00:00"
"Screen off","12/01/2023","18:11:35","0:00:01"
"Screen on (unlocked)","12/01/2023","18:11:34","0:00:01"
"Screen on (locked)","12/01/2023","18:11:20","0:00:14"
"Screen off (locked)","12/01/2023","18:11:11","0:00:09"
"Screen on (unlocked)","12/01/2023","18:10:49","0:00:00"
"Screen on (locked)","12/01/2023","18:10:45","0:00:03"
"Screen off (locked)","12/01/2023","17:25:45","0:45:00"
"System UI","12/01/2023","17:25:34","0:00:01"
"Telegram","12/01/2023","17:25:30","0:00:04"
"Discord","12/01/2023","17:22:53","0:02:34"
"Facebook","12/01/2023","17:22:41","0:00:12"
"Messenger","12/01/2023","17:21:19","0:01:19"
"Telegram","12/01/2023","17:20:22","0:00:55"
"System UI","12/01/2023","17:20:18","0:00:04"
"Opera","12/01/2023","17:20:17","0:00:01"
"Screen on (unlocked)","12/01/2023","17:20:16","0:00:01"
"Screen on (locked)","12/01/2023","17:20:12","0:00:04"
"Screen off (locked)","12/01/2023","17:20:09","0:00:03"
"Opera","12/01/2023","17:19:52","0:00:17"
"Telegram","12/01/2023","17:18:46","0:01:06"
"Opera","12/01/2023","17:18:43","0:00:01"
"Messenger","12/01/2023","17:18:35","0:00:04"
"Screen on (unlocked)","12/01/2023","17:18:35","0:00:00"
"Screen on (locked)","12/01/2023","17:18:29","0:00:05"
"Screen off (locked)","12/01/2023","16:38:24","0:40:05"
"Messenger","12/01/2023","16:38:19","0:00:06"
"Photos","12/01/2023","16:37:17","0:00:58"
"Screen on (unlocked)","12/01/2023","16:37:13","0:00:01"
"Messenger","12/01/2023","16:37:13","0:00:00"
"Screen on (locked)","12/01/2023","16:37:11","0:00:02"
"Screen off (locked)","12/01/2023","16:14:03","0:23:09"
"Screen on (locked)","12/01/2023","16:14:00","0:00:02"
"Screen off (locked)","12/01/2023","16:09:03","0:04:57"
"Messenger","12/01/2023","16:07:36","0:01:27"
"Screen on (unlocked)","12/01/2023","16:07:29","0:00:00"
"Screen on (locked)","12/01/2023","16:07:25","0:00:04"
"Screen off (locked)","12/01/2023","14:48:53","1:18:32"
"Screen on (locked)","12/01/2023","14:48:51","0:00:02"
"Screen off (locked)","12/01/2023","14:23:39","0:25:11"
"Screen on (locked)","12/01/2023","14:23:35","0:00:04"
"Screen off (locked)","12/01/2023","14:17:03","0:06:32"
"Screen on (locked)","12/01/2023","14:17:01","0:00:02"
"Screen off (locked)","12/01/2023","12:28:12","1:48:50"
"System UI","12/01/2023","12:28:02","0:00:01"
"Spotify","12/01/2023","12:27:59","0:00:01"
"Screen on (unlocked)","12/01/2023","12:27:59","0:00:00"
"Screen on (locked)","12/01/2023","12:27:55","0:00:04"
"Screen off (locked)","12/01/2023","12:27:48","0:00:07"
"Spotify","12/01/2023","12:26:53","0:00:55"
"Telegram","12/01/2023","12:25:39","0:01:10"
"Spotify","12/01/2023","12:25:21","0:00:16"
"System UI","12/01/2023","12:25:19","0:00:01"
"Spotify","12/01/2023","12:25:14","0:00:04"
"Spotify","12/01/2023","12:25:10","0:00:01"
"System UI","12/01/2023","12:25:07","0:00:02"
"Messenger","12/01/2023","12:23:57","0:01:09"
"Spotify","12/01/2023","12:23:42","0:00:02"
"Screen on (unlocked)","12/01/2023","12:23:42","0:00:01"
"Screen on (locked)","12/01/2023","12:23:38","0:00:04"
"Screen off (locked)","12/01/2023","12:18:00","0:05:39"
"Spotify","12/01/2023","12:17:12","0:00:47"
"Screen on (unlocked)","12/01/2023","12:17:07","0:00:05"
"Screen on (locked)","12/01/2023","12:17:02","0:00:05"
"Screen off (locked)","12/01/2023","12:05:41","0:11:21"
"Screen on (locked)","12/01/2023","12:05:38","0:00:03"
"Screen off (locked)","12/01/2023","12:02:32","0:03:06"
"Screen on (locked)","12/01/2023","12:02:24","0:00:08"
"Screen off (locked)","12/01/2023","11:56:21","0:06:03"
"Screen on (locked)","12/01/2023","11:56:14","0:00:07"
"Screen off (locked)","12/01/2023","11:50:17","0:05:57"
"Spotify","12/01/2023","11:49:48","0:00:29"
"Screen on (unlocked)","12/01/2023","11:49:47","0:00:00"
"Screen on (locked)","12/01/2023","11:49:44","0:00:03"
"Screen off (locked)","12/01/2023","11:44:51","0:04:53"
"Screen on (locked)","12/01/2023","11:44:28","0:00:23"
"Screen off (locked)","12/01/2023","11:44:03","0:00:25"
"Screen on (locked)","12/01/2023","11:43:52","0:00:11"
"Screen off (locked)","12/01/2023","11:32:24","0:11:29"
"Screen on (locked)","12/01/2023","11:32:21","0:00:03"
"Screen off (locked)","12/01/2023","11:28:58","0:03:24"
"System UI","12/01/2023","11:28:49","0:00:01"
"Telegram","12/01/2023","11:28:01","0:00:48"
"System UI","12/01/2023","11:27:57","0:00:01"
"AFK Arena","12/01/2023","11:03:20","0:24:35"
"AFK Arena","12/01/2023","11:01:13","0:02:06"
"System UI","12/01/2023","11:01:08","0:00:01"
"Opera","12/01/2023","10:51:28","0:09:40"
"System UI","12/01/2023","10:51:25","0:00:03"
"AFK Arena","12/01/2023","10:51:24","0:00:01"
"System UI","12/01/2023","10:51:23","0:00:01"
"AFK Arena","12/01/2023","10:19:09","0:32:13"
"Messenger","12/01/2023","10:17:04","0:02:02"
"System UI","12/01/2023","10:16:51","0:00:01"
"Clock","12/01/2023","10:16:50","0:00:01"
"Screen on (unlocked)","12/01/2023","10:16:50","0:00:00"
"Screen on (locked)","12/01/2023","10:16:44","0:00:06"
"Screen off (locked)","12/01/2023","10:11:45","0:04:59"
"Screen on (locked)","12/01/2023","10:11:41","0:00:04"
"Screen off (locked)","12/01/2023","10:11:22","0:00:19"
"Clock","12/01/2023","10:11:01","0:00:21"
"Screen on (locked)","12/01/2023","10:11:00","0:00:01"
"Screen off (locked)","12/01/2023","10:05:30","0:05:31"
"Clock","12/01/2023","10:05:01","0:00:29"
"Screen on (locked)","12/01/2023","10:05:00","0:00:01"
"Screen off (locked)","12/01/2023","10:00:21","0:04:40"
"Clock","12/01/2023","10:00:01","0:00:20"
"Screen on (locked)","12/01/2023","10:00:00","0:00:01"
"Screen off (locked)","12/01/2023","09:01:01","0:59:00"
"Clock","12/01/2023","09:00:42","0:00:19"
"Screen on (unlocked)","12/01/2023","09:00:40","0:00:01"
"Screen on (locked)","12/01/2023","09:00:37","0:00:03"
"Screen off (locked)","12/01/2023","09:00:24","0:00:13"
"Clock","12/01/2023","09:00:02","0:00:22"
"Screen on (locked)","12/01/2023","09:00:01","0:00:01"
"Screen off (locked)","12/01/2023","02:55:09","6:04:52"
"Screen on (locked)","12/01/2023","02:54:53","0:00:16"
"Screen off (locked)","12/01/2023","02:54:18","0:00:35"
"System UI","12/01/2023","02:54:13","0:00:01"
"AFK Arena","12/01/2023","02:52:22","0:01:51"
"System UI","12/01/2023","02:52:10","0:00:01"
"Calendar","12/01/2023","02:52:09","0:00:01"
"Screen on (unlocked)","12/01/2023","02:52:07","0:00:01"
"Screen on (locked)","12/01/2023","02:51:59","0:00:08"
"Screen off (locked)","12/01/2023","02:29:31","0:22:28"
"Screen on (locked)","12/01/2023","02:29:20","0:00:11"
"Screen off (locked)","12/01/2023","01:41:46","0:47:35"
"Screen on (locked)","12/01/2023","01:41:42","0:00:03"
"Screen off (locked)","12/01/2023","01:20:32","0:21:10"
"Screen on (locked)","12/01/2023","01:20:29","0:00:03"
"Screen off (locked)","12/01/2023","00:10:23","1:10:06"
"Calendar","12/01/2023","00:09:24","0:00:58"
"Screen on (unlocked)","12/01/2023","00:09:16","0:00:01"
"Screen on (locked)","12/01/2023","00:09:13","0:00:03"
"Screen off (locked)","11/01/2023","22:18:01","1:51:12"
"Screen on (locked)","11/01/2023","22:17:50","0:00:11"
"Screen off (locked)","11/01/2023","22:17:44","0:00:06"
"Screen on (locked)","11/01/2023","22:17:39","0:00:04"
"Screen off (locked)","11/01/2023","22:07:17","0:10:22"
"System UI","11/01/2023","22:07:06","0:00:03"
"Screen on (unlocked)","11/01/2023","22:07:02","0:00:04"
"Clock","11/01/2023","22:06:59","0:00:03"
"Screen on (locked)","11/01/2023","22:06:58","0:00:01"
"Screen off (locked)","11/01/2023","20:53:44","1:13:14"
"Screen on (locked)","11/01/2023","20:53:38","0:00:06"
"Screen off (locked)","11/01/2023","20:39:55","0:13:43"
"Screen on (locked)","11/01/2023","20:39:52","0:00:03"
"Screen off (locked)","11/01/2023","20:31:51","0:08:01"
"Clock","11/01/2023","20:31:32","0:00:19"
"Screen on (locked)","11/01/2023","20:31:31","0:00:01"
"Screen off (locked)","11/01/2023","20:21:34","0:09:57"
"Clock","11/01/2023","20:21:28","0:00:06"
"Screen on (unlocked)","11/01/2023","20:21:27","0:00:01"
"Screen on (locked)","11/01/2023","20:21:25","0:00:02"
"Screen off (locked)","11/01/2023","20:16:12","0:05:13"
"Clock","11/01/2023","20:12:50","0:03:22"
"Screen on (unlocked)","11/01/2023","20:12:50","0:00:00"
"Screen on (locked)","11/01/2023","20:12:46","0:00:04"
"Screen off (locked)","11/01/2023","19:43:25","0:29:21"
"Clock","11/01/2023","19:43:13","0:00:11"
"Screen on (unlocked)","11/01/2023","19:43:08","0:00:05"
"Screen on (locked)","11/01/2023","19:43:05","0:00:03"
"Screen off (locked)","11/01/2023","19:14:56","0:28:09"
"Screen on (locked)","11/01/2023","19:14:53","0:00:03"
"Screen off (locked)","11/01/2023","19:13:50","0:01:03"
"Messenger","11/01/2023","19:13:32","0:00:14"
"Messenger","11/01/2023","19:12:16","0:01:14"
"GOmobile","11/01/2023","19:11:27","0:00:39"
"System UI","11/01/2023","19:11:22","0:00:01"
"Instagram","11/01/2023","19:11:15","0:00:08"
"Discord","11/01/2023","19:09:17","0:01:55"
"Messenger","11/01/2023","19:09:00","0:00:15"
"Telegram","11/01/2023","19:06:14","0:02:46"
"Facebook","11/01/2023","19:06:02","0:00:11"
"Messenger","11/01/2023","19:02:54","0:03:06"
"Screen on (unlocked)","11/01/2023","19:02:44","0:00:00"
"Screen on (locked)","11/01/2023","19:02:41","0:00:03"
"Screen off (locked)","11/01/2023","19:02:11","0:00:30"
"System UI","11/01/2023","19:02:07","0:00:01"
"Calculator","11/01/2023","19:01:07","0:01:00"
"Screen on (unlocked)","11/01/2023","19:01:06","0:00:00"
"Screen on (locked)","11/01/2023","19:01:03","0:00:02"
"Screen off (locked)","11/01/2023","18:55:55","0:05:08"
"System UI","11/01/2023","18:55:48","0:00:01"
"People","11/01/2023","18:55:47","0:00:01"
"Phone","11/01/2023","18:34:47","0:21:00"
"People","11/01/2023","18:34:44","0:00:03"
"Screen on (unlocked)","11/01/2023","18:34:43","0:00:00"
"Screen on (locked)","11/01/2023","18:34:40","0:00:02"
"Screen off (locked)","11/01/2023","18:12:20","0:22:20"
"System UI","11/01/2023","18:12:13","0:00:03"
"Screen on (unlocked)","11/01/2023","18:11:52","0:00:00"
"Opera","11/01/2023","18:11:52","0:00:20"
"Screen on (locked)","11/01/2023","18:11:48","0:00:04"
"Screen off (locked)","11/01/2023","18:10:12","0:01:36"
"Opera","11/01/2023","18:05:59","0:04:13"
"Settings","11/01/2023","18:05:56","0:00:04"
"Opera","11/01/2023","18:05:18","0:00:38"
"Screen on (unlocked)","11/01/2023","18:05:07","0:00:00"
"Screen on (locked)","11/01/2023","18:05:04","0:00:03"
"Screen off (locked)","11/01/2023","17:56:59","0:08:05"
"System UI","11/01/2023","17:56:51","0:00:01"
"Messenger","11/01/2023","17:56:39","0:00:08"
"Opera","11/01/2023","17:56:31","0:00:06"
"Screen on (unlocked)","11/01/2023","17:56:28","0:00:03"
"Screen on (locked)","11/01/2023","17:56:25","0:00:03"
"Screen off (locked)","11/01/2023","15:00:41","2:55:45"
"Screen on (locked)","11/01/2023","15:00:38","0:00:03"
"Screen off (locked)","11/01/2023","14:44:38","0:15:59"
"Opera","11/01/2023","14:34:07","0:10:31"
"Opera","11/01/2023","14:34:04","0:00:01"
"Screen on (unlocked)","11/01/2023","14:34:03","0:00:00"
"Screen on (locked)","11/01/2023","14:34:00","0:00:03"
"Screen off (locked)","11/01/2023","14:31:11","0:02:49"
"System UI","11/01/2023","14:31:04","0:00:01"
"Total Commander","11/01/2023","14:31:01","0:00:01"
"ReadEra","11/01/2023","14:28:05","0:02:56"
"Screen on (unlocked)","11/01/2023","14:28:05","0:00:00"
"Screen on (locked)","11/01/2023","14:28:03","0:00:03"
"Screen off (locked)","11/01/2023","14:22:30","0:05:33"
"ReadEra","11/01/2023","14:21:57","0:00:32"
"Total Commander","11/01/2023","14:21:36","0:00:22"
"Opera","11/01/2023","14:20:08","0:01:26"
"Screen on (unlocked)","11/01/2023","14:20:02","0:00:00"
"Screen on (locked)","11/01/2023","14:19:51","0:00:11"
"Screen off (locked)","11/01/2023","14:16:31","0:03:20"
"Screen on (unlocked)","11/01/2023","14:16:08","0:00:00"
"Screen on (locked)","11/01/2023","14:16:07","0:00:02"
"Screen off (locked)","11/01/2023","14:07:17","0:08:50"
"Screen on (locked)","11/01/2023","14:07:15","0:00:02"
"Screen off (locked)","11/01/2023","12:51:58","1:15:17"
"System UI","11/01/2023","12:51:51","0:00:01"
"Calendar","11/01/2023","12:51:33","0:00:18"
"Screen on (unlocked)","11/01/2023","12:51:32","0:00:00"
"Screen on (locked)","11/01/2023","12:51:29","0:00:02"
"Screen off (locked)","11/01/2023","12:49:20","0:02:09"
"System UI","11/01/2023","12:49:06","0:00:02"
"System UI","11/01/2023","12:49:01","0:00:02"
"Settings","11/01/2023","12:48:58","0:00:02"
"Messenger","11/01/2023","12:48:16","0:00:40"
"AFK Arena","11/01/2023","12:07:10","0:41:02"
"Screen on (unlocked)","11/01/2023","12:07:10","0:00:00"
"Screen on (locked)","11/01/2023","12:07:07","0:00:03"
"Screen off (locked)","11/01/2023","12:05:16","0:01:51"
"Screen on (unlocked)","11/01/2023","11:55:57","0:09:19"
"AFK Arena","11/01/2023","11:55:57","0:00:00"
"Screen on (locked)","11/01/2023","11:55:54","0:00:03"
"Screen off (locked)","11/01/2023","11:53:54","0:02:01"
"AFK Arena","11/01/2023","11:45:49","0:08:04"
"Telegram","11/01/2023","11:42:47","0:02:59"
"Messenger","11/01/2023","11:40:48","0:01:57"
"BlackNote","11/01/2023","11:40:43","0:00:03"
"BlackNote","11/01/2023","11:40:37","0:00:04"
"Screen on (unlocked)","11/01/2023","11:40:37","0:00:00"
"Screen on (locked)","11/01/2023","11:40:34","0:00:03"
"Screen off (locked)","11/01/2023","11:05:55","0:34:39"
"BlackNote","11/01/2023","11:05:20","0:00:35"
"AFK Arena","11/01/2023","11:05:17","0:00:01"
"Screen on (unlocked)","11/01/2023","11:05:17","0:00:00"
"Screen on (locked)","11/01/2023","11:05:15","0:00:02"
"Screen off (locked)","11/01/2023","10:58:39","0:06:36"
"Screen on (locked)","11/01/2023","10:58:33","0:00:06"
"Screen off (locked)","11/01/2023","10:57:41","0:00:52"
"Screen on (locked)","11/01/2023","10:57:20","0:00:21"
"Screen off (locked)","11/01/2023","10:37:17","0:20:03"
"Screen on (locked)","11/01/2023","10:37:15","0:00:01"
"Screen off (locked)","11/01/2023","10:33:22","0:03:53"
"Screen on (locked)","11/01/2023","10:33:19","0:00:03"
"Screen off (locked)","11/01/2023","10:28:37","0:04:42"
"AFK Arena","11/01/2023","10:27:03","0:01:33"
"System UI","11/01/2023","10:26:58","0:00:01"
"Opera","11/01/2023","10:25:05","0:01:54"
"Messages","11/01/2023","10:25:00","0:00:02"
"Screen on (unlocked)","11/01/2023","10:24:59","0:00:01"
"Screen on (locked)","11/01/2023","10:24:56","0:00:02"
"Screen off (locked)","11/01/2023","09:28:26","0:56:31"
"Messages","11/01/2023","09:26:52","0:01:34"
"System UI","11/01/2023","09:26:44","0:00:01"
"Settings","11/01/2023","09:26:42","0:00:01"
"System UI","11/01/2023","09:26:39","0:00:01"
"Opera","11/01/2023","09:25:40","0:00:59"
"Screen on (unlocked)","11/01/2023","09:25:39","0:00:01"
"Screen on (locked)","11/01/2023","09:25:36","0:00:03"
"Screen off (locked)","11/01/2023","09:23:39","0:01:57"
"Opera","11/01/2023","09:22:10","0:01:29"
"Settings","11/01/2023","09:22:06","0:00:04"
"Opera","11/01/2023","09:21:43","0:00:22"
"Screen on (unlocked)","11/01/2023","09:21:42","0:00:00"
"Screen on (locked)","11/01/2023","09:21:39","0:00:03"
"Screen off (locked)","11/01/2023","09:21:11","0:00:29"
"System UI","11/01/2023","09:20:50","0:00:15"
"Discord","11/01/2023","09:20:38","0:00:11"
"Screen on (unlocked)","11/01/2023","09:20:37","0:00:01"
"Screen on (locked)","11/01/2023","09:20:32","0:00:05"
"Screen off (locked)","11/01/2023","09:14:35","0:05:57"
"Screen on (locked)","11/01/2023","09:14:32","0:00:03"
"Screen off (locked)","11/01/2023","07:01:02","2:13:30"
"Screen on (locked)","11/01/2023","07:01:00","0:00:02"
"Screen off (locked)","11/01/2023","07:00:25","0:00:36"
"Discord","11/01/2023","07:00:12","0:00:12"
"Clock","11/01/2023","07:00:02","0:00:10"
"Screen on (locked)","11/01/2023","07:00:02","0:00:01"
"Screen off (locked)","11/01/2023","02:43:51","4:16:11"
"Discord","11/01/2023","02:39:07","0:04:44"
"System UI","11/01/2023","02:39:04","0:00:01"
"AFK Arena","11/01/2023","02:35:38","0:03:24"
"Screen on (unlocked)","11/01/2023","02:35:38","0:00:00"
"Screen on (locked)","11/01/2023","02:35:35","0:00:03"
"Screen off (locked)","11/01/2023","02:35:34","0:00:01"
"AFK Arena","11/01/2023","02:34:10","0:01:24"
"System UI","11/01/2023","02:34:07","0:00:01"
"Messenger","11/01/2023","02:34:06","0:00:01"
"System UI","11/01/2023","02:33:46","0:00:01"
"Screen on (unlocked)","11/01/2023","02:33:44","0:00:01"
"Screen on (locked)","11/01/2023","02:33:37","0:00:06"
"Screen off (locked)","11/01/2023","00:04:29","2:29:08"
"Clock","11/01/2023","00:04:16","0:00:13"
"Screen on (locked)","11/01/2023","00:04:15","0:00:01"
"Screen off (locked)","10/01/2023","23:44:17","0:19:58"
"Clock","10/01/2023","23:44:12","0:00:06"
"Screen on (unlocked)","10/01/2023","23:44:10","0:00:01"
"Screen on (locked)","10/01/2023","23:44:05","0:00:05"
"Screen off (locked)","10/01/2023","23:34:09","0:09:56"
"Clock","10/01/2023","23:27:45","0:06:24"
"System UI","10/01/2023","23:27:42","0:00:01"
"Messages","10/01/2023","23:27:41","0:00:01"
"System UI","10/01/2023","23:27:40","0:00:01"
"Messages","10/01/2023","23:27:36","0:00:04"
"Screen on (unlocked)","10/01/2023","23:27:35","0:00:01"
"Screen on (locked)","10/01/2023","23:27:32","0:00:03"
"Screen off (locked)","10/01/2023","22:25:21","1:02:11"
"Messages","10/01/2023","22:25:13","0:00:08"
"Screen on (unlocked)","10/01/2023","22:25:03","0:00:01"
"Screen on (locked)","10/01/2023","22:25:00","0:00:03"
"Screen off (locked)","10/01/2023","18:05:02","4:19:58"
"Screen on (locked)","10/01/2023","18:04:59","0:00:03"
"Screen off (locked)","10/01/2023","17:56:17","0:08:41"
"Ukrainian-English dictionary","10/01/2023","17:55:55","0:00:23"
"Screen on (unlocked)","10/01/2023","17:55:55","0:00:00"
"Screen on (locked)","10/01/2023","17:55:52","0:00:03"
"Screen off (locked)","10/01/2023","17:52:32","0:03:20"
"Ukrainian-English dictionary","10/01/2023","17:50:51","0:01:41"
"Screen on (unlocked)","10/01/2023","17:50:50","0:00:00"
"Screen on (locked)","10/01/2023","17:50:48","0:00:02"
"Screen off (locked)","10/01/2023","17:49:57","0:00:52"
"Ukrainian-English dictionary","10/01/2023","17:49:17","0:00:39"
"Screen on (unlocked)","10/01/2023","17:49:15","0:00:00"
"Screen on (locked)","10/01/2023","17:49:12","0:00:03"
"Screen off (locked)","10/01/2023","17:49:01","0:00:11"
"System UI","10/01/2023","17:48:57","0:00:01"
"Ukrainian-English dictionary","10/01/2023","17:48:11","0:00:45"
"Opera","10/01/2023","17:48:08","0:00:01"
"Screen on (unlocked)","10/01/2023","17:48:07","0:00:00"
"Screen on (locked)","10/01/2023","17:48:04","0:00:03"
"Screen off (locked)","10/01/2023","16:23:39","1:24:25"
"Opera","10/01/2023","16:20:41","0:02:58"
"Screen on (unlocked)","10/01/2023","16:20:41","0:00:00"
"Screen on (locked)","10/01/2023","16:20:38","0:00:03"
"Screen off (locked)","10/01/2023","16:19:51","0:00:47"
"Opera","10/01/2023","16:18:55","0:00:56"
"Screen on (unlocked)","10/01/2023","16:18:54","0:00:00"
"Screen on (locked)","10/01/2023","16:18:50","0:00:05"
"Screen off (locked)","10/01/2023","16:17:21","0:01:29"
"Screen on (locked)","10/01/2023","16:17:15","0:00:05"
"Screen off (locked)","10/01/2023","16:17:14","0:00:01"
"Opera","10/01/2023","16:14:12","0:03:02"
"Screen on (unlocked)","10/01/2023","16:14:11","0:00:01"
"Screen on (locked)","10/01/2023","16:14:09","0:00:02"
"Screen off (locked)","10/01/2023","16:14:01","0:00:08"
"Opera","10/01/2023","16:13:24","0:00:37"
"Screen on (unlocked)","10/01/2023","16:13:23","0:00:01"
"Screen on (locked)","10/01/2023","16:13:21","0:00:02"
"Screen off (locked)","10/01/2023","16:13:04","0:00:18"
"Opera","10/01/2023","16:10:33","0:02:30"
"Screen on (unlocked)","10/01/2023","16:10:28","0:00:01"
"Screen on (locked)","10/01/2023","16:10:24","0:00:04"
"Screen off (locked)","10/01/2023","16:00:50","0:09:34"
"Screen on (locked)","10/01/2023","16:00:47","0:00:03"
"Screen off (locked)","10/01/2023","15:56:20","0:04:27"
"System UI","10/01/2023","15:56:16","0:00:01"
"Calendar","10/01/2023","15:55:40","0:00:36"
"System UI","10/01/2023","15:55:36","0:00:01"
"Screen on (unlocked)","10/01/2023","15:55:35","0:00:01"
"Ukrainian-English dictionary","10/01/2023","15:55:35","0:00:00"
"Screen on (locked)","10/01/2023","15:55:32","0:00:03"
"Screen off (locked)","10/01/2023","15:53:20","0:02:12"
"Ukrainian-English dictionary","10/01/2023","15:49:39","0:03:41"
"Screen on (unlocked)","10/01/2023","15:49:31","0:00:02"
"Screen on (locked)","10/01/2023","15:49:23","0:00:08"
"Screen off (locked)","10/01/2023","15:48:19","0:01:04"
"Screen on (locked)","10/01/2023","15:48:08","0:00:11"
"Screen off (locked)","10/01/2023","15:41:49","0:06:19"
"Screen on (locked)","10/01/2023","15:41:38","0:00:11"
"Screen off (locked)","10/01/2023","15:33:11","0:08:27"
"System UI","10/01/2023","15:33:06","0:00:01"
"VirginMobile","10/01/2023","15:33:00","0:00:05"
"Package installer","10/01/2023","15:32:55","0:00:05"
"VirginMobile","10/01/2023","15:32:36","0:00:18"
"Package installer","10/01/2023","15:32:29","0:00:08"
"VirginMobile","10/01/2023","15:32:28","0:00:01"
"Settings","10/01/2023","15:32:12","0:00:08"
"Power dashboard widget","10/01/2023","15:32:09","0:00:01"
"Screen on (unlocked)","10/01/2023","15:31:59","0:00:01"
"Screen on (locked)","10/01/2023","15:31:57","0:00:02"
"Screen off (locked)","10/01/2023","15:26:02","0:05:55"
"System UI","10/01/2023","15:25:54","0:00:01"
"Messenger","10/01/2023","15:25:48","0:00:06"
"Screen on (unlocked)","10/01/2023","15:25:41","0:00:02"
"Screen on (locked)","10/01/2023","15:25:29","0:00:12"
"Device boot","10/01/2023","15:03:47","0:00:00"
"Screen on (unlocked)","10/01/2023","15:02:20","0:00:01"
"Screen off (locked)","10/01/2023","15:02:02","0:00:18"
"Camera","10/01/2023","15:02:02","0:00:00"
"Screen on (unlocked)","10/01/2023","15:02:02","0:00:01"
"Screen off (locked)","10/01/2023","15:02:01","0:00:00"
"Device shutdown","10/01/2023","15:00:50","0:02:57"
"Discord","10/01/2023","15:00:50","0:00:00"
"Screen on (unlocked)","10/01/2023","15:00:48","0:00:01"
"Screen off (locked)","10/01/2023","14:16:11","0:44:39"
"Discord","10/01/2023","14:14:14","0:01:57"
"Telegram","10/01/2023","14:13:48","0:00:23"
"Messenger","10/01/2023","14:13:31","0:00:16"
"System UI","10/01/2023","14:13:27","0:00:03"
"Opera","10/01/2023","14:08:04","0:05:22"
"Telegram","10/01/2023","14:07:19","0:00:45"
"System UI","10/01/2023","14:07:04","0:00:01"
"BlackNote","10/01/2023","14:05:35","0:01:28"
"Screen on (unlocked)","10/01/2023","14:05:29","0:00:01"
"Screen on (locked)","10/01/2023","14:05:26","0:00:03"
"Screen off (locked)","10/01/2023","13:58:01","0:07:25"
"System UI","10/01/2023","13:57:56","0:00:01"
"People","10/01/2023","13:57:51","0:00:05"
"Phone","10/01/2023","13:57:18","0:00:33"
"People","10/01/2023","13:57:09","0:00:09"
"Screen on (unlocked)","10/01/2023","13:57:08","0:00:01"
"Screen on (locked)","10/01/2023","13:57:03","0:00:05"
"Screen off (locked)","10/01/2023","13:55:29","0:01:35"
"People","10/01/2023","13:55:26","0:00:03"
"Phone","10/01/2023","13:55:01","0:00:25"
"People","10/01/2023","13:54:57","0:00:03"
"Screen on (unlocked)","10/01/2023","13:54:53","0:00:04"
"Screen on (locked)","10/01/2023","13:54:48","0:00:05"
"Screen off (locked)","10/01/2023","12:16:32","1:38:16"
"Screen on (locked)","10/01/2023","12:16:27","0:00:05"
"Screen off (locked)","10/01/2023","12:11:14","0:05:13"
"Phone","10/01/2023","12:10:34","0:00:40"
"Screen on (locked)","10/01/2023","12:10:34","0:00:00"
"Screen off (locked)","10/01/2023","12:05:03","0:05:31"
"System UI","10/01/2023","12:04:56","0:00:01"
"People","10/01/2023","12:04:48","0:00:07"
"Phone","10/01/2023","12:04:09","0:00:39"
"People","10/01/2023","12:04:05","0:00:04"
"Package installer","10/01/2023","12:03:57","0:00:05"
"System UI","10/01/2023","12:03:42","0:00:02"
"Brave Nine","10/01/2023","12:03:23","0:00:16"
"System UI","10/01/2023","12:03:22","0:00:01"
"Bitwarden","10/01/2023","12:03:18","0:00:04"
"Brave Nine","10/01/2023","12:03:15","0:00:03"
"System UI","10/01/2023","12:03:13","0:00:01"
"Brave Nine","10/01/2023","11:59:08","0:04:00"
"Screen on (unlocked)","10/01/2023","11:58:49","0:00:20"
