"","artistName","category","trackName","energy","startTime","energy_level","genre","duration"
"279","Hans Zimmer","studies","Tennessee",0.318,2022-12-25 20:24:58,"slow","german soundtrack",1
"280","Hans Zimmer","studies","War",0.399,2022-12-25 20:29:53,"medium","german soundtrack",6
"281","I Hate Models","free time","Werewolf Disco Club",0.923,2022-12-18 13:26:20,"fast","dark techno",157
"282","I Hate Models","free time","Werewolf Disco Club",0.923,2022-12-18 23:00:36,"fast","dark techno",105
"283","I Hate Models","other","Werewolf Disco Club",0.923,2022-12-18 13:26:20,"fast","dark techno",8
"284","I Hate Models","other","Werewolf Disco Club",0.923,2022-12-18 23:00:36,"fast","dark techno",174
"285","I Hate Models","studies","Werewolf Disco Club",0.923,2022-12-18 23:00:36,"fast","dark techno",183
"286","In Verruf","free time","I See The Devil",0.968,2022-12-27 12:15:41,"fast","hard techno",7
"287","In Verruf","free time","I See The Devil",0.968,2022-12-29 14:00:18,"fast","hard techno",60
"288","In Verruf","free time","Rush",0.843,2022-12-17 22:18:11,"fast","hard techno",308
"289","In Verruf","other","I See The Devil",0.968,2022-12-27 12:15:41,"fast","hard techno",37
"290","In Verruf","other","I See The Devil",0.968,2022-12-29 14:00:18,"fast","hard techno",8
"291","In Verruf","other","Rush",0.843,2022-12-17 22:18:11,"fast","hard techno",2
"292","In Verruf","studies","I See The Devil",0.968,2022-12-27 12:15:41,"fast","hard techno",261
"293","In Verruf","studies","I See The Devil",0.968,2022-12-29 14:00:18,"fast","hard techno",134
"294","In Verruf","studies","Rush",0.843,2022-12-17 22:18:11,"fast","hard techno",57
"295","Jacidorex","free time","Dark Drone - VCL Remix",0.939,2022-12-18 11:06:46,"fast","acidcore",2
"296","Jacidorex","free time","Dark Drone - VCL Remix",0.939,2022-12-18 11:29:16,"fast","acidcore",123
"297","Jacidorex","free time","Dark Drone - VCL Remix",0.939,2022-12-19 21:49:36,"fast","acidcore",42
"298","Jacidorex","other","Dark Drone - VCL Remix",0.939,2022-12-18 11:29:16,"fast","acidcore",26
"299","Jacidorex","studies","Dark Drone - VCL Remix",0.939,2022-12-18 11:06:46,"fast","acidcore",59
"300","Jacidorex","studies","Dark Drone - VCL Remix",0.939,2022-12-18 11:29:16,"fast","acidcore",96
"301","Jacidorex","studies","Dark Drone - VCL Remix",0.939,2022-12-19 21:49:36,"fast","acidcore",190
"302","Jack Harlow","other","Dua Lipa",0.652,2022-12-29 19:37:44,"medium","deep underground hip hop",20
"303","Jack Harlow","studies","Dua Lipa",0.652,2022-12-29 19:37:44,"medium","deep underground hip hop",85
"304","Jaëss","free time","Mental Emprise",0.932,2022-12-21 19:13:01,"fast","techno rave",33
"305","Jaëss","free time","Trois nuits",0.935,2022-12-21 19:18:19,"fast","techno rave",14
"306","Jaëss","other","Mental Emprise",0.932,2022-12-21 19:13:01,"fast","techno rave",1
"307","Jaëss","studies","Ame perdure",0.999,2022-12-21 19:19:57,"fast","techno rave",2
"308","Jaëss","studies","Mental Emprise",0.932,2022-12-21 19:13:01,"fast","techno rave",209
"309","Jaëss","studies","Trois nuits",0.935,2022-12-21 19:18:19,"fast","techno rave",73
"310","Jaëss","studies","Trois nuits",0.935,2022-12-29 14:05:10,"fast","techno rave",47
"311","Jaëss","studies","Voyage",0.836,2022-12-21 19:19:53,"fast","techno rave",6
"312","James Horner","free time","Becoming one of ""The People"" Becoming one with Neytiri",0.0902,2022-12-16 21:10:55,"slow","orchestral soundtrack",4
"313","James Horner","free time","Becoming one of ""The People"" Becoming one with Neytiri",0.0902,2022-12-16 21:17:16,"slow","orchestral soundtrack",237
"314","James Horner","free time","Gathering all the Na'vi clans for battle",0.205,2022-12-16 21:44:45,"slow","orchestral soundtrack",51
"315","James Horner","free time","Jake enters his avatar world",0.0822,2022-12-16 21:54:35,"slow","orchestral soundtrack",169
"316","James Horner","free time","Quaritch",0.151,2022-12-16 21:49:58,"slow","orchestral soundtrack",34
"317","James Horner","free time","Scorched earth",0.226,2022-12-16 21:29:27,"slow","orchestral soundtrack",29
"318","James Horner","free time","The destruction of Hometree",0.276,2022-12-16 23:13:34,"slow","orchestral soundtrack",21
"319","James Horner","free time","War",0.4,2022-12-16 21:32:38,"medium","orchestral soundtrack",36
"320","James Horner","other","Becoming one of ""The People"" Becoming one with Neytiri",0.0902,2022-12-16 21:17:16,"slow","orchestral soundtrack",1
"321","James Horner","other","Gathering all the Na'vi clans for battle",0.205,2022-12-16 21:44:45,"slow","orchestral soundtrack",46
"322","James Horner","other","Jake enters his avatar world",0.0822,2022-12-16 21:54:35,"slow","orchestral soundtrack",16
"323","James Horner","other","Quaritch",0.151,2022-12-16 21:49:58,"slow","orchestral soundtrack",19
"324","James Horner","other","Scorched earth",0.226,2022-12-16 21:29:27,"slow","orchestral soundtrack",76
"325","James Horner","other","War",0.4,2022-12-16 21:32:38,"medium","orchestral soundtrack",42
"326","James Horner","studies","Becoming one of ""The People"" Becoming one with Neytiri",0.0902,2022-12-16 21:17:16,"slow","orchestral soundtrack",107
"327","James Horner","studies","Gathering all the Na'vi clans for battle",0.205,2022-12-16 21:44:45,"slow","orchestral soundtrack",190
"328","James Horner","studies","Jake enters his avatar world",0.0822,2022-12-16 21:54:35,"slow","orchestral soundtrack",78
"329","James Horner","studies","Quaritch",0.151,2022-12-16 21:49:58,"slow","orchestral soundtrack",218
"330","James Horner","studies","Scorched earth",0.226,2022-12-16 21:29:27,"slow","orchestral soundtrack",58
"331","James Horner","studies","War",0.4,2022-12-16 21:32:38,"medium","orchestral soundtrack",559
"332","JAY-Z","free time","Ni**as In Paris",0.858,2022-12-28 23:32:20,"fast","east coast hip hop",176
"333","JAY-Z","studies","Ni**as In Paris",0.858,2022-12-28 23:32:20,"fast","east coast hip hop",4
"334","Jefferson Airplane","free time","Embryonic Journey",0.354,2022-12-28 00:12:07,"medium","acid rock",112
"335","Jefferson Airplane","free time","Today",0.31,2022-12-27 23:34:02,"slow","acid rock",177
"336","Jethro Tull","free time","We Used to Know - 2001 Remaster",0.458,2022-12-28 00:55:56,"medium","album rock",243
"337","Jim Morrison","free time","Hour for Magic",0.173,2022-12-28 00:07:42,"slow","classic rock",77
"338","Jimi Hendrix","free time","Castles Made of Sand",0.714,2022-12-28 00:09:11,"fast","acid rock",168
"339","Jimi Hendrix","free time","Little Wing",0.534,2022-12-27 23:09:34,"medium","acid rock",145
"340","Jimi Hendrix","free time","The Wind Cries Mary",0.495,2022-12-28 00:30:39,"medium","acid rock",200
"341","John Lennon","studies","Happy Xmas (War Is Over) - Remastered 2010",0.64,2022-12-18 12:10:25,"medium","album rock",214
"342","José Feliciano","free time","Feliz Navidad",0.831,2022-12-18 21:14:20,"fast","latin pop",59
"343","José Feliciano","other","Feliz Navidad",0.831,2022-12-27 11:50:57,"fast","latin pop",34
"344","José Feliciano","studies","Feliz Navidad",0.831,2022-12-27 11:50:57,"fast","latin pop",90
"345","Kanye West","free time","Bound 2",0.665,2022-12-28 23:16:10,"medium","chicago rap",125
"346","Kanye West","free time","Father Stretch My Hands Pt. 1",0.573,2022-12-28 23:27:44,"medium","chicago rap",98
"347","Kanye West","free time","Flashing Lights",0.628,2022-12-27 11:48:14,"medium","chicago rap",22
"348","Kanye West","free time","Flashing Lights",0.628,2022-12-28 23:07:02,"medium","chicago rap",22
"349","Kanye West","free time","Flashing Lights",0.628,2022-12-28 23:24:02,"medium","chicago rap",84
"350","Kanye West","free time","Flashing Lights",0.628,2022-12-29 22:22:02,"medium","chicago rap",208
"351","Kanye West","free time","Follow God",0.9,2022-12-29 22:25:15,"fast","chicago rap",77
"352","Kanye West","free time","Heartless",0.647,2022-12-28 23:20:29,"medium","chicago rap",148
"353","Kanye West","free time","I Wonder",0.466,2022-12-28 23:35:56,"medium","chicago rap",207
"354","Kanye West","free time","Off The Grid",0.64,2022-12-26 19:20:09,"medium","chicago rap",1
"355","Kanye West","free time","Off The Grid",0.64,2022-12-28 23:10:20,"medium","chicago rap",86
"356","Kanye West","free time","True Love",0.861,2022-12-28 23:30:31,"fast","chicago rap",94
"357","Kanye West","free time","Violent Crimes",0.419,2022-12-28 23:40:26,"medium","chicago rap",33
"358","Kanye West","other","Bound 2",0.665,2022-12-28 23:16:10,"medium","chicago rap",4
"359","Kanye West","other","Flashing Lights",0.628,2022-12-27 11:48:14,"medium","chicago rap",62
"360","Kanye West","other","Flashing Lights",0.628,2022-12-28 23:07:02,"medium","chicago rap",2
"361","Kanye West","other","Flashing Lights",0.628,2022-12-28 23:24:02,"medium","chicago rap",1
"362","Kanye West","other","Flashing Lights",0.628,2022-12-29 22:22:02,"medium","chicago rap",3
"363","Kanye West","other","Follow God",0.9,2022-12-29 22:25:15,"fast","chicago rap",6
"364","Kanye West","other","Off The Grid",0.64,2022-12-28 23:10:20,"medium","chicago rap",7
"365","Kanye West","studies","Bound 2",0.665,2022-12-28 23:16:10,"medium","chicago rap",31
"366","Kanye West","studies","Flashing Lights",0.628,2022-12-27 11:48:14,"medium","chicago rap",16
"367","Kanye West","studies","Flashing Lights",0.628,2022-12-28 23:07:02,"medium","chicago rap",147
"368","Kanye West","studies","Flashing Lights",0.628,2022-12-28 23:24:02,"medium","chicago rap",97
"369","Kanye West","studies","Flashing Lights",0.628,2022-12-29 22:22:02,"medium","chicago rap",24
"370","Kanye West","studies","I Wonder",0.466,2022-12-28 23:35:56,"medium","chicago rap",23
"371","Kanye West","studies","Off The Grid",0.64,2022-12-26 19:20:09,"medium","chicago rap",62
"372","Kanye West","studies","Off The Grid",0.64,2022-12-28 23:10:20,"medium","chicago rap",166
"373","Kanye West","studies","True Love",0.861,2022-12-28 23:30:31,"fast","chicago rap",12
"374","Kelly Clarkson","free time","Santa, Can’t You Hear Me",0.896,2022-12-18 11:50:57,"fast","dance pop",4
"375","Kelly Clarkson","studies","Santa, Can’t You Hear Me",0.896,2022-12-18 11:50:57,"fast","dance pop",197
"376","Kendrick Lamar","free time","All The Stars (with SZA)",0.633,2022-12-29 22:34:15,"medium","conscious hip hop",8
"377","Kendrick Lamar","other","All The Stars (with SZA)",0.633,2022-12-29 19:55:11,"medium","conscious hip hop",6
"378","Kobosil","free time","Hora",0.955,2022-12-26 23:55:55,"fast","industrial techno",1
"379","Kobosil","free time","Hora",0.955,2022-12-27 10:55:55,"fast","industrial techno",109
"380","Kobosil","studies","Hora",0.955,2022-12-26 23:55:55,"fast","industrial techno",286
"381","Kobosil","studies","Hora",0.955,2022-12-27 10:55:55,"fast","industrial techno",155
"382","Kozlov","free time","Reach My Soul",0.998,2022-12-22 12:18:06,"fast","hard techno",16
"383","Kozlov","free time","She wants you to go harder",1,2022-12-27 16:13:11,"fast","hard techno",17
"384","Kozlov","free time","Tchernobyl",0.9,2022-12-27 11:00:28,"fast","hard techno",83
"385","Kozlov","free time","Toxic Aura",0.989,2022-12-17 21:49:11,"fast","hard techno",238
"386","Kozlov","free time","Toxic Aura",0.989,2022-12-19 18:33:11,"fast","hard techno",427
"387","Kozlov","free time","Toxic Aura",0.989,2022-12-27 14:05:11,"fast","hard techno",94
"388","Kozlov","other","She wants you to go harder",1,2022-12-27 16:13:11,"fast","hard techno",143
"389","Kozlov","other","Toxic Aura",0.989,2022-12-17 21:49:11,"fast","hard techno",63
"390","Kozlov","other","Toxic Aura",0.989,2022-12-27 14:05:11,"fast","hard techno",6
"391","Kozlov","studies","Reach My Soul",0.998,2022-12-22 12:18:06,"fast","hard techno",235
"392","Kozlov","studies","She wants you to go harder",1,2022-12-27 16:13:11,"fast","hard techno",93
"393","Kozlov","studies","Tchernobyl",0.9,2022-12-27 11:00:28,"fast","hard techno",109
"394","Kozlov","studies","Tchernobyl",0.9,2022-12-27 15:01:01,"fast","hard techno",358
"395","Kozlov","studies","Toxic Aura",0.989,2022-12-17 21:49:11,"fast","hard techno",20
"396","Kozlov","studies","Toxic Aura",0.989,2022-12-27 14:05:11,"fast","hard techno",210
"397","kult","free time","Hell",0.955,2022-12-17 22:18:02,"fast","ebm",1
"398","kult","studies","Hell",0.955,2022-12-17 22:18:02,"fast","ebm",49
"399","Led Zeppelin","free time","No Quarter - Remaster",0.342,2022-12-24 23:33:04,"medium","album rock",18
"400","Led Zeppelin","free time","No Quarter - Remaster",0.342,2022-12-28 00:48:57,"medium","album rock",422
"401","Led Zeppelin","other","No Quarter - Remaster",0.342,2022-12-24 23:33:04,"medium","album rock",49
"402","Led Zeppelin","studies","No Quarter - Remaster",0.342,2022-12-24 23:33:04,"medium","album rock",12
"403","Leona Lewis","free time","I See You (Theme from Avatar)",0.252,2022-12-16 21:24:39,"slow","british soul",192
"404","Leona Lewis","other","I See You (Theme from Avatar)",0.252,2022-12-16 21:24:39,"slow","british soul",4
"405","Leona Lewis","studies","I See You (Theme from Avatar)",0.252,2022-12-16 21:24:39,"slow","british soul",30
"406","Lukas Firtzer","free time","Retaliation",0.999,2022-12-27 15:19:58,"fast","hard techno",26
"407","Lukas Firtzer","other","Retaliation",0.999,2022-12-27 15:19:58,"fast","hard techno",6
"408","Lukas Firtzer","studies","Retaliation",0.999,2022-12-27 15:19:58,"fast","hard techno",125
"409","Mariah Carey","free time","All I Want for Christmas Is You",0.627,2022-12-18 11:56:58,"medium","dance pop",59
"410","Mariah Carey","studies","All I Want for Christmas Is You",0.627,2022-12-18 11:44:58,"medium","dance pop",1
"411","Mariah Carey","studies","All I Want for Christmas Is You",0.627,2022-12-18 11:56:58,"medium","dance pop",175
"412","Mark Dekoda","free time","Rave Harder Techno Bass",0.888,2022-12-22 12:50:00,"fast","dark techno",84
"413","Mark Dekoda","other","Rave Harder Techno Bass",0.888,2022-12-22 12:50:00,"fast","dark techno",1
"414","Mark Dekoda","studies","Rave Harder Techno Bass",0.888,2022-12-22 12:50:00,"fast","dark techno",224
"415","Metro Boomin","free time","Overdue (with Travis Scott)",0.4,2022-12-29 22:31:13,"medium","rap",130
"416","Metro Boomin","studies","Overdue (with Travis Scott)",0.4,2022-12-29 22:31:13,"medium","rap",10
"417","Michael Nyman","studies","The Heart Asks Pleasure First",0.263,2022-12-25 20:24:52,"slow","bow pop",7
"418","Midnight Vices","free time","Go Fast, Go Wrong - Trbl Remix",0.912,2022-12-28 20:31:06,"fast","french techno",86
"419","Midnight Vices","free time","Go Fast, Go Wrong - Trbl Remix",0.912,2022-12-29 23:25:06,"fast","french techno",238
"420","Midnight Vices","free time","Immortal Wishes",0.999,2022-12-21 22:53:54,"fast","french techno",8
"421","Midnight Vices","free time","Immortal Wishes",0.999,2022-12-23 22:56:54,"fast","french techno",193
"422","Midnight Vices","free time","Immortal Wishes",0.999,2022-12-27 11:06:51,"fast","french techno",154
"423","Midnight Vices","free time","Immortal Wishes",0.999,2022-12-27 12:02:54,"fast","french techno",7
"424","Midnight Vices","free time","Immortal Wishes",0.999,2022-12-27 14:21:54,"fast","french techno",78
"425","Midnight Vices","free time","Immortal Wishes",0.999,2022-12-27 15:22:54,"fast","french techno",28
"426","Midnight Vices","free time","Immortal Wishes",0.999,2022-12-28 13:43:54,"fast","french techno",18
"427","Midnight Vices","free time","Immortal Wishes",0.999,2022-12-28 13:52:54,"fast","french techno",121
"428","Midnight Vices","free time","Immortal Wishes",0.999,2022-12-28 19:48:18,"fast","french techno",55
"429","Midnight Vices","free time","Immortal Wishes",0.999,2022-12-29 11:55:54,"fast","french techno",52
"430","Midnight Vices","free time","Immortal Wishes",0.999,2022-12-29 14:10:54,"fast","french techno",39
"431","Midnight Vices","free time","Immortal Wishes",0.999,2022-12-29 22:10:09,"fast","french techno",83
"432","Midnight Vices","free time","Immortal Wishes",0.999,2022-12-29 22:12:54,"fast","french techno",265
"433","Midnight Vices","free time","Immortal Wishes",0.999,2022-12-29 23:01:54,"fast","french techno",2
"434","Midnight Vices","free time","Move Next - Original Mix",0.85,2022-12-27 12:55:13,"fast","french techno",2
"435","Midnight Vices","free time","Prohibis",0.967,2022-12-16 17:59:50,"fast","french techno",183
"436","Midnight Vices","free time","Prohibis",0.967,2022-12-18 20:01:50,"fast","french techno",207
"437","Midnight Vices","free time","Prohibis",0.967,2022-12-22 13:49:50,"fast","french techno",224
"438","Midnight Vices","free time","Release The Pressure",0.943,2022-12-28 21:04:03,"fast","french techno",44
"439","Midnight Vices","free time","Release The Pressure - Nobrac & Lemane Remix",0.943,2022-12-17 21:24:42,"fast","french techno",284
"440","Midnight Vices","other","Immortal Wishes",0.999,2022-12-21 22:53:54,"fast","french techno",23
"441","Midnight Vices","other","Immortal Wishes",0.999,2022-12-24 18:38:40,"fast","french techno",19
"442","Midnight Vices","other","Immortal Wishes",0.999,2022-12-27 12:02:54,"fast","french techno",111
"443","Midnight Vices","other","Immortal Wishes",0.999,2022-12-27 14:21:54,"fast","french techno",3
"444","Midnight Vices","other","Immortal Wishes",0.999,2022-12-27 15:22:54,"fast","french techno",226
"445","Midnight Vices","other","Immortal Wishes",0.999,2022-12-28 13:43:54,"fast","french techno",178
"446","Midnight Vices","other","Immortal Wishes",0.999,2022-12-28 13:52:54,"fast","french techno",48
"447","Midnight Vices","other","Immortal Wishes",0.999,2022-12-28 19:48:18,"fast","french techno",6
"448","Midnight Vices","other","Immortal Wishes",0.999,2022-12-29 14:10:54,"fast","french techno",7
"449","Midnight Vices","other","Immortal Wishes",0.999,2022-12-29 22:12:54,"fast","french techno",11
"450","Midnight Vices","other","Move Next - Original Mix",0.85,2022-12-27 12:55:13,"fast","french techno",200
"451","Midnight Vices","other","Prohibis",0.967,2022-12-16 17:59:50,"fast","french techno",31
"452","Midnight Vices","other","Prohibis",0.967,2022-12-22 13:49:50,"fast","french techno",13
"453","Midnight Vices","other","Release The Pressure",0.943,2022-12-28 21:04:03,"fast","french techno",1
"454","Midnight Vices","studies","Go Fast, Go Wrong - Trbl Remix",0.912,2022-12-28 20:31:06,"fast","french techno",182
"455","Midnight Vices","studies","Go Fast, Go Wrong - Trbl Remix",0.912,2022-12-29 23:25:06,"fast","french techno",47
"456","Midnight Vices","studies","Immortal Wishes",0.999,2022-12-21 22:53:54,"fast","french techno",253
"457","Midnight Vices","studies","Immortal Wishes",0.999,2022-12-23 22:56:54,"fast","french techno",116
"458","Midnight Vices","studies","Immortal Wishes",0.999,2022-12-27 11:06:51,"fast","french techno",40
"459","Midnight Vices","studies","Immortal Wishes",0.999,2022-12-27 12:02:54,"fast","french techno",178
"460","Midnight Vices","studies","Immortal Wishes",0.999,2022-12-27 14:21:54,"fast","french techno",203
"461","Midnight Vices","studies","Immortal Wishes",0.999,2022-12-27 15:22:54,"fast","french techno",67
"462","Midnight Vices","studies","Immortal Wishes",0.999,2022-12-28 13:43:54,"fast","french techno",97
"463","Midnight Vices","studies","Immortal Wishes",0.999,2022-12-28 13:52:54,"fast","french techno",138
"464","Midnight Vices","studies","Immortal Wishes",0.999,2022-12-28 19:48:18,"fast","french techno",122
"465","Midnight Vices","studies","Immortal Wishes",0.999,2022-12-29 11:55:54,"fast","french techno",295
"466","Midnight Vices","studies","Immortal Wishes",0.999,2022-12-29 14:10:54,"fast","french techno",308
"467","Midnight Vices","studies","Immortal Wishes",0.999,2022-12-29 22:10:09,"fast","french techno",62
"468","Midnight Vices","studies","Immortal Wishes",0.999,2022-12-29 22:12:54,"fast","french techno",34
"469","Midnight Vices","studies","Immortal Wishes",0.999,2022-12-29 23:01:54,"fast","french techno",317
"470","Midnight Vices","studies","Move Next - Original Mix",0.85,2022-12-27 12:55:13,"fast","french techno",66
"471","Midnight Vices","studies","Prohibis",0.967,2022-12-16 17:59:50,"fast","french techno",3
"472","Midnight Vices","studies","Prohibis",0.967,2022-12-18 20:01:50,"fast","french techno",46
"473","Midnight Vices","studies","Prohibis",0.967,2022-12-22 13:49:50,"fast","french techno",17
"474","Midnight Vices","studies","Release The Pressure",0.943,2022-12-28 21:04:03,"fast","french techno",96
"475","Midnight Vices","studies","Release The Pressure - Nobrac & Lemane Remix",0.943,2022-12-17 21:24:42,"fast","french techno",2
"476","Midnight Vices","studies","Release The Pressure - Nobrac & Lemane Remix",0.943,2022-12-27 10:16:24,"fast","french techno",7
"477","MORSURE","free time","Extinction",0.999,2022-12-23 18:50:22,"fast","dark techno",434
"478","MORSURE","free time","Extinction",0.999,2022-12-26 18:16:22,"fast","dark techno",457
"479","Nico Moreno","free time","Listen To My Acid",0.994,2022-12-29 17:03:38,"fast","techno rave",28
"480","Nico Moreno","other","Listen To My Acid",0.994,2022-12-29 17:03:38,"fast","techno rave",142
"481","Nico Moreno","studies","Listen To My Acid",0.994,2022-12-29 17:03:38,"fast","techno rave",33
"482","Nobrac","free time","Enter the Arena",0.998,2022-12-28 14:10:09,"fast","techno rave",33
"483","Nobrac","other","Enter the Arena",0.998,2022-12-28 14:10:09,"fast","techno rave",125
"484","Nobrac","studies","Enter the Arena",0.998,2022-12-28 14:10:09,"fast","techno rave",85
"485","Nujabes","free time","Luv(sic.) pt3 (feat. Shing02)",0.691,2022-12-28 19:28:23,"fast","chillhop",20
"486","Nujabes","other","Luv(sic.) pt3 (feat. Shing02)",0.691,2022-12-28 19:28:23,"fast","chillhop",134
"487","Nujabes","studies","Luv(sic.) pt3 (feat. Shing02)",0.691,2022-12-28 19:28:23,"fast","chillhop",129
"488","O.B.I.","free time","Gib Mir Alles - Original Mix",0.999,2022-12-16 23:56:33,"fast","schranz",386
"489","ORGIE","free time","Dark Cavern",0.993,2022-12-23 18:32:40,"fast","hard techno",2
"490","ORGIE","free time","Die Another Day",0.994,2022-12-19 21:25:27,"fast","hard techno",29
"491","ORGIE","free time","Die Another Day",0.994,2022-12-27 15:29:27,"fast","hard techno",2
"492","ORGIE","free time","Parliament Road",0.919,2022-12-23 18:38:38,"fast","hard techno",113
"493","ORGIE","free time","Stronger Than The Devil",0.931,2022-12-27 10:26:02,"fast","hard techno",49
"494","ORGIE","other","Dark Cavern",0.993,2022-12-23 18:32:40,"fast","hard techno",7
"495","ORGIE","other","Die Another Day",0.994,2022-12-19 21:25:27,"fast","hard techno",51
"496","ORGIE","other","Die Another Day",0.994,2022-12-27 15:29:27,"fast","hard techno",277
"497","ORGIE","other","Parliament Road",0.919,2022-12-23 18:38:38,"fast","hard techno",126
"498","ORGIE","other","Parliament Road",0.919,2022-12-29 15:29:38,"fast","hard techno",322
"499","ORGIE","other","Stronger Than The Devil",0.931,2022-12-27 10:26:02,"fast","hard techno",1
"500","ORGIE","studies","Dark Cavern",0.993,2022-12-23 18:32:40,"fast","hard techno",353
"501","ORGIE","studies","Die Another Day",0.994,2022-12-19 21:25:27,"fast","hard techno",204
"502","ORGIE","studies","Die Another Day",0.994,2022-12-27 15:29:27,"fast","hard techno",108
"503","ORGIE","studies","Parliament Road",0.919,2022-12-23 18:38:38,"fast","hard techno",6
"504","ORGIE","studies","Stronger Than The Devil",0.931,2022-12-27 10:26:02,"fast","hard techno",292
"505","OTTA","free time","The Drama Queen",0.998,2022-12-21 21:49:11,"fast","portuguese techno",339
"506","OTTA","studies","The Drama Queen",0.998,2022-12-21 21:49:11,"fast","portuguese techno",4
"507","Patrick Watson","free time","Je te laisserai des mots",0.187,2022-12-24 23:28:13,"slow","indie folk",46
"508","Paul McCartney","free time","Junk - 2011 Remaster",0.0862,2022-12-27 22:37:04,"slow","album rock",115
"509","Paul McCartney","free time","Wonderful Christmastime - Edited Version / Remastered 2011",0.511,2022-12-18 12:14:19,"medium","album rock",5
"510","Paul McCartney","studies","Wonderful Christmastime - Edited Version / Remastered 2011",0.511,2022-12-18 12:14:19,"medium","album rock",91
"511","Pink Floyd","free time","Any Colour You Like - 2011 Remastered Version",0.459,2022-12-27 17:55:34,"medium","album rock",46
"512","Pink Floyd","free time","Any Colour You Like - 2011 Remastered Version",0.459,2022-12-29 16:25:34,"medium","album rock",6
"513","Pink Floyd","free time","Side 2, Pt. 3: Unsung",0.131,2022-12-27 23:59:53,"slow","album rock",66
"514","Pink Floyd","other","Any Colour You Like - 2011 Remastered Version",0.459,2022-12-27 17:55:34,"medium","album rock",70
"515","Pink Floyd","other","Any Colour You Like - 2011 Remastered Version",0.459,2022-12-29 16:25:34,"medium","album rock",120
"516","Pink Floyd","studies","Any Colour You Like - 2011 Remastered Version",0.459,2022-12-27 17:55:34,"medium","album rock",41
"517","Pink Floyd","studies","Any Colour You Like - 2011 Remastered Version",0.459,2022-12-29 16:25:34,"medium","album rock",21
"518","Pink Floyd","studies","Comfortably Numb - 2011 Remastered Version",0.3,2022-12-29 12:54:40,"slow","album rock",379
"519","Pink Floyd","studies","Run Like Hell - 2011 Remastered Version",0.302,2022-12-29 13:06:36,"slow","album rock",263
"520","Porcupine Tree","free time","Oceans Have No Memory",0.088,2022-12-27 22:58:50,"slow","alternative metal",189
"521","Prince","free time","Purple Rain",0.452,2022-12-28 19:41:07,"medium","funk",86
"522","Prince","other","Purple Rain",0.452,2022-12-28 19:41:07,"medium","funk",114
"523","Prince","studies","Purple Rain",0.452,2022-12-28 19:41:07,"medium","funk",147
"524","Protokseed","free time",".45 Corporation",0.901,2022-12-22 12:44:33,"fast","acidcore",5
"525","Protokseed","studies",".45 Corporation",0.901,2022-12-22 12:44:33,"fast","acidcore",316
"526","Ragz Originale","studies","low frequency",0.605,2022-12-29 18:12:36,"medium","alternative r&b",64
"527","Rainbow","free time","Anybody There",0.489,2022-12-28 00:34:21,"medium","album rock",158
"528","redveil","studies","pg baby",0.8,2022-12-29 18:20:16,"fast","hip hop",48
"529","redveil","studies","pg baby",0.8,2022-12-29 19:34:23,"fast","hip hop",139
"530","Renaissance","free time","Kiev",0.548,2022-12-27 22:18:21,"medium","album rock",458
"531","Rezystor","free time","Synthetic Nightmare",0.944,2022-12-29 16:56:09,"fast","techno rave",17
"532","Rezystor","other","Synthetic Nightmare",0.944,2022-12-29 16:56:09,"fast","techno rave",222
"533","Rezystor","studies","Synthetic Nightmare",0.944,2022-12-29 16:56:09,"fast","techno rave",92
"534","Roger Waters","free time","Oceans Apart",0.165,2022-12-27 22:51:52,"slow","album rock",67
"535","Rudosa","free time","Dark Places",0.976,2022-12-21 22:33:50,"fast","dark techno",295
"536","Rudosa","free time","Dark Places - Don Woezik Remix",0.976,2022-12-19 23:14:27,"fast","dark techno",16
"537","Rudosa","other","Dark Places",0.976,2022-12-21 22:33:50,"fast","dark techno",59
"538","Rudosa","other","Dark Places",0.976,2022-12-24 18:32:00,"fast","dark techno",120
"539","Rudosa","other","Dark Places - Don Woezik Remix",0.976,2022-12-19 23:14:27,"fast","dark techno",20
"540","Rudosa","studies","Dark Places - Don Woezik Remix",0.976,2022-12-19 23:14:27,"fast","dark techno",219
"541","Sainté","other","On Me",0.426,2022-12-29 19:21:01,"medium","chill drill",14
"542","Sainté","studies","On Me",0.426,2022-12-29 18:02:01,"medium","chill drill",107
"543","Sainté","studies","On Me",0.426,2022-12-29 19:21:01,"medium","chill drill",75
"544","Sara Landry","free time","Queen of the Banshees - Nico Moreno Remix",0.989,2022-12-23 23:36:17,"fast","dark techno",128
"545","Sara Landry","other","Queen of the Banshees - Nico Moreno Remix",0.989,2022-12-23 23:36:17,"fast","dark techno",7
"546","Sara Landry","studies","Queen of the Banshees - Nico Moreno Remix",0.989,2022-12-23 23:36:17,"fast","dark techno",80
"547","Sebastian Groth","free time","Stigma",0.992,2022-12-29 22:19:48,"fast","dark techno",53
"548","Sebastian Groth","other","Stigma",0.992,2022-12-29 22:19:48,"fast","dark techno",2
"549","Sebastian Groth","studies","Stigma",0.992,2022-12-29 22:19:48,"fast","dark techno",18
"550","Shadym","free time","War in Heaven - Original Mix",0.956,2022-12-22 12:36:26,"fast","dark techno",10
"551","Shadym","other","War in Heaven - Original Mix",0.956,2022-12-22 12:36:26,"fast","dark techno",2
"552","Shadym","studies","War in Heaven - Original Mix",0.956,2022-12-22 12:36:26,"fast","dark techno",362
