"","artistName","category","trackName","energy","startTime","energy_level","genre","duration"
"35","Belmondawg","free time","Choppin' Dem Thangs",0.578,2022-12-28 10:00:19,"medium","polish alternative rap",1
"36","Belmondawg","free time","Followup",0.627,2022-12-26 23:39:27,"medium","polish alternative rap",2
"37","Belmondawg","free time","Piekarenka (Upgrade)",0.727,2022-12-28 10:13:00,"fast","polish alternative rap",4
"38","Belmondawg","free time","Piekarenka, ale to '96",0.729,2022-12-28 19:47:41,"fast","polish alternative rap",12
"39","Belmondawg","free time","Piekarenka, ale to '96",0.729,2022-12-29 15:41:41,"fast","polish alternative rap",3
"40","Belmondawg","other","Choppin' Dem Thangs",0.578,2022-12-28 10:00:19,"medium","polish alternative rap",8
"41","Belmondawg","other","Followup",0.627,2022-12-27 19:08:27,"medium","polish alternative rap",22
"42","Belmondawg","other","P.S.W.I.S. - DJ Eprom Remix",0.683,2022-12-26 23:24:03,"fast","polish alternative rap",5
"43","Belmondawg","other","P.S.W.I.S. - DJ Eprom Remix",0.683,2022-12-27 18:54:03,"fast","polish alternative rap",78
"44","Belmondawg","other","Piekarenka (Upgrade)",0.727,2022-12-19 22:25:24,"fast","polish alternative rap",3
"45","Belmondawg","other","Piekarenka, ale to '96",0.729,2022-12-22 12:04:31,"fast","polish alternative rap",9
"46","Belmondawg","other","Piekarenka, ale to '96",0.729,2022-12-22 12:30:08,"fast","polish alternative rap",103
"47","Belmondawg","other","Piekarenka, ale to '96",0.729,2022-12-22 12:42:41,"fast","polish alternative rap",138
"48","Belmondawg","other","Piekarenka, ale to '96",0.729,2022-12-22 12:58:41,"fast","polish alternative rap",111
"49","Belmondawg","other","Piekarenka, ale to '96",0.729,2022-12-22 19:34:41,"fast","polish alternative rap",4
"50","Belmondawg","other","Piekarenka, ale to '96",0.729,2022-12-26 22:17:36,"fast","polish alternative rap",1
"51","Belmondawg","other","Piekarenka, ale to '96",0.729,2022-12-27 14:39:41,"fast","polish alternative rap",35
"52","Belmondawg","other","Piekarenka, ale to '96",0.729,2022-12-27 14:53:41,"fast","polish alternative rap",48
"53","Belmondawg","other","Piekarenka, ale to '96",0.729,2022-12-29 15:41:41,"fast","polish alternative rap",1
"54","Belmondawg","other","Truteń (Remastered)",0.707,2022-12-27 18:30:48,"fast","polish alternative rap",14
"55","Belmondawg","studies","Aglio Olio e Peperoncino",0.634,2022-12-27 18:42:25,"medium","polish alternative rap",132
"56","Belmondawg","studies","Aglio Olio e Peperoncino",0.634,2022-12-27 20:04:25,"medium","polish alternative rap",130
"57","Belmondawg","studies","CAPTCHA",0.528,2022-12-27 19:22:39,"medium","polish alternative rap",106
"58","Belmondawg","studies","Choppin' Dem Thangs",0.578,2022-12-28 10:00:19,"medium","polish alternative rap",37
"59","Belmondawg","studies","Followup",0.627,2022-12-26 23:39:27,"medium","polish alternative rap",120
"60","Belmondawg","studies","Followup",0.627,2022-12-27 19:08:27,"medium","polish alternative rap",73
"61","Belmondawg","studies","P.S.W.I.S. - DJ Eprom Remix",0.683,2022-12-26 23:24:03,"fast","polish alternative rap",41
"62","Belmondawg","studies","P.S.W.I.S. - DJ Eprom Remix",0.683,2022-12-27 18:54:03,"fast","polish alternative rap",21
"63","Belmondawg","studies","P.S.W.I.S. - DJ Eprom Remix",0.683,2022-12-27 20:13:03,"fast","polish alternative rap",116
"64","Belmondawg","studies","Pappardelle all'arrabbiata",0.805,2022-12-26 22:40:43,"fast","polish alternative rap",112
"65","Belmondawg","studies","Pappardelle all'arrabbiata",0.805,2022-12-27 15:04:43,"fast","polish alternative rap",115
"66","Belmondawg","studies","Pappardelle all'arrabbiata",0.805,2022-12-29 18:24:43,"fast","polish alternative rap",147
"67","Belmondawg","studies","Piekarenka (Upgrade)",0.727,2022-12-19 22:25:24,"fast","polish alternative rap",106
"68","Belmondawg","studies","Piekarenka (Upgrade)",0.727,2022-12-28 10:13:00,"fast","polish alternative rap",123
"69","Belmondawg","studies","Piekarenka, ale to '96",0.729,2022-12-19 22:23:41,"fast","polish alternative rap",119
"70","Belmondawg","studies","Piekarenka, ale to '96",0.729,2022-12-19 22:27:41,"fast","polish alternative rap",100
"71","Belmondawg","studies","Piekarenka, ale to '96",0.729,2022-12-22 13:39:41,"fast","polish alternative rap",138
"72","Belmondawg","studies","Piekarenka, ale to '96",0.729,2022-12-26 22:17:36,"fast","polish alternative rap",113
"73","Belmondawg","studies","Piekarenka, ale to '96",0.729,2022-12-27 14:39:41,"fast","polish alternative rap",57
"74","Belmondawg","studies","Piekarenka, ale to '96",0.729,2022-12-27 14:53:41,"fast","polish alternative rap",68
"75","Belmondawg","studies","Piekarenka, ale to '96",0.729,2022-12-28 19:47:41,"fast","polish alternative rap",129
"76","Belmondawg","studies","Piekarenka, ale to '96",0.729,2022-12-29 11:39:41,"fast","polish alternative rap",138
"77","Belmondawg","studies","Piekarenka, ale to '96",0.729,2022-12-29 15:41:41,"fast","polish alternative rap",120
"78","Belmondawg","studies","Te Tereny",0.523,2022-12-26 23:05:22,"medium","polish alternative rap",97
"79","Belmondawg","studies","Te Tereny",0.523,2022-12-27 17:15:22,"medium","polish alternative rap",106
"80","Belmondawg","studies","Te Tereny",0.523,2022-12-27 19:47:22,"medium","polish alternative rap",107
"81","Belmondawg","studies","Truteń (Remastered)",0.707,2022-12-27 18:30:48,"fast","polish alternative rap",21
"82","Belmondawg","studies","Truteń (Remastered)",0.707,2022-12-27 19:58:48,"fast","polish alternative rap",54
"83","Białas","free time","Demoralizuje",0.838,2022-12-18 16:20:01,"fast","polish hip hop",193
"84","Blaga","studies","Pan i Mistrz",0.507,2022-12-21 16:09:52,"medium","klubowe",67
"85","Bobby Helms","other","Jingle Bell Rock",0.424,2022-12-27 12:49:49,"medium","adult standards",140
"86","Breakdown Brass","studies","Next Episode",0.86,2022-12-22 13:33:49,"fast","street band",72
"87","Brenda Lee","other","Rockin' Around The Christmas Tree",0.472,2022-12-27 12:51:53,"medium","adult standards",23
"88","Brenda Lee","studies","Rockin' Around The Christmas Tree",0.472,2022-12-27 12:51:53,"medium","adult standards",66
"89","Bryan Adams","other","Christmas Time",0.582,2022-12-18 20:12:53,"medium","canadian pop",174
"90","Bryan Adams","studies","Christmas Time",0.582,2022-12-18 20:12:53,"medium","canadian pop",61
"91","Burl Ives","other","A Holly Jolly Christmas",0.375,2022-12-27 13:05:44,"medium","adult standards",79
"92","Burl Ives","other","Rudolph The Red-Nosed Reindeer",0.275,2022-12-18 20:26:49,"slow","adult standards",81
"93","Cage The Elephant","free time","Black Madonna",0.728,2022-12-28 20:36:13,"fast","modern rock",1
"94","Cage The Elephant","other","Cold Cold Cold",0.789,2022-12-29 15:48:25,"fast","modern rock",4
"95","Cage The Elephant","studies","Black Madonna",0.728,2022-12-28 20:36:13,"fast","modern rock",231
"96","Cage The Elephant","studies","Cold Cold Cold",0.789,2022-12-29 15:48:25,"fast","modern rock",204
"97","CatchUp","other","Patrol",0.682,2022-12-18 15:37:12,"fast","polish alternative rap",6
"98","CatchUp","studies","Patrol",0.682,2022-12-18 15:37:12,"fast","polish alternative rap",205
"99","CatchUp","studies","Patrol",0.682,2022-12-29 18:17:12,"fast","polish alternative rap",189
"100","Catz 'n Dogz","other","Lepiej nie myśleć",0.688,2022-12-27 19:25:01,"fast","deep disco house",154
"101","Catz 'n Dogz","studies","Lepiej nie myśleć",0.688,2022-12-27 19:25:01,"fast","deep disco house",22
"102","Chris Rea","other","Driving Home for Christmas - 2019 Remaster",0.583,2022-12-18 21:43:58,"medium","album rock",188
"103","Chris Rea","studies","Driving Home for Christmas - 2019 Remaster",0.583,2022-12-18 21:43:58,"medium","album rock",43
"104","Chuck Berry","other","Run Rudolph Run",0.715,2022-12-27 13:22:14,"fast","classic rock",4
"105","Chuck Berry","studies","Run Rudolph Run",0.715,2022-12-27 13:22:14,"fast","classic rock",117
"106","Da Vosk Docta","studies","Till Coffin 2",0.636,2022-12-26 23:17:06,"medium","polish alternative rap",143
"107","Da Vosk Docta","studies","Till Coffin 2",0.636,2022-12-27 18:27:06,"medium","polish alternative rap",142
"108","Da Vosk Docta","studies","Till Coffin 2",0.636,2022-12-27 19:55:06,"medium","polish alternative rap",123
"109","Da Vosk Docta","studies","Till Coffin 2",0.636,2022-12-29 17:17:06,"medium","polish alternative rap",147
"110","Daft Punk","free time","Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit",0.811,2022-12-28 19:55:51,"fast","electro",15
"111","Daft Punk","studies","Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit",0.811,2022-12-28 19:55:51,"fast","electro",233
"112","Daria Zawiałow","other","Punk Fu!",0.746,2022-12-29 16:22:15,"fast","polish alternative",1
"113","Daria Zawiałow","studies","Punk Fu!",0.746,2022-12-29 16:22:15,"fast","polish alternative",132
"114","Daryl Hall & John Oates","other","Jingle Bell Rock - Daryl's Version",0.841,2022-12-27 13:12:53,"fast","album rock",92
"115","Daryl Hall & John Oates","studies","Jingle Bell Rock - Daryl's Version",0.841,2022-12-18 20:07:53,"fast","album rock",169
"116","Daryl Hall & John Oates","studies","Jingle Bell Rock - Daryl's Version",0.841,2022-12-27 13:12:53,"fast","album rock",3
"117","Dawid Podsiadło","free time","Nie lubię Cię",0.883,2022-12-27 16:59:18,"fast","polish pop",7
"118","Dawid Podsiadło","other","D I A B L E",0.72,2022-12-27 15:45:20,"fast","polish pop",4
"119","Dawid Podsiadło","other","D I A B L E",0.72,2022-12-27 16:13:20,"fast","polish pop",7
"120","Dawid Podsiadło","other","D I A B L E",0.72,2022-12-28 10:51:20,"fast","polish pop",12
"121","Dawid Podsiadło","other","Halo",0.521,2022-12-28 11:48:07,"medium","polish pop",3
"122","Dawid Podsiadło","other","Nie lubię Cię",0.883,2022-12-27 12:18:05,"fast","polish pop",5
"123","Dawid Podsiadło","other","Pastempomat",0.672,2022-12-28 20:39:57,"fast","polish pop",1
"124","Dawid Podsiadło","other","Szarość i Róż",0.658,2022-12-27 15:36:18,"medium","polish pop",5
"125","Dawid Podsiadło","studies","awejniak",0.489,2022-12-29 11:48:03,"medium","polish pop",203
"126","Dawid Podsiadło","studies","D I A B L E",0.72,2022-12-27 15:45:20,"fast","polish pop",143
"127","Dawid Podsiadło","studies","D I A B L E",0.72,2022-12-27 16:13:20,"fast","polish pop",185
"128","Dawid Podsiadło","studies","D I A B L E",0.72,2022-12-28 10:51:20,"fast","polish pop",156
"129","Dawid Podsiadło","studies","Halo",0.521,2022-12-28 11:48:07,"medium","polish pop",195
"130","Dawid Podsiadło","studies","Nie lubię Cię",0.883,2022-12-27 12:18:05,"fast","polish pop",92
"131","Dawid Podsiadło","studies","Nie lubię Cię",0.883,2022-12-27 16:59:18,"fast","polish pop",32
"132","Dawid Podsiadło","studies","Nie lubię Cię",0.883,2022-12-28 11:07:34,"fast","polish pop",85
"133","Dawid Podsiadło","studies","O czym śnisz?",0.837,2022-12-28 12:01:34,"fast","polish pop",161
"134","Dawid Podsiadło","studies","Pastempomat",0.672,2022-12-28 20:39:57,"fast","polish pop",155
"135","Dawid Podsiadło","studies","Szarość i Róż",0.658,2022-12-27 15:36:18,"medium","polish pop",217
"136","Dawid Podsiadło","studies","Szarość i Róż",0.658,2022-12-27 16:07:18,"medium","polish pop",164
"137","Dawid Podsiadło","studies","Szarość i Róż",0.658,2022-12-28 10:36:18,"medium","polish pop",256
"138","Dawid Podsiadło","studies","TAZOSy",0.638,2022-12-29 18:28:29,"medium","polish pop",183
"139","Dawid Podsiadło","studies","WiRUS",0.575,2022-12-28 11:21:34,"medium","polish pop",25
"140","Dawid Tyszkowski","other","Tlen",0.431,2022-12-28 11:41:47,"medium","polish alternative",4
"141","Dawid Tyszkowski","studies","Tlen",0.431,2022-12-28 11:41:47,"medium","polish alternative",145
"142","Dean Martin","other","Let It Snow! Let It Snow! Let It Snow!",0.24,2022-12-27 13:02:02,"slow","adult standards",67
"143","Dean Martin","other","Rudolph The Red-Nosed Reindeer",0.201,2022-12-27 13:27:44,"slow","adult standards",126
"144","Dean Martin","studies","Let It Snow! Let It Snow! Let It Snow!",0.24,2022-12-27 13:02:02,"slow","adult standards",8
"145","Dean Martin","studies","Rudolph The Red-Nosed Reindeer",0.201,2022-12-27 13:27:44,"slow","adult standards",11
"146","Deemz","studies","Tyle O Tobie Wiem",0.509,2022-12-28 10:44:15,"medium","polish hip hop",137
"147","Deluxe","studies","Pony",0.586,2022-12-22 13:54:44,"medium","french indie pop",141
"148","DJ Wielki Huj","free time","1995 - DJ Wielki Huj Remix",0.683,2022-12-28 10:08:53,"fast","klubowe",32
"149","DJ Wielki Huj","studies","1995 - DJ Wielki Huj Remix",0.683,2022-12-28 10:08:53,"fast","klubowe",31
"150","Doja Cat","free time","Vegas (From the Original Motion Picture Soundtrack ELVIS)",0.601,2022-12-29 16:31:56,"medium","dance pop",121
"151","Doja Cat","other","Vegas (From the Original Motion Picture Soundtrack ELVIS)",0.601,2022-12-29 16:31:56,"medium","dance pop",66
"152","Doja Cat","studies","Vegas (From the Original Motion Picture Soundtrack ELVIS)",0.601,2022-12-29 16:31:56,"medium","dance pop",23
"153","Don Poldon","other","Suota",0.498,2022-12-27 19:00:55,"medium","polish alternative rap",20
"154","Don Poldon","other","Suota",0.498,2022-12-27 20:25:55,"medium","polish alternative rap",8
"155","Don Poldon","studies","Suota",0.498,2022-12-27 19:00:55,"medium","polish alternative rap",133
"156","Don Poldon","studies","Suota",0.498,2022-12-27 20:25:55,"medium","polish alternative rap",134
"157","Drew Skinner","studies","Buckycubes Swing (Baker Cat)",0.753,2022-12-22 13:50:01,"fast","electro swing",107
"158","Dwa Sławy","other","Wstępnie Nie",0.754,2022-12-18 15:44:57,"fast","polish hip hop",1
"159","Dwa Sławy","studies","Wstępnie Nie",0.754,2022-12-18 15:44:57,"fast","polish hip hop",224
"160","Ella Fitzgerald","other","Sleigh Ride",0.287,2022-12-27 13:42:04,"slow","adult standards",53
"161","Ella Fitzgerald","studies","Sleigh Ride",0.287,2022-12-27 13:42:04,"slow","adult standards",59
"162","Elton John","other","Step Into Christmas",0.925,2022-12-18 20:19:27,"fast","glam rock",61
"163","Elton John","studies","Step Into Christmas",0.925,2022-12-18 20:19:27,"fast","glam rock",165
"164","Eminem","free time","Superman",0.755,2022-12-18 16:28:01,"fast","detroit hip hop",125
"165","Frank Sinatra","other","Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)",0.259,2022-12-27 13:15:24,"slow","adult standards",63
"166","Frank Sinatra","studies","Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)",0.259,2022-12-27 13:15:24,"slow","adult standards",88
"167","Gallowstreet","other","Asterix",0.668,2022-12-18 11:21:25,"fast","street band",19
"168","Gallowstreet","other","Asterix",0.668,2022-12-22 13:14:25,"fast","street band",75
"169","Gallowstreet","studies","Asterix",0.668,2022-12-18 11:21:25,"fast","street band",233
"170","Gallowstreet","studies","Asterix",0.668,2022-12-18 13:41:25,"fast","street band",303
"171","Gallowstreet","studies","Asterix",0.668,2022-12-22 13:14:25,"fast","street band",233
"172","Glass Animals","studies","Heat Waves",0.525,2022-12-29 17:21:01,"medium","gauze pop",238
"173","Gnarls Barkley","studies","Crazy",0.741,2022-12-28 20:08:02,"fast","atl hip hop",135
"174","GoGo Penguin","other","Hopopono",0.423,2022-12-18 14:04:03,"medium","british jazz",4
"175","GoGo Penguin","studies","Hopopono",0.423,2022-12-18 14:04:03,"medium","british jazz",236
"176","Gorillaz","studies","Feel Good Inc.",0.705,2022-12-28 20:20:17,"fast","alternative hip hop",222
"177","Gotye","studies","Somebody That I Used To Know",0.495,2022-12-28 20:10:55,"medium","australian pop",221
"178","Grubson","studies","G D Z I E Ś",0.651,2022-12-21 15:40:34,"medium","polish hip hop",207
"179","Gruby Mielzky","free time","Jak Wyśnię",0.63,2022-12-18 16:09:28,"medium","polish alternative rap",53
"180","Gruby Mielzky","free time","Jak Wyśnię",0.63,2022-12-18 16:13:18,"medium","polish alternative rap",213
"181","Gruby Mielzky","other","Jak Wyśnię",0.63,2022-12-18 16:09:28,"medium","polish alternative rap",1
"182","Guzior","free time","Paryż",0.593,2022-12-28 10:04:37,"medium","polish hip hop",23
"183","Guzior","other","Chabo",0.697,2022-12-18 11:04:51,"fast","polish hip hop",15
"184","Guzior","other","Chabo",0.697,2022-12-26 23:58:01,"fast","polish hip hop",7
"185","Guzior","other","Chabo",0.697,2022-12-27 14:44:01,"fast","polish hip hop",25
"186","Guzior","other","Chabo",0.697,2022-12-27 15:29:01,"fast","polish hip hop",109
"187","Guzior","other","Chabo",0.697,2022-12-27 16:00:01,"fast","polish hip hop",3
"188","Guzior","studies","Chabo",0.697,2022-12-18 10:52:01,"fast","polish hip hop",124
"189","Guzior","studies","Chabo",0.697,2022-12-18 11:04:51,"fast","polish hip hop",100
"190","Guzior","studies","Chabo",0.697,2022-12-26 22:22:01,"fast","polish hip hop",219
"191","Guzior","studies","Chabo",0.697,2022-12-26 23:58:01,"fast","polish hip hop",53
"192","Guzior","studies","Chabo",0.697,2022-12-27 14:44:01,"fast","polish hip hop",131
"193","Guzior","studies","Chabo",0.697,2022-12-27 15:29:01,"fast","polish hip hop",35
"194","Guzior","studies","Chabo",0.697,2022-12-27 16:00:01,"fast","polish hip hop",152
"195","Guzior","studies","Chabo",0.697,2022-12-28 10:25:01,"fast","polish hip hop",178
"196","Guzior","studies","Chabo",0.697,2022-12-29 18:46:01,"fast","polish hip hop",146
"197","Guzior","studies","Paryż",0.593,2022-12-28 10:04:37,"medium","polish hip hop",70
"198","Gwen Stefani","other","You Make It Feel Like Christmas (feat. Blake Shelton)",0.87,2022-12-18 21:51:23,"fast","dance pop",156
"199","Hodak","free time","Online",0.657,2022-12-26 23:26:19,"medium","polish alternative rap",1
"200","Hodak","studies","Inny Świat",0.272,2022-12-29 11:45:31,"slow","polish alternative rap",96
"201","Hodak","studies","Online",0.657,2022-12-26 23:26:19,"medium","polish alternative rap",172
"202","Imagine Dragons","free time","Second Chances",0.567,2022-12-18 10:58:22,"medium","modern rock",8
"203","Imagine Dragons","other","Second Chances",0.567,2022-12-18 10:58:22,"medium","modern rock",2
"204","Imagine Dragons","studies","Radioactive",0.784,2022-12-28 20:04:53,"fast","modern rock",28
"205","Imagine Dragons","studies","Second Chances",0.567,2022-12-18 10:58:22,"medium","modern rock",211
"206","J. Cole","studies","She Knows (feat. Amber Coffman & Cults)",0.74,2022-12-29 18:13:57,"fast","conscious hip hop",159
"207","Jack Harlow","other","First Class",0.582,2022-12-29 16:25:06,"medium","deep underground hip hop",41
"208","Jack Harlow","studies","First Class",0.582,2022-12-29 16:25:06,"medium","deep underground hip hop",44
"209","Jan-Rapowanie","studies","Bąbelek",0.57,2022-12-28 20:47:54,"medium","polish hip hop",207
"210","Jan-Rapowanie","studies","Co ja wiem?",0.745,2022-12-29 11:42:02,"fast","polish hip hop",177
"211","Jan-Rapowanie","studies","Wybory",0.739,2022-12-29 17:09:27,"fast","polish hip hop",250
"212","John Frusciante","other","Murderers",0.753,2022-12-18 13:18:19,"fast","acoustic rock",2
"213","John Frusciante","other","Murderers",0.753,2022-12-22 12:35:19,"fast","acoustic rock",147
"214","John Frusciante","other","Ramparts",0.428,2022-12-22 13:05:49,"medium","acoustic rock",65
"215","John Frusciante","studies","Murderers",0.753,2022-12-18 13:18:19,"fast","acoustic rock",116
"216","John Frusciante","studies","Murderers",0.753,2022-12-22 13:21:19,"fast","acoustic rock",160
"217","John Frusciante","studies","Ramparts",0.428,2022-12-18 14:10:49,"medium","acoustic rock",59
"218","John Lennon","other","Happy Xmas (War Is Over) - Remastered 2010",0.64,2022-12-27 13:38:25,"medium","album rock",106
"219","John Lennon","studies","Happy Xmas (War Is Over) - Remastered 2010",0.64,2022-12-27 13:38:25,"medium","album rock",100
"220","José Feliciano","free time","Feliz Navidad",0.831,2022-12-27 12:42:57,"fast","latin pop",4
"221","José Feliciano","other","Feliz Navidad",0.831,2022-12-27 12:42:57,"fast","latin pop",65
"222","José Feliciano","other","Feliz Navidad",0.831,2022-12-27 12:53:57,"fast","latin pop",132
"223","José Feliciano","studies","Feliz Navidad",0.831,2022-12-27 12:42:57,"fast","latin pop",64
"224","José Feliciano","studies","Feliz Navidad",0.831,2022-12-27 12:53:57,"fast","latin pop",33
"225","K.Flay","other","Blood In The Cut",0.655,2022-12-29 15:55:51,"medium","electropop",8
"226","K.Flay","studies","Blood In The Cut",0.655,2022-12-29 15:55:51,"medium","electropop",135
"227","Kamil Holden Kryszak","other","Wszystko",0.267,2022-12-28 20:59:27,"slow","polish alternative",13
"228","Kamil Holden Kryszak","studies","Wszystko",0.267,2022-12-28 20:59:27,"slow","polish alternative",215
"229","Kaśka Sochacka","other","Sukienka",0.472,2022-12-29 16:43:32,"medium","polish pop",26
"230","Kaśka Sochacka","studies","Sukienka",0.472,2022-12-29 16:43:32,"medium","polish pop",133
"231","Katy Perry","other","Cozy Little Christmas",0.608,2022-12-18 20:01:57,"medium","dance pop",1
"232","Katy Perry","studies","Cozy Little Christmas",0.608,2022-12-18 20:01:57,"medium","dance pop",45
"233","KAYTRANADA","free time","Vex Oh (feat. Eight9FLY)",0.645,2022-12-18 16:43:17,"medium","escape room",3
"234","KAYTRANADA","studies","Vex Oh (feat. Eight9FLY)",0.645,2022-12-18 16:43:17,"medium","escape room",119
"235","KęKę","studies","Gdy przyjdzie czas",0.884,2022-12-21 15:32:50,"fast","polish alternative rap",181
"236","KęKę","studies","Nigdy ponad stan",0.737,2022-12-29 16:10:57,"fast","polish alternative rap",182
"237","Kormac","other","Big Bad Trumpet Player",0.269,2022-12-22 13:01:02,"slow","electro swing",154
"238","Kormac","studies","Big Bad Trumpet Player",0.269,2022-12-18 14:20:02,"slow","electro swing",146
"239","Kortez","free time","Boję się",0.677,2022-12-29 16:13:36,"fast","polish alternative",8
"240","Kortez","studies","Boję się",0.677,2022-12-29 16:13:36,"fast","polish alternative",171
"241","Kosa","studies","Zabierz mnie tam",0.56,2022-12-21 14:48:04,"medium","polish alternative rap",175
"242","Kosa","studies","Zabierz mnie tam",0.56,2022-12-26 23:02:04,"medium","polish alternative rap",130
"243","Kosa","studies","Zabierz mnie tam",0.56,2022-12-28 11:59:04,"medium","polish alternative rap",186
"244","Koza","studies","3000",0.74,2022-12-29 16:08:46,"fast","polish alternative rap",134
"245","Kuba Knap","studies","Dobry Wariat",0.637,2022-12-21 16:05:57,"medium","polish alternative rap",243
"246","Kuban","free time","na okrągło",0.525,2022-12-18 10:45:51,"medium","polish alternative rap",15
"247","Kuban","other","na okrągło",0.525,2022-12-18 10:45:51,"medium","polish alternative rap",8
"248","Kuban","other","na okrągło",0.525,2022-12-21 15:56:51,"medium","polish alternative rap",3
"249","Kuban","studies","na okrągło",0.525,2022-12-18 10:45:51,"medium","polish alternative rap",136
"250","Kuban","studies","na okrągło",0.525,2022-12-21 15:56:51,"medium","polish alternative rap",175
"251","Lack Of Afro","other","One for the Trouble",0.849,2022-12-22 13:35:55,"fast","bboy",8
"252","Lack Of Afro","studies","One for the Trouble",0.849,2022-12-18 14:15:55,"fast","bboy",244
"253","Lack Of Afro","studies","One for the Trouble",0.849,2022-12-22 13:35:55,"fast","bboy",251
"254","Łajzol","studies","Łajzol Serious",0.69,2022-12-21 16:27:18,"fast","polish alternative rap",219
"255","Laurence Nerbonne","other","All I Want For Christmas Is You",0.428,2022-12-18 21:53:55,"medium","hip hop quebecois",175
"256","Łona I Webber","studies","Ballada o Szlachetnym Czorcie",0.532,2022-12-21 14:55:43,"medium","polish alternative",164
"257","Łona I Webber","studies","Ballada o Szlachetnym Czorcie",0.532,2022-12-26 22:59:43,"medium","polish alternative",93
"258","Lordofon","other","04:35",0.572,2022-12-27 19:15:30,"medium","polish alternative",11
"259","Lordofon","other","Figaro",0.699,2022-12-27 18:40:55,"fast","polish alternative",49
"260","Lordofon","studies","04:35",0.572,2022-12-27 19:15:30,"medium","polish alternative",63
"261","Lordofon","studies","16mm",0.519,2022-12-27 18:50:55,"medium","polish alternative",153
"262","Lordofon","studies","16mm",0.519,2022-12-27 20:12:33,"medium","polish alternative",26
