title;titleUrl;channel;channelUrl;time;id;duration;views;likes;favorites;comments;channelSubscribers
They have no idea what they're talking about - Jordan Peterson #Shorts;https://www.youtube.com/watch?v=lt_exMsaERs;BEING MENTOR;https://www.youtube.com/channel/UC8gywQsUYtnFwnZaSUSszjA;2022-05-17T21:32:38.156Z;lt_exMsaERs;0 days 00:00:57;4869597;137623;0;3059;395000
The Evolution of NBA Basketball;https://www.youtube.com/watch?v=oFa2vbfvocU;Jesser;https://www.youtube.com/channel/UCQIUhhcmXsu6cN6n3y9-Pww;2022-05-17T21:31:51.941Z;oFa2vbfvocU;0 days 00:00:46;15932136;950249;0;1976;11000000
The ethical dilemma of self-driving cars - Patrick Lin;https://www.youtube.com/watch?v=ixIoDYVfKA0;TED-Ed;https://www.youtube.com/channel/UCsooa4yRKGN_zEE8iknghZA;2022-05-17T21:02:20.987Z;ixIoDYVfKA0;0 days 00:04:16;1743200;33519;0;3249;18100000
NAJLEPSZY MECZ MARCINA GORTATA #shorts;https://www.youtube.com/watch?v=1zkp4I-L5oE;keepthebeat;https://www.youtube.com/channel/UCdjBUdz6QwjzdcbZOtgZcpw;2022-05-17T20:35:38.426Z;1zkp4I-L5oE;0 days 00:00:59;773921;24113;0;61;102000
Watermelon Vs. World’s Largest Exercise Ball;https://www.youtube.com/watch?v=8m1tAzbamlQ;How Ridiculous;https://www.youtube.com/channel/UC5f5IV0Bf79YLp_p9nfInRA;2022-05-17T20:35:23.746Z;8m1tAzbamlQ;0 days 00:00:14;218179577;5472102;0;8654;14600000
Did you notice this in Captain America the first Avenger #shorts;https://www.youtube.com/watch?v=9hF6QeLZKNc;Fact Film;https://www.youtube.com/channel/UCQttlkCk8BNhK_DmE9D6hZw;2022-05-17T20:35:08.575Z;9hF6QeLZKNc;0 days 00:00:12;4113494;138873;0;1324;59300
who would you rather sleep with? 😂 #phoebebuffay #jo#friends #monicageller #rachelgreen;https://www.youtube.com/watch?v=MmD5rrIePPY;America Hollywood TV;https://www.youtube.com/channel/UCc1_sl81Obku-8USQoqUZTQ;2022-05-17T20:34:37.398Z;MmD5rrIePPY;0 days 00:00:31;409783;30758;0;26;35700
ELLEN ON FAMILY FEUD WITH STEVE HARVEY.;https://www.youtube.com/watch?v=8WF3LcdLIcE;ActNow.;https://www.youtube.com/channel/UCdPgxeTTMvCBRQvTJqxpPJw;2022-05-17T20:34:17.262Z;8WF3LcdLIcE;0 days 00:00:24;4428812;130608;0;200;84900
Look what joey made this scene into 😂🤣 #joeytribbiani #chandlerbing #rachelgreen #friends;https://www.youtube.com/watch?v=SxAwxEw1C5c;F.R.I.E.N.D.S_Reels;https://www.youtube.com/channel/UCFiaKqvQoAlAPqE_96eEjVA;2022-05-17T20:34:16.518Z;SxAwxEw1C5c;0 days 00:01:00;2424671;134259;0;126;189000
Sneaking into the opponents huddle 😂;https://www.youtube.com/watch?v=qqzuYkoZ2v8;Omar Raja - ESPN;https://www.youtube.com/channel/UCx18ywTcohtS9lpNXt8noWQ;2022-05-17T20:17:24.731Z;qqzuYkoZ2v8;0 days 00:00:23;4876368;339992;0;951;5490000
When Lampard scored against Chelsea #shorts;https://www.youtube.com/watch?v=bpiRgN9IgXs;Premier League;https://www.youtube.com/channel/UCG5qGWdu8nIRZqJ_GgDwQ-w;2022-05-17T20:16:47.709Z;bpiRgN9IgXs;0 days 00:00:17;388241;10058;0;115;3640000
Predicting Real Madrid vs Liverpool Champions League Final 🥶😱;https://www.youtube.com/watch?v=0OiwmhMCEQQ;Footballogy11;https://www.youtube.com/channel/UC29CvO40qqI8BynvL0E2nAQ;2022-05-17T20:16:21.788Z;0OiwmhMCEQQ;0 days 00:00:24;188897;6484;0;830;13400
Engineering Students Taking Finals;https://www.youtube.com/watch?v=aJjttkDGsmM;Tamer Shaheen;https://www.youtube.com/channel/UC9y-rnnZT0GX5t1Ehq-F9UQ;2022-05-17T20:15:11.433Z;aJjttkDGsmM;0 days 00:00:30;3217042;181729;0;1021;148000
❤️ #shorts;https://www.youtube.com/watch?v=yCet-nhwzO4;Wave Studios;https://www.youtube.com/channel/UCRLlnMy-3T2M_laUH8XeDew;2022-05-17T20:14:50.284Z;yCet-nhwzO4;0 days 00:00:10;2237;40;0;0;252
Moving Beads in Glass Bottles || ViralHog;https://www.youtube.com/watch?v=fDunkFBT7RQ;ViralHog;https://www.youtube.com/channel/UC3339WgBDKIcxTfywuSmG8w;2022-05-17T20:14:19.159Z;fDunkFBT7RQ;0 days 00:00:46;179510839;5437857;0;8066;8540000
Smart play vs goalkeeper;https://www.youtube.com/watch?v=Bc6Nn6KfEPk;w0wball;https://www.youtube.com/channel/UCI4ixBL8FsWSKh_815JGKAQ;2022-05-17T20:14:06.130Z;Bc6Nn6KfEPk;0 days 00:00:21;1747698;80360;0;454;4650
"wait for ross ask rachel ""will you marry me?"" 🤣 In saracastic way 😂 #shorts #friendstv #ross #rachel";https://www.youtube.com/watch?v=Q_pL-Q2q-lU;F.R.I.E.N.D.S_Reels;https://www.youtube.com/channel/UCFiaKqvQoAlAPqE_96eEjVA;2022-05-17T18:59:30.686Z;Q_pL-Q2q-lU;0 days 00:00:27;1531124;68813;0;195;189000
How Does Keanu Reeves Deal With Anxiety?;https://www.youtube.com/watch?v=n1ucTqKJP3U;Karl Niilo;https://www.youtube.com/channel/UCzNTVzprq6UG7kBK0LIDtUw;2022-05-17T18:26:08.786Z;n1ucTqKJP3U;0 days 00:00:35;1990539;84821;0;1682;3170000
Shaq , please don't say that 😂😂 #shorts;https://www.youtube.com/watch?v=6bct_abbwgM;jay_esh;https://www.youtube.com/channel/UCu1MwrebfOBLHycvQfIEEfg;2022-05-17T18:22:43.091Z;6bct_abbwgM;0 days 00:00:30;3507446;207801;0;382;7950
Why do NBA players wear arm sleeves?;https://www.youtube.com/watch?v=eOTuF0p1bA4;Omar Raja - ESPN;https://www.youtube.com/channel/UCx18ywTcohtS9lpNXt8noWQ;2022-05-17T18:22:04.178Z;eOTuF0p1bA4;0 days 00:00:38;9079244;478017;0;1166;5490000
200IQ play by Harry Maguire 🤯;https://www.youtube.com/watch?v=2tsZtOwpifc;Lhrfootball;https://www.youtube.com/channel/UC5G-NxpOIJNQ4f3Gs9R6LWQ;2022-05-17T18:21:46.997Z;2tsZtOwpifc;0 days 00:00:10;1784149;32896;0;149;962
This Quick Puzzle Will Make Your Day;https://www.youtube.com/watch?v=3oy2hklCdZM;BriTheMathGuy;https://www.youtube.com/channel/UChVUSXFzV8QCOKNWGfE56YQ;2022-05-17T18:20:02.671Z;3oy2hklCdZM;0 days 00:00:39;519173;23932;0;216;246000
Tom Holland Being Tom Holland 🤣;https://www.youtube.com/watch?v=vn-CYbftmT0;Tom Holland;https://www.youtube.com/channel/UCm6wQ5HvEYr_ZTCAr4hQAHQ;2022-05-17T18:19:18.931Z;vn-CYbftmT0;0 days 00:00:24;29059846;1497773;0;4127;228000
Mike Almost Loses;https://www.youtube.com/watch?v=YZRzCcb4eYo;investingexecutives;https://www.youtube.com/channel/UC0oKTaCv2F-bn56eUhzmr-Q;2022-05-17T18:19:18.010Z;YZRzCcb4eYo;0 days 00:01:00;3149236;94505;0;245;1690000
This Magic Trick EXPLAINED 😱 (America's Got Talent);https://www.youtube.com/watch?v=IeuTYc8j3eE;Zack D. Films;https://www.youtube.com/channel/UCvz84_Q0BbvZThy75mbd-Dg;2022-05-17T18:17:50.840Z;IeuTYc8j3eE;0 days 00:00:34;99417395;5641333;0;7504;2810000
This Is How Rachel Reacts When Ross Try To Compliment Her 😅🤣 #ross #rachel #friends #friendstv;https://www.youtube.com/watch?v=DUJ_mhuJxCc;F.R.I.E.N.D.S_Reels;https://www.youtube.com/channel/UCFiaKqvQoAlAPqE_96eEjVA;2022-05-17T18:12:26.316Z;DUJ_mhuJxCc;0 days 00:00:10;1542466;76024;0;123;189000
You Are Not Where You Think You Are;https://www.youtube.com/watch?v=Pj-h6MEgE7I;Kurzgesagt – In a Nutshell;https://www.youtube.com/channel/UCsXVk37bltHxD1rDPwtNM8Q;2022-05-17T15:44:15.655Z;Pj-h6MEgE7I;0 days 00:09:55;7323618;364239;0;14562;19900000
THANK YOU, Erling! 👏🖤💛;https://www.youtube.com/watch?v=91wtM4gnrO4;Bundesliga;https://www.youtube.com/channel/UC6UL29enLNe4mqwTfAyeNuw;2022-05-17T15:43:49.240Z;91wtM4gnrO4;0 days 00:00:15;137533;7815;0;84;3690000
HOW I became...Erling Haaland;https://www.youtube.com/watch?v=YY8bKoospnc;DW Kick off!;https://www.youtube.com/channel/UClKkjCG90f7aytRO-0GDNKA;2022-05-17T15:43:19.382Z;YY8bKoospnc;0 days 00:25:13;2888319;41683;0;1974;270000
Finally, a striker for Kevin De Bruyne 😈;https://www.youtube.com/watch?v=1ZLs_Whgc3s;B/R Football;https://www.youtube.com/channel/UClvow1RFSyeh5CRwRB_m5sA;2022-05-17T14:28:21.138Z;1ZLs_Whgc3s;0 days 00:00:04;2538287;124521;0;465;2540000
Michael Loves His Speakerphone - The Office;https://www.youtube.com/watch?v=bfhXDO6PG_c;The Office;https://www.youtube.com/channel/UCa90xqK2odw1KV5wHU9WRhg;2022-05-17T14:26:09.555Z;bfhXDO6PG_c;0 days 00:01:52;1195191;22588;0;501;2990000
The Office Tries to Remember a Password - The Office;https://www.youtube.com/watch?v=q40eVyuxfW8;The Office;https://www.youtube.com/channel/UCa90xqK2odw1KV5wHU9WRhg;2022-05-17T13:27:26.668Z;q40eVyuxfW8;0 days 00:01:50;4484927;82213;0;1302;2990000
Will This Go Faster Than Light?;https://www.youtube.com/watch?v=EPsG8td7C5k;Veritasium;https://www.youtube.com/channel/UCHnyfMqiRRG1u-2MsSQLbXA;2022-05-17T13:16:19.534Z;EPsG8td7C5k;0 days 00:06:40;6106885;107962;0;16052;13300000
How Everyone Checked Out of the Champions League Hotel For The Quarterfinals;https://www.youtube.com/watch?v=fLe_guEcRKw;B/R Football;https://www.youtube.com/channel/UClvow1RFSyeh5CRwRB_m5sA;2022-05-17T13:16:02.492Z;fLe_guEcRKw;0 days 00:06:18;380510;20915;0;523;2540000
Jamie Carragher Makes Fun of Peter Schmeichel’s Goalkeeping Mistake #shorts #football;https://www.youtube.com/watch?v=UuTLoyPMmbE;CBS Sports Golazo;https://www.youtube.com/channel/UCET00YnetHT7tOpu12v8jxg;2022-05-16T21:25:39.710Z;UuTLoyPMmbE;0 days 00:00:33;675219;14493;0;166;726000
The one where Joey is a Sperm Donor #shorts;https://www.youtube.com/watch?v=H8n-qqOKgtE;My Favourite Scenes;https://www.youtube.com/channel/UCIG4pZZjqdX9QQnoeMmWmPA;2022-05-16T21:25:12.787Z;H8n-qqOKgtE;0 days 00:01:00;2263245;117179;0;237;26700
Gloria's dislocated shoulder 😂 #shorts #modernfamily;https://www.youtube.com/watch?v=MrAgdI3q24Q;Sitcom Dose;https://www.youtube.com/channel/UCxe8IPtSBmBYd3dYqjLzxZA;2022-05-16T21:24:35.587Z;MrAgdI3q24Q;0 days 00:00:34;5060421;418467;0;858;64000
Intense hitting in the heat of Nagpur, India. DM: @tanmaysiriah;https://www.youtube.com/watch?v=uNkH1jbBiyY;Tanmay Siriah;https://www.youtube.com/channel/UCr4hNZKzUrnxWM4FE0mogcw;2022-05-16T21:24:33.732Z;uNkH1jbBiyY;0 days 00:00:16;1479;17;0;0;79
This Tiny Problem Will Make Your Day;https://www.youtube.com/watch?v=EZbLWePLQVc;BriTheMathGuy;https://www.youtube.com/channel/UChVUSXFzV8QCOKNWGfE56YQ;2022-05-16T21:23:50.876Z;EZbLWePLQVc;0 days 00:00:37;741192;35967;0;1032;246000
Magic Kid on Britain's Got Talent Tv Show #shorts;https://www.youtube.com/watch?v=cuAKLPXHODc;Hear Me ROAR;https://www.youtube.com/channel/UC2zUmTYjoT6_zlII60KgUug;2022-05-16T21:22:54.201Z;cuAKLPXHODc;0 days 00:00:20;9003457;373674;0;701;412000
Pep Guardiola jokingly pushes Antonio after giving his defenders a hard time 😂;https://www.youtube.com/watch?v=USUYiJb3Zp8;YouNGMinimilitia TV.;https://www.youtube.com/channel/UCoSHMF_br_IPa1csNSaZ91A;2022-05-16T21:22:50.877Z;USUYiJb3Zp8;0 days 00:00:14;1317;13;0;1;54
Why You Will Never Have a Great Career - Jordan Peterson;https://www.youtube.com/watch?v=R6tKyE5eKA4;BEING MENTOR;https://www.youtube.com/channel/UC8gywQsUYtnFwnZaSUSszjA;2022-05-16T21:22:01.152Z;R6tKyE5eKA4;0 days 00:01:00;1282087;67672;0;1245;395000
Thierry Henry and Jamie Carragher React to Karin Benzema’s Game Winner Against PSG #shorts;https://www.youtube.com/watch?v=BfOsKDJUWDg;CBS Sports Golazo;https://www.youtube.com/channel/UCET00YnetHT7tOpu12v8jxg;2022-05-16T21:21:36.180Z;BfOsKDJUWDg;0 days 00:00:14;2159212;72126;0;468;726000
Eddie Redmayne about his mom #celebrityworldcheck;https://www.youtube.com/watch?v=C-lEVxkm-Fk;celebrityworldcheck;https://www.youtube.com/channel/UCApOZGIhWVH75erl4884tVg;2022-05-16T21:21:28.999Z;C-lEVxkm-Fk;0 days 00:00:36;7990365;423060;0;384;105000
"""He's a Transponster"" - Friends #rossgeller #rachelgreen #monicageller #chandler #joey #friends";https://www.youtube.com/watch?v=dTcVkCafLMw;SeriesBox;https://www.youtube.com/channel/UCCEkH2VuufGR_ZXclohutNw;2022-05-16T21:20:28.238Z;dTcVkCafLMw;0 days 00:01:00;1395076;96438;0;281;16700
Creed Temps As Regional Manager - The Office;https://www.youtube.com/watch?v=gW2LtX1217s;The Office;https://www.youtube.com/channel/UCa90xqK2odw1KV5wHU9WRhg;2022-05-16T21:16:10.024Z;gW2LtX1217s;0 days 00:03:10;7846588;121149;0;4336;2990000
Friends ❤️❤️ #friends #chandler #monica #joey #shorts;https://www.youtube.com/watch?v=tJ32RR30rLc;Friendstv shorts;https://www.youtube.com/channel/UC6Xk04yvbJeA_kKYuvEWkCw;2022-05-16T21:10:34.051Z;tJ32RR30rLc;0 days 00:00:52;2222232;120063;0;229;40500
when chandler had to choose between Monica and Joey ❤️🤣 #mondler #joey #friendstvvideos #friendstv;https://www.youtube.com/watch?v=Gnh-uyOt-_g;F.R.I.E.N.D.S_Reels;https://www.youtube.com/channel/UCFiaKqvQoAlAPqE_96eEjVA;2022-05-16T21:10:01.392Z;;;;;;;
HAALAND‘s Speed is Insane! 🌪🤯;https://www.youtube.com/watch?v=uAzmE2WR3WU;Bundesliga;https://www.youtube.com/channel/UC6UL29enLNe4mqwTfAyeNuw;2022-05-16T21:09:50.452Z;uAzmE2WR3WU;0 days 00:00:11;13259859;207731;0;992;3690000
When Margot Robbie Host Of Oscar - TCF;https://www.youtube.com/watch?v=TJuGm6NVqSc;The Celebrity File;https://www.youtube.com/channel/UClN58x8llKkU3mrsxyz8nlg;2022-05-16T21:08:50.596Z;TJuGm6NVqSc;0 days 00:00:59;4301671;128957;0;477;12500
"No, no, no ""How you doing?"" 😂😂 #joey #chandler #friends #ross #friendsshorts #shorts #sitcom #monica";https://www.youtube.com/watch?v=qQ1F50jZSQ8;Cinema Engineers Shorts;https://www.youtube.com/channel/UCa3hAAW_RHUjUA_JEoIfGWA;2022-05-16T21:08:46.841Z;qQ1F50jZSQ8;0 days 00:00:34;710673;34939;0;35;8140
Most curse words isn't Samuel Jackson;https://www.youtube.com/watch?v=6N6ok75Bg2w;incomeknight;https://www.youtube.com/channel/UCmhyRUiyp4fwyRZ2WnN1eYQ;2022-05-16T21:05:32.508Z;6N6ok75Bg2w;0 days 00:00:23;4263273;246338;0;648;149000
#friends #rachel #chandler #tiktok;https://www.youtube.com/watch?v=1zdKqx3OW6w;ᴛɪᴋᴛᴏᴋᴀʜᴏʟɪᴄ;https://www.youtube.com/channel/UCSALsjzFsdU1eZO4YcQ8XzQ;2022-05-16T21:05:29.457Z;1zdKqx3OW6w;0 days 00:00:29;7044168;722514;0;448;6770
You can resist the Holy Spirit. #shorts #billygraham #joy;https://www.youtube.com/watch?v=dEF3-rQoqqI;Choose Jesus;https://www.youtube.com/channel/UCdTwV2kigxn2NqfXVUoG-Rw;2022-05-16T21:05:26.579Z;dEF3-rQoqqI;0 days 00:00:51;176934;16780;0;262;83500
What Is Your Favorite Football Kit Ever? Henry, Richards & Carragher Love Hipster Shirts #shorts;https://www.youtube.com/watch?v=kM1KViMdPgY;CBS Sports Golazo;https://www.youtube.com/channel/UCET00YnetHT7tOpu12v8jxg;2022-05-16T21:04:57.511Z;kM1KViMdPgY;0 days 00:00:30;763438;29188;0;276;726000
The Moment Jeff Bezos Realized He's Not Smart Enough;https://www.youtube.com/watch?v=-FFqqQ6FIlk;Inspire Greatness;https://www.youtube.com/channel/UCAigp2nt4ZqzSH10J1u_Snw;2022-05-16T21:04:11.005Z;-FFqqQ6FIlk;0 days 00:00:57;1016722;35826;0;1145;96400
Student Teaches the Teacher a Life Lesson;https://www.youtube.com/watch?v=TMkYsXTiLSA;Incomeparent;https://www.youtube.com/channel/UCLFVPDFGDIEAvYx31BavRkg;2022-05-16T21:04:10.116Z;TMkYsXTiLSA;0 days 00:01:00;11261060;917294;0;5010;2380000
لو مو العنصرية لكان افضل لاعب في التاريخ 💔😫;https://www.youtube.com/watch?v=rp0u7LBXRnA;ليفا - LIFA;https://www.youtube.com/channel/UCtSIS6YFGRTj75Y5HS0BJFw;2022-05-16T21:03:03.292Z;rp0u7LBXRnA;0 days 00:00:16;3414;89;0;3;649
Why does LeBron James throw powder in the air?;https://www.youtube.com/watch?v=OzowL8jaSY8;Omar Raja - ESPN;https://www.youtube.com/channel/UCx18ywTcohtS9lpNXt8noWQ;2022-05-16T21:02:36.994Z;OzowL8jaSY8;0 days 00:00:23;43636883;1621959;0;2939;5490000
Jennifer Lawrence on inimate shoot #Shorts;https://www.youtube.com/watch?v=EwC_gGENSvM;Signs Of The Clips;https://www.youtube.com/channel/UCQe4KiW5c0waJ3Vn_ECPakQ;2022-05-16T21:02:33.567Z;EwC_gGENSvM;0 days 00:00:18;4806349;143571;0;357;237000
Steve Harvey's Surprise Respond;https://www.youtube.com/watch?v=iYdyve7pc-s;Alpha Inspiration;https://www.youtube.com/channel/UCn8XWJ93J1whP7ZGuHbjkvg;2022-05-16T21:02:26.479Z;iYdyve7pc-s;0 days 00:00:37;12969190;974990;0;5226;569000
Jim carry and his grandchild | the Ellen show #ellen;https://www.youtube.com/watch?v=Ann69ixHzfA;Funny videos and memes;https://www.youtube.com/channel/UCgbwUSqhLgF12sNJQ8IAfPw;2022-05-16T21:02:23.973Z;Ann69ixHzfA;0 days 00:00:24;2396;103;0;2;35200
Name something that your mother in law has, that's bigger than yours;https://www.youtube.com/watch?v=7gL5cmsrBDg;incomeknight;https://www.youtube.com/channel/UCmhyRUiyp4fwyRZ2WnN1eYQ;2022-05-16T21:01:45.207Z;7gL5cmsrBDg;0 days 00:00:36;9601371;605048;0;1473;149000
"Making People Say ""Black"" on OMEGLE";https://www.youtube.com/watch?v=C8GJOLUSV0Q;NicoMagic;https://www.youtube.com/channel/UCZZuxaVGdHaioY2NdwenbuA;2022-05-16T21:01:22.041Z;C8GJOLUSV0Q;0 days 00:00:22;66640514;4063320;0;8575;1150000
Magic trick reveal 😨🤣 #shorts #shortvideo #shorts #tiktok #trending #viral #amazing #magic #reveal;https://www.youtube.com/watch?v=OoaEM0HpyyM;vinay K shorts;https://www.youtube.com/channel/UC1fOJi6HTY14qrYStn2hbWA;2022-05-16T21:01:10.712Z;OoaEM0HpyyM;0 days 00:00:10;91696903;3543292;0;6635;162000
If only Joey and Phoebe ended up together 😭 #joeytribbiani #friendstvvideos #friends #phoebebuffay;https://www.youtube.com/watch?v=lHgSRGXIKyM;America Hollywood TV;https://www.youtube.com/channel/UCc1_sl81Obku-8USQoqUZTQ;2022-05-16T21:00:39.062Z;lHgSRGXIKyM;0 days 00:00:28;3622776;97417;0;257;35700
Suarez annoys Neymar in front of Messi 😂👀 #shorts #football #soccer #messi #neymar #suarez;https://www.youtube.com/watch?v=M-_PPcDnkCw;DS_Ginge.rlOnTikTok;https://www.youtube.com/channel/UC2G3M2yFScPxC5y8UgmERWg;2022-05-16T21:00:36.287Z;M-_PPcDnkCw;0 days 00:00:16;28839157;1361621;0;6517;296000
David Goggins Is A Beast 💪;https://www.youtube.com/watch?v=KduRhMkFK64;InvestEarnSave;https://www.youtube.com/channel/UCNPdPaIapCJky1keiApXRSg;2022-05-16T20:58:49.741Z;KduRhMkFK64;0 days 00:00:56;4446150;233888;0;2542;247000
Tom Holland and Chris Hemsworth Roast Each Other;https://www.youtube.com/watch?v=mXilaYVrjrE;Diana Rcm;https://www.youtube.com/channel/UCIsJ4IHLAbmxV65f3ZZ3zqA;2022-05-16T20:56:05.237Z;mXilaYVrjrE;0 days 00:01:00;5164563;154759;0;288;7690
Monica literally fell for that 😂 look how rachel is happy 🤣❤️ #friendstvvideos #rachel #monica;https://www.youtube.com/watch?v=v0UrIzAQGAU;F.R.I.E.N.D.S_Reels;https://www.youtube.com/channel/UCFiaKqvQoAlAPqE_96eEjVA;2022-05-16T20:55:37.857Z;v0UrIzAQGAU;0 days 00:00:23;659176;37577;0;90;189000
These are too smooth 👏 | #shorts;https://www.youtube.com/watch?v=JjGhFBnYgyA;SportsNation;https://www.youtube.com/channel/UCQZi2YXSxc6BSK4mZHql8ag;2022-05-16T20:54:54.592Z;JjGhFBnYgyA;0 days 00:00:43;35744614;1849019;0;4551;9100000
Avengers Play Broken Telephone;https://www.youtube.com/watch?v=yI_G7AykhZg;Movie Boo;https://www.youtube.com/channel/UCrmBZhClactbYpm1LeVvG_w;2022-05-16T20:54:18.602Z;yI_G7AykhZg;0 days 00:00:35;12412668;996479;0;1518;1280000
Salah💫#football#shorts#premierleague#egypt#liverpool#salah;https://www.youtube.com/watch?v=2Fx8KBcHfI4;TZFootball;https://www.youtube.com/channel/UCg9XMOxrIBQVs7wsySo0aVw;2022-05-16T20:54:11.468Z;2Fx8KBcHfI4;0 days 00:00:10;1517;44;0;0;372
