Unnamed: 0,title,titleUrl,channel,channelUrl,time,id,duration,views,likes,favorites,comments,channelSubscribers
1,Legia to huje a lech mistrz polski!,https://www.youtube.com/watch?v=sV1DlnxbSYI,Zadlu xpompa,https://www.youtube.com/channel/UCldjjtvypunEgOuYwBCAvyQ,2022-12-20T23:04:54.206Z,sV1DlnxbSYI,0 days 00:00:32,2576916,56710,0,6576,3250
2,YouTube Data API Tutorial - Search for Videos,https://www.youtube.com/watch?v=QY8dhl1EQfI,Anson the Developer,https://www.youtube.com/channel/UCvjXo25nY-WMCTEXZZb0xsw,2022-12-20T23:02:18.666Z,QY8dhl1EQfI,0 days 00:11:34,7801,124,0,10,28200
3,YouTube Data API Tutorial with Python - Analyze Channel Statistics - Part 1,https://www.youtube.com/watch?v=5qtC-tsQ-wE,Patrick Loeber,https://www.youtube.com/channel/UCbXgNpp0jedKWcQiULLbDTA,2022-12-20T22:23:32.370Z,5qtC-tsQ-wE,0 days 00:20:42,33586,674,0,87,216000
4,"SĘDZIA MARCINIAK OPOWIADA ANEGDOTY Z BOISKA (RAMOS, PIQUE I NIE TYLKO)",https://www.youtube.com/watch?v=GMx03tKbXV0,Kanał Sportowy Extra,https://www.youtube.com/channel/UCUPIHY6CJekpo_RRrnwTSeA,2022-12-20T10:05:58.107Z,GMx03tKbXV0,0 days 00:11:47,623227,9800,0,315,209000
5,Bose SoundLink Flex vs JBL Charge 5 Binaural Sound Samples,https://www.youtube.com/watch?v=APfnFjEjPGQ,DLX Willington,https://www.youtube.com/channel/UCERaE187ThYiZtjokJ0QVUQ,2022-12-19T00:27:08.571Z,APfnFjEjPGQ,0 days 00:05:22,64175,784,0,281,89100
6,BOSE SOUNDLINK FLEX VS JBL CHARGE 5! Review and unboxing.,https://www.youtube.com/watch?v=UxM26RukHzo,Chilled Fossil,https://www.youtube.com/channel/UC28SNoHGrYs1kCRytlvwEfw,2022-12-19T00:22:05.849Z,UxM26RukHzo,0 days 00:09:41,44525,474,0,219,15500
7,Bose Soundlink Flex: The King of Portable Speakers?,https://www.youtube.com/watch?v=RjjeJ5IlIMw,Smart Home Sounds,https://www.youtube.com/channel/UCTIFIULcxN0sh8b3uXgDX6g,2022-12-19T00:17:05.475Z,RjjeJ5IlIMw,0 days 00:16:17,106240,1455,0,135,80900
8,JBL Flip 6 vs Bose Soundlink Flex: Which to buy?,https://www.youtube.com/watch?v=471GM4ln90U,Smart Home Sounds,https://www.youtube.com/channel/UCTIFIULcxN0sh8b3uXgDX6g,2022-12-19T00:17:03.989Z,471GM4ln90U,0 days 00:12:19,487471,4893,0,396,80900
9,Bose Soundlink Revolve II Review -  Save Your Money! The Fanboys Are Mad!!!!,https://www.youtube.com/watch?v=K_fokFWRLJU,English Dan Reviews,https://www.youtube.com/channel/UC0NPIB_YUySPF_T1Z0etCkA,2022-12-19T00:14:47.969Z,K_fokFWRLJU,0 days 00:07:48,61603,274,0,232,7710
10,Bose Soundlink Revolve Plus II Sound Test,https://www.youtube.com/watch?v=ljgheSgPxSI,AudioTrends TV,https://www.youtube.com/channel/UCAlcZddWN2a3k2zJxOVP3fg,2022-12-18T23:49:36.962Z,,,,,,,
11,"MŚ 2022, FINAŁ: ARGENTYNA - FRANCJA, WIELKI MESSI! ZDECYDOWAŁY RZUTY KARNE | SKRÓT",https://www.youtube.com/watch?v=GX3HO9PBA0s,TVP Sport ,https://www.youtube.com/channel/UCalwFtq-BVcszKLZ5k2vbLw,2022-12-18T23:35:47.518Z,GX3HO9PBA0s,0 days 00:16:55,953829,16655,0,2321,570000
12,Watch again: Argentina fans in Buenos Aires celebrate after World Cup win,https://www.youtube.com/watch?v=LQm0RcXTvN8,The Independent,https://www.youtube.com/channel/UCshwRhftzkiov5wKR7M_LsQ,2022-12-18T17:59:36.456Z,LQm0RcXTvN8,0 days 08:43:29,735919,3719,0,26,555000
13,🇫🇷PARIS Street atmosphere on the day of the ⚽️ World Cup final ⚽️Live Streaming 18/DECEMBRE/2022,https://www.youtube.com/watch?v=tHeqy7NWMAc,ART VISION TV / C&B JOURNAL,https://www.youtube.com/channel/UCmLKaHIZqVpAeQCayN9GZpw,2022-12-18T17:59:30.459Z,tHeqy7NWMAc,0 days 01:41:47,24132,339,0,13,44800
14,World Cup final with enthusiastic fans on the streets of Buenos Aires in Argentina - SkylineWebcams,https://www.youtube.com/watch?v=jpEFQf780l0,SkylineWebcams,https://www.youtube.com/channel/UC2WMV4vCYurHdHPd9pCqYSg,2022-12-18T17:56:34.612Z,jpEFQf780l0,0 days 01:53:26,19568,167,0,7,27600
15,LIVE | Argentina fans celebrate in Buenos Aires after Lionel Messi leads team to World Cup title,https://www.youtube.com/watch?v=Ql1_D4VJjd4,Associated Press,https://www.youtube.com/channel/UC52X5wxOL_s5yw0dQk7NtgA,2022-12-18T17:55:52.677Z,Ql1_D4VJjd4,0 days 07:46:23,1066115,14521,0,82,2040000
16,Fans in Paris react to nail-biting World Cup final between France and Argentina,https://www.youtube.com/watch?v=PQ7xBlnGYU8,Sky News,https://www.youtube.com/channel/UCoMdktPbSTixAyNGwb-UYkQ,2022-12-18T16:54:18.929Z,PQ7xBlnGYU8,0 days 03:05:05,185287,1609,0,427,6040000
17,DIRECTO: Aficionados de Francia se reúnen en París para ver la gran final del Mundial,https://www.youtube.com/watch?v=tFBfQuHhwrI,La Vanguardia,https://www.youtube.com/channel/UClLLRs_mFTsNT5U-DqTYAGg,2022-12-18T16:54:01.627Z,tFBfQuHhwrI,0 days 03:38:31,15337,122,0,7,1450000
18,coraz blizej swieta,https://www.youtube.com/watch?v=Ks-XOYl63F8,Klocuch,https://www.youtube.com/channel/UCxSGC9BtJN2jgcz7ynXWdOw,2022-12-17T22:52:46.898Z,Ks-XOYl63F8,0 days 00:04:01,351968,31895,0,1579,520000
19,DJ lando Norris at a red bull party Downtown Austin #f1 #landonorris #maxverstappen #redbullracing,https://www.youtube.com/watch?v=nzElx2N5Psg,TikTok Max Tube,https://www.youtube.com/channel/UCbs7BU9XL9__wtcYGqL32oQ,2022-12-17T22:46:26.910Z,nzElx2N5Psg,0 days 00:00:30,53670,2355,0,18,5690
20,Huge aquarium bursts open wrecking Berlin hotel lobby,https://www.youtube.com/watch?v=qCYEpbSgZ_w,Guardian News,https://www.youtube.com/channel/UCIRYBXDze5krPDzAEOxFGVA,2022-12-17T13:25:05.645Z,qCYEpbSgZ_w,0 days 00:01:07,797215,2101,0,756,2950000
21,Huge fish tank bursts in Berlin hotel lobby | AquaDom Aquarium,https://www.youtube.com/watch?v=Drb0fW8SFbk,Daily Mail,https://www.youtube.com/channel/UCw3fku0sH3qA3c3pZeJwdAw,2022-12-17T13:24:53.230Z,Drb0fW8SFbk,0 days 00:01:12,209952,277,0,226,2200000
22,Berlin Aquarium Explosion 🐠 #berlin #fish #aquadom #fishtank #fische #germany #aquariumexplosion,https://www.youtube.com/watch?v=Iey6Sfb4Rmo,Eileen Aldis,https://www.youtube.com/channel/UCeguYg1beQ9CiAh8SYyh4jQ,2022-12-17T13:24:40.816Z,Iey6Sfb4Rmo,0 days 00:01:01,106662,1664,0,41,122000
23,Apple Watch Ultra - I Was WRONG.,https://www.youtube.com/watch?v=62ES5_FSTF0,Noah Herman,https://www.youtube.com/channel/UCxg8tC0Ng0T6xizqsPWnV7g,2022-12-17T12:48:49.825Z,62ES5_FSTF0,0 days 00:00:57,1398392,78931,0,617,219000
24,Jest prawie 900 koni w M3cs od Isamu! Jeden film- cała budowa! M gotowa!,https://www.youtube.com/watch?v=HyWR1ixxe7E,Budda. TV,https://www.youtube.com/channel/UC8LJZNHnqXKg5TMgyvxszPA,2022-12-17T12:45:29.264Z,HyWR1ixxe7E,0 days 00:52:51,1125055,73690,0,3729,1110000
25,Bose Soundlink Flex Compared JBL Charge 5 & Sony XB33 - Can The Flex Keep Up?,https://www.youtube.com/watch?v=6Xc-VnMcnCU,GYMCADDY,https://www.youtube.com/channel/UCW5cHxkagtxS59B48uvhHVQ,2022-12-17T12:37:42.552Z,6Xc-VnMcnCU,0 days 00:13:00,129281,1856,0,326,117000
26,Incydent w Komendzie Głównej Policji. Gen. Koziej: Jestem zażenowany #shorts,https://www.youtube.com/watch?v=o_zQS7p2pYo,Wirtualna Polska News,https://www.youtube.com/channel/UC-wh71MEZ4KAx94aZyoG_qg,2022-12-17T12:35:26.084Z,o_zQS7p2pYo,0 days 00:00:44,16572,310,0,80,39100
27,sanah - Pitagoras,https://www.youtube.com/watch?v=4Vgiz_xSQqE,Okiem Nastolatka,https://www.youtube.com/channel/UC-wdu92cWHr_EPGHe9jWdNg,2022-12-17T10:13:04.783Z,4Vgiz_xSQqE,0 days 00:00:51,108706,1230,0,63,137
28,DRAMAT SESJI,https://www.youtube.com/watch?v=pQrFWNhtxSA,AbstrachujeTV,https://www.youtube.com/channel/UCTISYi9ABujrrI1Slg3ZDBA,2022-12-17T09:53:36.916Z,pQrFWNhtxSA,0 days 00:05:59,4284349,116115,0,1626,3390000
29,Hear the Otherworldly Sounds of Skating on Thin Ice | National Geographic,https://www.youtube.com/watch?v=v3O9vNi-dkA,National Geographic,https://www.youtube.com/channel/UCpVm7bg6pXKo1Pr6k5kxG9A,2022-12-17T09:53:04.484Z,v3O9vNi-dkA,0 days 00:03:08,28752377,454367,0,18455,21100000
30,Spacer po Liceum Hoffmanowej,https://www.youtube.com/watch?v=VIIjD7vSAsY,Hoffmanowa Television,https://www.youtube.com/channel/UCLpGr_pm-HB7iSCCEZYkroA,2022-12-17T09:52:16.072Z,VIIjD7vSAsY,0 days 00:16:32,31362,569,0,4,741
31,M1 iPad Pro Setup,https://www.youtube.com/watch?v=AfLF8hZJvYg,Conor Butkovic,https://www.youtube.com/channel/UCobycY6SmpWfwU_eAKtknHA,2022-12-17T09:51:08.617Z,AfLF8hZJvYg,0 days 00:00:37,4035810,176527,0,983,19100
32,MARCINIAK O FINALE MŚ I CHOROBIE: ŻYCIE ODDAŁO NAM PODWÓJNIE | WYWIAD,https://www.youtube.com/watch?v=4YUNG9p2vew,TVP Sport ,https://www.youtube.com/channel/UCalwFtq-BVcszKLZ5k2vbLw,2022-12-17T09:49:05.144Z,4YUNG9p2vew,0 days 00:04:10,267896,6238,0,344,570000
33,JBL Charge 5 bass test,https://www.youtube.com/watch?v=lLO662U2M_o,Roberto Rodriguez Reyes,https://www.youtube.com/channel/UCg1hi8UgpUKSgzjmPR5OHDA,2022-12-17T09:36:19.753Z,lLO662U2M_o,0 days 00:00:41,344669,12919,0,162,719
34,JBL Flip 6 vs JBL Charge 5: Which should you buy?,https://www.youtube.com/watch?v=XMLa9xBKyMQ,Smart Home Sounds,https://www.youtube.com/channel/UCTIFIULcxN0sh8b3uXgDX6g,2022-12-17T09:33:01.677Z,XMLa9xBKyMQ,0 days 00:04:59,190807,2418,0,150,80900
35,"JBL FLIP 6 -  Kapitalny, Bezprzewodowy Głośnik Do Domu i Na Imprezę 🔊 | Recenzja w 60s",https://www.youtube.com/watch?v=5SF2jPYsiOs,Mateusz Krawczyk,https://www.youtube.com/channel/UCvb_3WrGri7dqKP2j-EvcDA,2022-12-17T09:31:52.835Z,5SF2jPYsiOs,0 days 00:00:59,16003,714,0,28,390000
36,JBL Charge 5 and Flip 6 outdoor test,https://www.youtube.com/watch?v=2s-FFIp35Ec,Mike's JBL's ツ,https://www.youtube.com/channel/UCkzAUArS-wE5x1jMjM-36kA,2022-12-17T09:31:22.819Z,2s-FFIp35Ec,0 days 00:00:27,27844,875,0,20,119
37,"JBL CHARGE 5 - Rewolucja Głośności - TEN SAM WYGLĄD, NOWY PRZETWORNIK!!!",https://www.youtube.com/watch?v=bocqtMiICA0,Kuba1qba,https://www.youtube.com/channel/UCqwBmjYG2w_sEMgLv29Jg7A,2022-12-17T09:18:59.767Z,bocqtMiICA0,0 days 00:09:10,82372,2771,0,331,280000
38,KODAK M38 film camera for beginners with sample photos! how to load film 🇰🇷 KOREA VLOG,https://www.youtube.com/watch?v=rAXu3IUHqrU,sassyinkorea,https://www.youtube.com/channel/UCNrRJm0gWx69f8Ybdnsi23A,2022-12-16T00:39:03.741Z,rAXu3IUHqrU,0 days 00:05:02,42509,1636,0,71,215000
39,Kodak M35 Reusable Film Camera | Review and Photos,https://www.youtube.com/watch?v=xJ8cStn9uOE,CarefulCharlie,https://www.youtube.com/channel/UCCTaMlkd3GNG7OxC3g2QjIg,2022-12-16T00:37:18.884Z,xJ8cStn9uOE,0 days 00:03:08,65789,2082,0,32,262
40,Kodak Ektar H35: How to Use + Sample Photos,https://www.youtube.com/watch?v=16gZ1hxzewU,bonsees,https://www.youtube.com/channel/UCGh6pFiIjgRgl7j_ca9XySg,2022-12-16T00:32:23.741Z,16gZ1hxzewU,0 days 00:10:31,113126,2534,0,188,5170
41,Clean Code by Robert C. Martin Book Summary [1/2] (10 Lessons Learned),https://www.youtube.com/watch?v=5DFUH0zCn3Y,WolfSound,https://www.youtube.com/channel/UCZuWJuoBe046gMqmYcc7Qww,2022-12-15T17:50:08.367Z,5DFUH0zCn3Y,0 days 00:11:58,1276,25,0,7,3590
42,Małgorzata Kidawa-Błońska o samochodach elektrycznych. #mentzen #nowanadzieja #kidawa #kidawablonska,https://www.youtube.com/watch?v=yc4cotqBLbE,Sławomir Mentzen,https://www.youtube.com/channel/UCkH8DpG5uKx0YsGCFWmOQcA,2022-12-15T13:52:34.617Z,yc4cotqBLbE,0 days 00:00:23,574652,16891,0,558,271000
43,Lekarz u informatyka - czas lewatywy,https://www.youtube.com/watch?v=m44X4FwybyM,HRejterzy,https://www.youtube.com/channel/UCpPndhUatYo4NLn3fleQ2Fw,2022-12-15T13:49:14.428Z,m44X4FwybyM,0 days 00:05:47,502941,10036,0,451,240000
44,Jak zagiąć nauczycielkę…,https://www.youtube.com/watch?v=WAEkc4bn3mk,Waksy Shorts,https://www.youtube.com/channel/UC-PuuhwfQSNRnG4DkxUPp1A,2022-12-15T13:47:59.610Z,WAEkc4bn3mk,0 days 00:00:31,5005330,224359,0,795,369000
45,"MŚ 2022, PÓŁFINAŁ: FRANCJA - MAROKO, PIĘKNA GRA TO NIE WSZYSTKO, ZNAMY DRUGIEGO FINALISTĘ | SKRÓT",https://www.youtube.com/watch?v=WoA7FOyqRCw,TVP Sport ,https://www.youtube.com/channel/UCalwFtq-BVcszKLZ5k2vbLw,2022-12-15T13:28:06.614Z,WoA7FOyqRCw,0 days 00:08:53,293103,5182,0,745,570000
46,Modern problems require modern solutions!!!,https://www.youtube.com/watch?v=ckS0LkOxcOE,Stianseba_,https://www.youtube.com/channel/UCDToIp3F4cQsFavaMhIrlWA,2022-12-15T13:27:02.224Z,ckS0LkOxcOE,0 days 00:00:22,17071,455,0,36,3380
47,Mr Green Finding His Friends in Pirates of the Caribbean,https://www.youtube.com/watch?v=dDRsk28PKAQ,Fame Focus,https://www.youtube.com/channel/UCfzuJecdM0uhX7HfICewt3Q,2022-12-15T10:07:13.807Z,dDRsk28PKAQ,0 days 00:00:40,127572678,6608201,0,13427,4080000
48,"""Where is Ronaldo? He's crying in his car"" ☠️ (Morocco girl) Mbappe edit #shorts",https://www.youtube.com/watch?v=xXl7c8429Uw,OnlyCompilations,https://www.youtube.com/channel/UCZcdmSK9cQ67PXxSemrt1Gg,2022-12-15T10:06:36.787Z,xXl7c8429Uw,0 days 00:00:27,6424,174,0,52,244
49,Baśka - damska wersja (Piękni jak czołgi),https://www.youtube.com/watch?v=a8H6GoajVHY,Karolkax33,https://www.youtube.com/channel/UCBRldWDLiX-e7TfQbm-t2Bg,2022-12-15T10:04:53.587Z,a8H6GoajVHY,0 days 00:03:37,210640,888,0,54,127
50,66 lat i 11 km przebiegu! Volkswagen Type 2 T1,https://www.youtube.com/watch?v=3hDOovvvsRI,STRADALE Classics,https://www.youtube.com/channel/UCGXctWUvEIxqXF66O-_qq1A,2022-12-15T09:24:04.369Z,3hDOovvvsRI,0 days 00:22:40,125100,2297,0,164,177000
51,"""Where is Ronaldo? He's crying in his car"" ☠️ (Morocco girl) Mbappe edit #shorts",https://www.youtube.com/watch?v=xXl7c8429Uw,OnlyCompilations,https://www.youtube.com/channel/UCZcdmSK9cQ67PXxSemrt1Gg,2022-12-14T17:04:09.651Z,xXl7c8429Uw,0 days 00:00:27,6424,174,0,52,244
52,Moroccan fans ask where Cristiano Ronaldo is 🤐 #shorts,https://www.youtube.com/watch?v=z46kEil1SyI,GOAL,https://www.youtube.com/channel/UCjVd6vTuoAYLFYvX5TSK1aA,2022-12-14T17:03:26.760Z,z46kEil1SyI,0 days 00:00:29,2322811,78585,0,11448,1120000
53,Młody Małysz,https://www.youtube.com/watch?v=byqXOmETMR0,tommi142,https://www.youtube.com/channel/UC80PBCRsUzeMWYJclVUeVpA,2022-12-14T12:13:52.535Z,byqXOmETMR0,0 days 00:01:14,1632,2,0,1,0
54,Młody Adam Małysz,https://www.youtube.com/watch?v=Lx77SPLcIRs,Krzysztof Nieć,https://www.youtube.com/channel/UCYE-6ALBL2Bbuf5qvulfK8Q,2022-12-14T12:12:32.952Z,Lx77SPLcIRs,0 days 00:00:30,278,2,0,0,4
55,Pełna moc możliwości: Jacek Walkiewicz at TEDxWSB,https://www.youtube.com/watch?v=ktjMz7c3ke4,TEDx Talks,https://www.youtube.com/channel/UCsT0YIqwnpJCM-mx7-gSA4Q,2022-12-14T00:00:23.486Z,ktjMz7c3ke4,0 days 00:20:17,7821420,98536,0,2415,37300000
56,Dlaczego tak mało pamiętasz ze szkoły? | Radosław Kotarski | TEDxKatowice,https://www.youtube.com/watch?v=0t-sG8FhC4E,TEDx Talks,https://www.youtube.com/channel/UCsT0YIqwnpJCM-mx7-gSA4Q,2022-12-13T23:57:17.449Z,0t-sG8FhC4E,0 days 00:20:11,778021,22390,0,676,37300000
57,Parkour Pros vs INSANE World Record (w/@STORROR),https://www.youtube.com/watch?v=H13m3hlyonE,Climbers Crag,https://www.youtube.com/channel/UCvvFazVkWRLfK1drGvr9fYw,2022-12-13T23:54:51.832Z,H13m3hlyonE,0 days 00:16:22,297056,7110,0,154,89000
58,"MŚ 2022, PÓŁFINAŁ: ARGENTYNA - CHORWACJA, GENIUSZ MESSIEGO, ŚWIETNY ALVAREZ | SKRÓT MECZU",https://www.youtube.com/watch?v=6eMFE-37Cj4,TVP Sport ,https://www.youtube.com/channel/UCalwFtq-BVcszKLZ5k2vbLw,2022-12-13T23:28:12.966Z,6eMFE-37Cj4,0 days 00:08:31,392946,7391,0,1139,570000
59,Z życia przedsiębiorcy: odbiera Ferrari śmigłowcem!,https://www.youtube.com/watch?v=YYl-UxPuV5U,Hi_5,https://www.youtube.com/channel/UCFATLmdasfbXIPh9q_4fscQ,2022-12-13T16:53:45.773Z,YYl-UxPuV5U,0 days 00:12:34,158210,3927,0,229,472000
60,The Worst Test - I'm an engineering failure - flash mob,https://www.youtube.com/watch?v=ro3EPPYbn44,grdreamers,https://www.youtube.com/channel/UCrBpyJgOKsRALK1Ho2FE7Zg,2022-12-13T16:51:01.447Z,ro3EPPYbn44,0 days 00:04:20,3465074,158586,0,4780,4670
61,Do rural Russians think the war is going well?,https://www.youtube.com/watch?v=UViVH0ZZ6A0,1420,https://www.youtube.com/channel/UCl4R4M9YVfYjjPmILU2Ie1A,2022-12-13T16:49:47.581Z,UViVH0ZZ6A0,0 days 00:08:15,890679,23381,0,5871,415000
62,Mr Green Finding His Friends in Pirates of the Caribbean,https://www.youtube.com/watch?v=dDRsk28PKAQ,Fame Focus,https://www.youtube.com/channel/UCfzuJecdM0uhX7HfICewt3Q,2022-12-13T16:44:38.089Z,dDRsk28PKAQ,0 days 00:00:40,127572678,6608201,0,13427,4080000
63,Fun black v8 to v10 rated (ps. its an 8 👍),https://www.youtube.com/watch?v=pTwvUjFzyhk,black sheep climbing,https://www.youtube.com/channel/UCFUI5_d5W2aUEh2jH6qQOIg,2022-12-13T16:43:57.681Z,,,,,,,
64,Manager Skills🥶,https://www.youtube.com/watch?v=shEUShtMJ_U,FreeSTyle9,https://www.youtube.com/channel/UCsAiyppYolm_Fw9f9s-ypPA,2022-12-13T16:43:14.931Z,shEUShtMJ_U,0 days 00:00:42,136452989,6466474,0,11295,420000
65,[Bouldering v7-v8] The Shortest Boulder I've Ever Seen,https://www.youtube.com/watch?v=zb_QWKHGWPs,Akky Oyagi,https://www.youtube.com/channel/UCvaThKdaboUFUFkSQhi_3tw,2022-12-13T16:42:19.614Z,zb_QWKHGWPs,0 days 00:00:20,106915,2954,0,48,652
66,Student Pilot's worst nightmare | Emergency Landing,https://www.youtube.com/watch?v=dA0rJBfeRzI,Qappz | Educational Flights,https://www.youtube.com/channel/UCg-uRWGivfrGLlx2FbQ-S8A,2022-12-13T16:42:10.502Z,dA0rJBfeRzI,0 days 00:00:53,34829157,2135684,0,16990,102000
67,How to climb efficiently!!!,https://www.youtube.com/watch?v=xC_x5eq25BI,Stianseba_,https://www.youtube.com/channel/UCDToIp3F4cQsFavaMhIrlWA,2022-12-13T16:41:46.097Z,xC_x5eq25BI,0 days 00:00:58,119133,3490,0,109,3380
68,"Parkour Pro SHATTERS ""Impossible"" World Record",https://www.youtube.com/watch?v=JBobmAW2AFw,Climbers Crag,https://www.youtube.com/channel/UCvvFazVkWRLfK1drGvr9fYw,2022-12-13T14:42:40.506Z,JBobmAW2AFw,0 days 00:13:15,5318331,61657,0,1745,89000
69,Bodybuilding vs Calisthenics Extreme Abs Workout Challenge,https://www.youtube.com/watch?v=OX9szOW0aGo,Gymshark,https://www.youtube.com/channel/UCma7hhYJ3bfEhZgw3xl77ww,2022-12-13T14:41:29.233Z,OX9szOW0aGo,0 days 00:00:38,906480,41357,0,399,447000
70,ARESZTOWALI SĄSIADA?! - Hello Neighbor 2 [1] PEŁNA WERSJA,https://www.youtube.com/watch?v=xthEOkSKsYg,Dizowskyy,https://www.youtube.com/channel/UC7TauBBZOhtZprmPTyrgqWg,2022-12-13T12:41:09.963Z,xthEOkSKsYg,0 days 00:34:22,337551,23852,0,648,1930000
71,Hydraulic Press Vs Lamborghini,https://www.youtube.com/watch?v=h5NvTTOlOtI,MrBeast,https://www.youtube.com/channel/UCX6OQ3DkcsbYNE6H8uQQuVA,2022-12-13T12:36:12.182Z,h5NvTTOlOtI,0 days 00:10:25,88755167,3989186,0,119767,127000000
72,"Jak UCZYLI MNIE MISTRZOWIE - MACHULSKI, HANUSZKIEWICZ, LASKOWIK",https://www.youtube.com/watch?v=UA_1I096PHo,Cezary Pazura,https://www.youtube.com/channel/UCY_fyIMTLLOZgmkuUYo6JKw,2022-12-13T11:39:11.288Z,UA_1I096PHo,0 days 00:21:30,303200,10775,0,480,804000
73,Speed Water Coaster Premier Test POV Energylandia Amusement Park Poland,https://www.youtube.com/watch?v=tBqG_A8yD7A,Energylandia,https://www.youtube.com/channel/UCPj-Bs4Pfub_Bm04BOfyDoA,2022-12-13T11:33:03.163Z,tBqG_A8yD7A,0 days 00:02:56,2708176,20295,0,411,109000
74,What New VMI 'Rats' Go Through During Hell Week | Boot Camp | Business Insider,https://www.youtube.com/watch?v=xQFQxwPhtHE,Insider Business,https://www.youtube.com/channel/UCcyq283he07B7_KUX07mmtA,2022-12-13T11:29:40.441Z,xQFQxwPhtHE,0 days 00:12:52,1405102,16206,0,2767,7320000
75,Kupił zdezelowanego Passata i chciał na nim zarobić! #Wojny_Samochodowe,https://www.youtube.com/watch?v=B5EL3KOZlSE,TVN Turbo,https://www.youtube.com/channel/UCfsSoUSQzUimrjKhAKmshDQ,2022-12-13T11:26:34.248Z,B5EL3KOZlSE,0 days 00:04:36,135032,1465,0,140,593000
76,Who's ready for some magic? @FIFA #ShortsFIFAWorldCup,https://www.youtube.com/watch?v=rEL1o0tGs_M,YouTube,https://www.youtube.com/channel/UCBR8-60-B28hp2BmDPdntcQ,2022-12-13T10:51:09.760Z,,,,,,,
77,Farmers Wife had a Tesla Question! #shorts,https://www.youtube.com/watch?v=hgzh1AtAa0E,Gjeebs,https://www.youtube.com/channel/UCC1Mi4fVXKETdFGDlW7rC3w,2022-12-13T10:50:12.928Z,hgzh1AtAa0E,0 days 00:00:56,46362778,3266027,0,33734,106000
78,“Modern” Logos be like…,https://www.youtube.com/watch?v=HYfUDmkQ1Gc,Ben Esherick,https://www.youtube.com/channel/UCFXCGN9-roeqdFAatAwG8ew,2022-12-13T10:49:36.879Z,HYfUDmkQ1Gc,0 days 00:00:59,14930163,1046414,0,5186,215000
79,The Art Of Defending,https://www.youtube.com/watch?v=tajyyi79v0Y,Score 90 Shorts,https://www.youtube.com/channel/UCJckf2Ppq2oOmbYmAlQ3p0Q,2022-12-13T10:49:00.573Z,tajyyi79v0Y,0 days 00:00:36,129428139,3195874,0,5198,476000
80,Would You Fly To Paris For A Baguette?,https://www.youtube.com/watch?v=se50viFJ0AQ,MrBeast,https://www.youtube.com/channel/UCX6OQ3DkcsbYNE6H8uQQuVA,2022-12-13T10:47:46.759Z,se50viFJ0AQ,0 days 00:00:48,404949748,24464372,0,52424,127000000
81,Sławomir Mentzen i jego kreatywna odpowiedź.,https://www.youtube.com/watch?v=WpoRipL3RhE,Patriotyczne Szoty,https://www.youtube.com/channel/UCgWeDfFE1qSev3TpgGXFBnQ,2022-12-13T10:47:25.294Z,WpoRipL3RhE,0 days 00:00:21,1653079,57409,0,1130,4700
82,I haven't done a climb like this before!!!,https://www.youtube.com/watch?v=zTJAAn7iZCY,Stianseba_,https://www.youtube.com/channel/UCDToIp3F4cQsFavaMhIrlWA,2022-12-13T10:46:11.846Z,zTJAAn7iZCY,0 days 00:00:58,53600,1521,0,83,3380
83,"Poślizg, piruety i kolizja z barierą ochronną #966 Wasze Filmy",https://www.youtube.com/watch?v=zLpTrb35jSU,STOP CHAM,https://www.youtube.com/channel/UCJ0VFYHC4J6KhC_ohzrJ0eA,2022-12-13T10:45:07.397Z,zLpTrb35jSU,0 days 00:01:05,876582,2825,0,2176,503000
84,This Happens Every Time You Flush,https://www.youtube.com/watch?v=oYu-KepNLPk,Daily Dose Of Internet,https://www.youtube.com/channel/UCdC0An4ZPNr_YiFiYoVbwaw,2022-12-13T07:20:44.370Z,oYu-KepNLPk,0 days 00:02:32,4077370,204664,0,10103,14500000
85,Portable Speaker Comparison 2022: Which is the best?,https://www.youtube.com/watch?v=SaXVGasdiBs,Smart Home Sounds,https://www.youtube.com/channel/UCTIFIULcxN0sh8b3uXgDX6g,2022-12-13T00:40:11.813Z,SaXVGasdiBs,0 days 00:25:58,321023,3533,0,332,80900
86,Insert Matlab Code into Latex,https://www.youtube.com/watch?v=Gm7yndd1iBs,ITC-DCLab,https://www.youtube.com/channel/UCr7AuGsSO8T-pzwRUJ2RS_w,2022-12-12T22:38:57.261Z,,,,,,,
87,UBER - reakcja na przyspieszenie 571 HP Taycan 4s !,https://www.youtube.com/watch?v=deL4vImcAwE,Hi_5,https://www.youtube.com/channel/UCFATLmdasfbXIPh9q_4fscQ,2022-12-12T20:34:14.796Z,deL4vImcAwE,0 days 00:11:21,98215,4531,0,148,472000
88,Did I just invent a new type of hook?!?!,https://www.youtube.com/watch?v=-wE08xWCCSs,Stianseba_,https://www.youtube.com/channel/UCDToIp3F4cQsFavaMhIrlWA,2022-12-12T20:32:47.410Z,-wE08xWCCSs,0 days 00:00:56,97240,3184,0,144,3380
89,Tech Week - Naprawdę Wam to przeszkadza?,https://www.youtube.com/watch?v=5awuYGKZUOk,Kuba Klawiter,https://www.youtube.com/channel/UCLr4hMhk_2KE0GUBSBrspGA,2022-12-12T15:49:32.622Z,5awuYGKZUOk,0 days 00:19:02,369507,19990,0,813,911000
