"App name","Date","Time","Duration"
"Screen off (locked)","11.01.2023",12:23:56,00:04:38
"Ekran w??czony (zablokowany)","11.01.2023",12:23:54,00:00:02
"Screen off (locked)","11.01.2023",12:21:20,00:02:35
"Messenger","11.01.2023",12:20:58,00:00:21
"Screen on (unlocked)","11.01.2023",12:20:57,00:00:00
"Ekran w??czony (zablokowany)","11.01.2023",12:20:57,00:00:00
"Screen off (locked)","11.01.2023",12:17:04,00:03:53
"Ekran w??czony (zablokowany)","11.01.2023",12:17:03,00:00:01
"Screen off (locked)","11.01.2023",12:07:39,00:09:24
"Screen on (unlocked)","11.01.2023",12:06:44,00:00:53
"Messenger","11.01.2023",12:06:44,00:00:00
"Ekran w??czony (zablokowany)","11.01.2023",12:06:41,00:00:03
"Screen off (locked)","11.01.2023",11:50:53,00:15:49
"Messenger","11.01.2023",11:50:41,00:00:12
"WhatsApp","11.01.2023",11:50:32,00:00:08
"Screen on (unlocked)","11.01.2023",11:49:43,00:00:48
"Messenger","11.01.2023",11:49:43,00:00:00
"Ekran w??czony (zablokowany)","11.01.2023",11:49:40,00:00:04
"Screen off (locked)","11.01.2023",11:31:31,00:18:09
"Messenger","11.01.2023",11:31:26,00:00:05
"Screen on (unlocked)","11.01.2023",11:31:26,00:00:00
"Ekran wy??czony","11.01.2023",11:31:26,00:00:00
"Screen off (locked)","11.01.2023",11:21:30,00:09:56
"Screen on (unlocked)","11.01.2023",11:21:28,00:00:02
"Messenger","11.01.2023",11:21:28,00:00:00
"Ekran w??czony (zablokowany)","11.01.2023",11:21:27,00:00:01
"Screen off (locked)","11.01.2023",11:03:50,00:17:37
"Messenger","11.01.2023",11:03:03,00:00:48
"Screen on (unlocked)","11.01.2023",11:03:03,00:00:00
"Ekran w??czony (zablokowany)","11.01.2023",11:03:02,00:00:01
"Screen off (locked)","11.01.2023",10:59:09,00:03:53
"Ekran w??czony (zablokowany)","11.01.2023",10:59:08,00:00:01
"Screen off (locked)","11.01.2023",10:59:01,00:00:07
"Ekran w??czony (zablokowany)","11.01.2023",10:58:59,00:00:01
"Screen off (locked)","11.01.2023",10:58:20,00:00:40
"Ekran w??czony (zablokowany)","11.01.2023",10:58:18,00:00:01
"Screen off (locked)","11.01.2023",10:58:06,00:00:12
"Messenger","11.01.2023",10:58:05,00:00:02
"Screen on (unlocked)","11.01.2023",10:58:05,00:00:00
"Ekran w??czony (zablokowany)","11.01.2023",10:58:03,00:00:01
"Screen off (locked)","11.01.2023",10:58:00,00:00:03
"Messenger","11.01.2023",10:57:35,00:00:26
"Screen on (unlocked)","11.01.2023",10:57:33,00:00:00
"Ekran wy??czony","11.01.2023",10:57:33,00:00:00
"Screen off (locked)","11.01.2023",10:57:24,00:00:09
"Screen on (unlocked)","11.01.2023",10:57:02,00:00:00
"Ekran wy??czony","11.01.2023",10:57:01,00:00:00
"Screen off (locked)","11.01.2023",10:56:26,00:00:35
"Chrome","11.01.2023",10:56:06,00:00:19
"Messenger","11.01.2023",10:56:02,00:00:04
"Messenger","11.01.2023",10:55:49,00:00:08
"Screen on (unlocked)","11.01.2023",10:55:48,00:00:00
"Ekran w??czony (zablokowany)","11.01.2023",10:55:48,00:00:00
"Screen off (locked)","11.01.2023",10:55:45,00:00:03
"Screen on (unlocked)","11.01.2023",10:55:34,00:00:00
"Ekran w??czony (zablokowany)","11.01.2023",10:55:33,00:00:00
"Screen off (locked)","11.01.2023",10:53:51,00:01:42
"Ekran w??czony (zablokowany)","11.01.2023",10:53:50,00:00:01
"Screen off (locked)","11.01.2023",10:52:58,00:00:53
"Screen on (unlocked)","11.01.2023",10:52:56,00:00:00
"Ekran w??czony (zablokowany)","11.01.2023",10:52:55,00:00:01
"Screen off (locked)","11.01.2023",10:49:22,00:03:33
"Chrome","11.01.2023",10:49:14,00:00:08
"Messenger","11.01.2023",10:49:07,00:00:01
"Screen on (unlocked)","11.01.2023",10:49:07,00:00:00
"Ekran w??czony (zablokowany)","11.01.2023",10:49:04,00:00:03
"Screen off (locked)","11.01.2023",10:46:55,00:02:08
"Screen on (unlocked)","11.01.2023",10:46:11,00:00:44
"Messenger","11.01.2023",10:46:11,00:00:00
"Ekran w??czony (zablokowany)","11.01.2023",10:46:10,00:00:01
"Screen off (locked)","11.01.2023",10:45:34,00:00:36
"Messenger","11.01.2023",10:45:22,00:00:12
"Screen on (unlocked)","11.01.2023",10:45:20,00:00:00
"Ekran w??czony (zablokowany)","11.01.2023",10:45:20,00:00:01
"Screen off (locked)","11.01.2023",10:44:05,00:01:15
"Messenger","11.01.2023",10:43:37,00:00:27
"Screen on (unlocked)","11.01.2023",10:43:37,00:00:00
"Ekran w??czony (zablokowany)","11.01.2023",10:43:36,00:00:01
"Screen off (locked)","11.01.2023",10:42:25,00:01:11
"Messenger","11.01.2023",10:42:18,00:00:07
"Screen on (unlocked)","11.01.2023",10:42:18,00:00:00
"Ekran w??czony (zablokowany)","11.01.2023",10:42:18,00:00:01
"Screen off (locked)","11.01.2023",10:42:04,00:00:14
"Messenger","11.01.2023",10:42:00,00:00:04
"Screen on (unlocked)","11.01.2023",10:41:59,00:00:00
"Ekran w??czony (zablokowany)","11.01.2023",10:41:58,00:00:01
"Screen off (locked)","11.01.2023",10:41:25,00:00:34
"Screen on (unlocked)","11.01.2023",10:40:42,00:00:43
"Messenger","11.01.2023",10:40:42,00:00:00
"Ekran w??czony (zablokowany)","11.01.2023",10:40:41,00:00:01
"Screen off (locked)","11.01.2023",10:36:25,00:04:16
"Ekran w??czony (zablokowany)","11.01.2023",10:36:24,00:00:01
"Screen off (locked)","11.01.2023",10:34:03,00:02:21
"Ekran w??czony (zablokowany)","11.01.2023",10:34:01,00:00:02
"Screen off (locked)","11.01.2023",10:33:02,00:00:59
"Ekran w??czony (zablokowany)","11.01.2023",10:33:00,00:00:01
"Screen off (locked)","11.01.2023",10:22:55,00:10:05
"Messenger","11.01.2023",10:22:32,00:00:23
"Screen on (unlocked)","11.01.2023",10:22:30,00:00:02
"Chrome","11.01.2023",10:22:30,00:00:00
"Ekran w??czony (zablokowany)","11.01.2023",10:22:28,00:00:02
"Screen off (locked)","11.01.2023",10:19:55,00:02:32
"Chrome","11.01.2023",10:19:53,00:00:02
"Messenger","11.01.2023",10:18:54,00:00:58
"Chrome","11.01.2023",10:18:49,00:00:05
"Screen on (unlocked)","11.01.2023",10:18:48,00:00:00
"Ekran w??czony (zablokowany)","11.01.2023",10:18:44,00:00:05
"Screen off (locked)","11.01.2023",10:10:31,00:08:13
"Ekran w??czony (zablokowany)","11.01.2023",10:10:29,00:00:01
"Screen off (locked)","11.01.2023",10:06:57,00:03:33
"Ekran w??czony (zablokowany)","11.01.2023",10:06:45,00:00:11
"Screen off (locked)","11.01.2023",10:06:36,00:00:09
"Ekran w??czony (zablokowany)","11.01.2023",10:06:35,00:00:01
"Screen off (locked)","11.01.2023",10:00:50,00:05:44
"Ekran w??czony (zablokowany)","11.01.2023",10:00:40,00:00:10
"Screen off (locked)","11.01.2023",10:00:27,00:00:13
"Chrome","11.01.2023",10:00:07,00:00:20
"YouTube","11.01.2023",09:38:09,00:21:56
"Screen on (unlocked)","11.01.2023",09:38:09,00:00:00
"Ekran w??czony (zablokowany)","11.01.2023",09:38:07,00:00:02
"Screen off (locked)","11.01.2023",09:38:01,00:00:07
"YouTube","11.01.2023",09:26:31,00:11:29
"Messenger","11.01.2023",09:26:05,00:00:26
"Messenger","11.01.2023",09:25:53,00:00:07
"Chrome","11.01.2023",09:23:01,00:02:51
"Messenger","11.01.2023",09:22:53,00:00:07
"Messenger","11.01.2023",09:21:23,00:01:29
"Messenger","11.01.2023",09:20:57,00:00:22
"Chrome","11.01.2023",09:20:53,00:00:02
"WhatsApp","11.01.2023",09:20:28,00:00:24
"Pliki","11.01.2023",09:20:25,00:00:04
"WhatsApp","11.01.2023",09:20:15,00:00:10
"Chrome","11.01.2023",09:19:35,00:00:37
"Messenger","11.01.2023",09:19:31,00:00:04
"Chrome","11.01.2023",09:19:29,00:00:01
"Chrome","11.01.2023",09:19:22,00:00:01
"Messenger","11.01.2023",09:19:17,00:00:05
"Messenger","11.01.2023",09:19:04,00:00:11
"Chrome","11.01.2023",09:18:28,00:00:35
"Messenger","11.01.2023",09:18:26,00:00:01
"Chrome","11.01.2023",09:18:06,00:00:18
"Messenger","11.01.2023",09:17:35,00:00:31
"Zegar","11.01.2023",09:17:28,00:00:06
"Screen on (unlocked)","11.01.2023",09:17:27,00:00:00
"Ekran w??czony (zablokowany)","11.01.2023",09:17:22,00:00:05
"Screen off (locked)","11.01.2023",09:14:58,00:02:24
"Ekran w??czony (zablokowany)","11.01.2023",09:14:55,00:00:03
"Screen off (locked)","11.01.2023",09:11:55,00:03:00
"Ekran w??czony (zablokowany)","11.01.2023",09:11:53,00:00:02
"Screen off (locked)","11.01.2023",08:15:18,00:56:35
"Zegar","11.01.2023",08:15:02,00:00:16
"Ekran w??czony (zablokowany)","11.01.2023",08:15:02,00:00:00
"Screen off (locked)","11.01.2023",07:06:49,01:08:13
"Ekran w??czony (zablokowany)","11.01.2023",07:06:45,00:00:04
"Zegar","11.01.2023",00:14:29,06:52:16
"Screen on (unlocked)","11.01.2023",00:14:27,00:00:01
"Screen off (locked)","11.01.2023",00:14:17,00:00:10
"YouTube","11.01.2023",00:14:15,00:00:00
"YouTube","10.01.2023",23:55:02,00:19:11
"Sklep Google Play","10.01.2023",23:55:00,00:00:02
"YouTube","10.01.2023",23:42:33,00:12:27
"Chrome","10.01.2023",23:42:08,00:00:24
"Chrome","10.01.2023",23:40:51,00:01:16
"YouTube","10.01.2023",23:36:08,00:04:42
"Chrome","10.01.2023",23:31:07,00:04:59
"Messenger","10.01.2023",23:31:04,00:00:03
"Screen on (unlocked)","10.01.2023",23:31:03,00:00:01
"Screen off (locked)","10.01.2023",23:15:18,00:15:45
"Messenger","10.01.2023",23:12:21,00:02:57
"Screen on (unlocked)","10.01.2023",23:12:21,00:00:01
"Screen off (locked)","10.01.2023",23:12:00,00:00:21
"Messenger","10.01.2023",23:11:33,00:00:27
"Dysk","10.01.2023",23:11:31,00:00:02
"Screen on (unlocked)","10.01.2023",23:11:30,00:00:01
"Screen off (locked)","10.01.2023",23:10:56,00:00:34
"Dysk","10.01.2023",23:10:39,00:00:17
"Dysk","10.01.2023",23:08:55,00:01:43
"Mened?er plik?w","10.01.2023",23:08:50,00:00:03
"Dysk","10.01.2023",23:08:31,00:00:14
"Mened?er plik?w","10.01.2023",23:08:22,00:00:07
"Chrome","10.01.2023",23:08:16,00:00:05
"Messenger","10.01.2023",23:06:43,00:01:32
"Dysk","10.01.2023",23:06:11,00:00:31
"Messenger","10.01.2023",23:05:50,00:00:20
"Chrome","10.01.2023",23:05:48,00:00:02
"Dysk","10.01.2023",23:03:06,00:02:42
"Chrome","10.01.2023",23:02:44,00:00:22
"Dysk","10.01.2023",23:02:41,00:00:02
"Messenger","10.01.2023",23:02:36,00:00:05
"Messenger","10.01.2023",23:02:27,00:00:07
"Dysk","10.01.2023",23:01:29,00:00:57
"Messenger","10.01.2023",23:00:53,00:00:34
"YouTube","10.01.2023",23:00:50,00:00:01
"Dysk","10.01.2023",23:00:28,00:00:22
"Messenger","10.01.2023",23:00:23,00:00:04
"Dysk","10.01.2023",23:00:12,00:00:11
"Messenger","10.01.2023",22:59:40,00:00:31
"Dysk","10.01.2023",22:59:26,00:00:12
"Messenger","10.01.2023",22:59:12,00:00:14
"Dysk","10.01.2023",22:57:14,00:01:56
"Messenger","10.01.2023",22:57:11,00:00:03
"Dysk","10.01.2023",22:57:09,00:00:01
"Gmail","10.01.2023",22:57:07,00:00:00
"Gmail","10.01.2023",22:56:30,00:00:35
"Messenger","10.01.2023",22:56:25,00:00:05
"Gmail","10.01.2023",22:56:01,00:00:24
"YouTube","10.01.2023",22:55:47,00:00:13
"Messenger","10.01.2023",22:55:16,00:00:31
"Chrome","10.01.2023",22:49:09,00:06:05
"Messenger","10.01.2023",22:48:58,00:00:10
"Screen on (unlocked)","10.01.2023",22:48:50,00:00:01
"Screen off (locked)","10.01.2023",22:38:36,00:10:14
"Chrome","10.01.2023",22:38:08,00:00:27
"YouTube","10.01.2023",22:38:02,00:00:05
"Screen on (unlocked)","10.01.2023",22:38:02,00:00:01
"Screen off (locked)","10.01.2023",22:20:55,00:17:06
"YouTube","10.01.2023",22:14:16,00:06:40
"Chrome","10.01.2023",22:14:12,00:00:03
"Chrome","10.01.2023",22:14:09,00:00:02
"Screen on (unlocked)","10.01.2023",22:14:09,00:00:01
"Screen off (locked)","10.01.2023",22:13:08,00:01:01
"Chrome","10.01.2023",22:12:47,00:00:21
"YouTube","10.01.2023",22:12:44,00:00:02
"Messenger","10.01.2023",22:12:38,00:00:05
"YouTube","10.01.2023",21:45:56,00:26:40
"Screen on (unlocked)","10.01.2023",21:45:55,00:00:01
"Screen off (locked)","10.01.2023",21:44:35,00:01:21
"YouTube","10.01.2023",21:27:16,00:17:19
"Messenger","10.01.2023",21:23:47,00:03:28
"YouTube","10.01.2023",21:21:40,00:02:07
"Messenger","10.01.2023",21:21:33,00:00:06
"Screen on (unlocked)","10.01.2023",21:21:32,00:00:01
"Screen off (locked)","10.01.2023",21:17:29,00:04:03
"Messenger","10.01.2023",21:17:27,00:00:02
"Galeria","10.01.2023",21:17:21,00:00:05
"Multimedia","10.01.2023",21:17:20,00:00:01
"Galeria","10.01.2023",21:17:15,00:00:06
"Multimedia","10.01.2023",21:17:14,00:00:01
"Galeria","10.01.2023",21:17:00,00:00:13
"Galeria","10.01.2023",21:16:58,00:00:02
"Messenger","10.01.2023",21:16:55,00:00:02
"Screen on (unlocked)","10.01.2023",21:16:55,00:00:01
"Screen off (locked)","10.01.2023",21:05:14,00:11:41
"Messenger","10.01.2023",21:04:42,00:00:31
"Screen on (unlocked)","10.01.2023",21:04:42,00:00:01
"Screen off (locked)","10.01.2023",21:04:33,00:00:09
"Messenger","10.01.2023",21:02:46,00:01:47
"Galeria","10.01.2023",21:02:44,00:00:01
"Screen on (unlocked)","10.01.2023",21:02:44,00:00:01
"Screen off (locked)","10.01.2023",21:01:37,00:01:07
"Galeria","10.01.2023",21:01:08,00:00:28
"Multimedia","10.01.2023",21:01:07,00:00:01
"Galeria","10.01.2023",21:00:54,00:00:14
"Messenger","10.01.2023",20:59:16,00:01:36
"Messenger","10.01.2023",20:59:00,00:00:14
"Chrome","10.01.2023",20:57:13,00:01:46
"Messenger","10.01.2023",20:57:00,00:00:13
"Chrome","10.01.2023",20:56:35,00:00:24
"Messenger","10.01.2023",20:56:12,00:00:22
"Chrome","10.01.2023",20:55:56,00:00:14
"Screen on (unlocked)","10.01.2023",20:55:55,00:00:01
"Screen off (locked)","10.01.2023",20:55:15,00:00:40
"Chrome","10.01.2023",20:55:06,00:00:09
"Chrome","10.01.2023",20:54:58,00:00:02
"Allegro","10.01.2023",20:53:58,00:01:00
"Chrome","10.01.2023",20:53:34,00:00:21
"Screen on (unlocked)","10.01.2023",20:53:33,00:00:01
"Screen off (locked)","10.01.2023",20:52:23,00:01:10
"Messenger","10.01.2023",20:52:20,00:00:02
"Screen on (unlocked)","10.01.2023",20:52:19,00:00:01
"Screen off (locked)","10.01.2023",19:50:26,01:01:53
"Messenger","10.01.2023",19:50:18,00:00:08
"Teams","10.01.2023",19:49:40,00:00:39
"YouTube","10.01.2023",19:49:37,00:00:01
"Messenger","10.01.2023",19:48:36,00:01:00
"WhatsApp","10.01.2023",19:48:35,00:00:01
"Messenger","10.01.2023",19:22:51,00:25:44
"WhatsApp","10.01.2023",19:18:23,00:04:28
"Messenger","10.01.2023",19:18:17,00:00:06
"WhatsApp","10.01.2023",19:18:14,00:00:03
"Screen on (unlocked)","10.01.2023",19:18:13,00:00:01
"Screen off (locked)","10.01.2023",19:18:02,00:00:11
"WhatsApp","10.01.2023",19:17:52,00:00:10
"Screen on (unlocked)","10.01.2023",19:17:52,00:00:01
"Screen off (locked)","10.01.2023",19:17:45,00:00:06
"WhatsApp","10.01.2023",19:17:40,00:00:05
"Messenger","10.01.2023",19:17:15,00:00:19
"Screen on (unlocked)","10.01.2023",19:17:15,00:00:01
"Screen off (locked)","10.01.2023",19:16:03,00:01:12
"Messenger","10.01.2023",19:14:49,00:01:14
"Arkusze","10.01.2023",19:14:46,00:00:01
"Screen on (unlocked)","10.01.2023",19:14:45,00:00:01
"Screen off (locked)","10.01.2023",19:08:55,00:05:50
"Arkusze","10.01.2023",19:08:41,00:00:14
"Screen on (unlocked)","10.01.2023",19:08:36,00:00:01
"Screen off (locked)","10.01.2023",18:53:09,00:15:26
"Chrome","10.01.2023",18:52:04,00:01:04
"Teams","10.01.2023",18:51:23,00:00:27
"Messenger","10.01.2023",18:51:21,00:00:01
"Chrome","10.01.2023",18:50:46,00:00:32
"Messenger","10.01.2023",18:50:31,00:00:15
"Chrome","10.01.2023",18:48:39,00:01:51
"Gmail","10.01.2023",18:48:29,00:00:06
"Messenger","10.01.2023",18:48:26,00:00:02
"Messenger","10.01.2023",18:47:36,00:00:46
"Chrome","10.01.2023",18:47:35,00:00:01
"Screen on (unlocked)","10.01.2023",18:47:35,00:00:00
"Ekran w??czony (zablokowany)","10.01.2023",18:47:31,00:00:04
"Screen off (locked)","10.01.2023",18:47:17,00:00:14
"Chrome","10.01.2023",18:47:02,00:00:15
"Messenger","10.01.2023",18:46:52,00:00:09
"Chrome","10.01.2023",18:46:50,00:00:02
"Screen on (unlocked)","10.01.2023",18:46:50,00:00:00
"Ekran wy??czony","10.01.2023",18:46:49,00:00:00
"Screen off (locked)","10.01.2023",18:40:19,00:06:31
"Ekran w??czony (zablokowany)","10.01.2023",18:39:58,00:00:21
"Screen off (locked)","10.01.2023",18:34:41,00:05:16
"Chrome","10.01.2023",18:33:36,00:01:05
"Screen on (unlocked)","10.01.2023",18:33:36,00:00:00
"Ekran wy??czony","10.01.2023",18:33:36,00:00:00
"Screen off (locked)","10.01.2023",18:31:51,00:01:45
"Chrome","10.01.2023",18:31:19,00:00:32
"Screen on (unlocked)","10.01.2023",18:30:29,00:00:49
"Messenger","10.01.2023",18:30:29,00:00:00
"Ekran w??czony (zablokowany)","10.01.2023",18:30:28,00:00:01
"Screen off (locked)","10.01.2023",18:29:38,00:00:50
"Screen on (unlocked)","10.01.2023",18:29:34,00:00:04
"Messenger","10.01.2023",18:29:34,00:00:00
"Ekran w??czony (zablokowany)","10.01.2023",18:29:30,00:00:04
"Screen off (locked)","10.01.2023",18:29:29,00:00:01
"Messenger","10.01.2023",18:27:27,00:02:02
"Screen on (unlocked)","10.01.2023",18:27:25,00:00:00
"Ekran wy??czony","10.01.2023",18:27:25,00:00:00
"Screen off (locked)","10.01.2023",18:25:55,00:01:30
"Chrome","10.01.2023",18:23:26,00:02:28
"Screen on (unlocked)","10.01.2023",18:23:21,00:00:00
"Ekran wy??czony","10.01.2023",18:23:20,00:00:00
"Screen off (locked)","10.01.2023",18:16:52,00:06:28
"Ekran w??czony (zablokowany)","10.01.2023",18:16:42,00:00:10
"Screen off (locked)","10.01.2023",18:14:14,00:02:28
"Teams","10.01.2023",18:13:43,00:00:29
"Messenger","10.01.2023",18:13:42,00:00:01
"Screen on (unlocked)","10.01.2023",18:13:42,00:00:00
"Ekran wy??czony","10.01.2023",18:13:41,00:00:00
"Screen off (locked)","10.01.2023",18:10:17,00:03:25
"Ekran w??czony (zablokowany)","10.01.2023",18:10:15,00:00:01
"Screen off (locked)","10.01.2023",18:09:27,00:00:48
"Messenger","10.01.2023",18:08:45,00:00:42
"Screen on (unlocked)","10.01.2023",18:08:45,00:00:00
"Ekran w??czony (zablokowany)","10.01.2023",18:08:45,00:00:00
"Screen off (locked)","10.01.2023",18:05:00,00:03:45
"Ekran w??czony (zablokowany)","10.01.2023",18:04:59,00:00:01
"Screen off (locked)","10.01.2023",17:25:12,00:39:47
"Ekran w??czony (zablokowany)","10.01.2023",17:25:11,00:00:01
"Screen off (locked)","10.01.2023",16:45:11,00:40:00
"Messenger","10.01.2023",16:44:57,00:00:14
"Screen on (unlocked)","10.01.2023",16:44:57,00:00:00
"Ekran w??czony (zablokowany)","10.01.2023",16:44:57,00:00:01
"Screen off (locked)","10.01.2023",16:43:42,00:01:14
"Messenger","10.01.2023",16:43:23,00:00:20
"Screen on (unlocked)","10.01.2023",16:43:22,00:00:00
"Ekran w??czony (zablokowany)","10.01.2023",16:43:20,00:00:02
"Screen off (locked)","10.01.2023",16:43:00,00:00:20
"Messenger","10.01.2023",16:40:37,00:02:23
"Screen on (unlocked)","10.01.2023",16:40:37,00:00:00
"Ekran wy??czony","10.01.2023",16:40:37,00:00:00
"Screen off (locked)","10.01.2023",16:36:10,00:04:27
"Ekran w??czony (zablokowany)","10.01.2023",16:36:09,00:00:01
"Screen off (locked)","10.01.2023",16:34:49,00:01:20
"Messenger","10.01.2023",16:32:45,00:02:04
"Screen on (unlocked)","10.01.2023",16:32:44,00:00:00
"Ekran wy??czony","10.01.2023",16:32:44,00:00:00
"Screen off (locked)","10.01.2023",16:31:46,00:00:58
"Screen on (unlocked)","10.01.2023",16:31:43,00:00:00
"Ekran wy??czony","10.01.2023",16:31:43,00:00:00
"Screen off (locked)","10.01.2023",16:28:04,00:03:39
"Ekran w??czony (zablokowany)","10.01.2023",16:27:54,00:00:10
"Screen off (locked)","10.01.2023",16:27:53,00:00:01
"Ekran w??czony (zablokowany)","10.01.2023",16:27:52,00:00:01
"Screen off (locked)","10.01.2023",16:26:52,00:00:59
"Ekran w??czony (zablokowany)","10.01.2023",16:26:51,00:00:01
"Screen off (locked)","10.01.2023",15:21:33,01:05:18
"Ekran w??czony (zablokowany)","10.01.2023",15:21:32,00:00:02
"Screen off (locked)","10.01.2023",15:19:07,00:02:25
"Ekran w??czony (zablokowany)","10.01.2023",15:19:06,00:00:01
"Screen off (locked)","10.01.2023",15:15:23,00:03:43
"Chrome","10.01.2023",15:15:04,00:00:18
"Chrome","10.01.2023",15:12:04,00:02:59
"Gmail","10.01.2023",15:11:50,00:00:02
"Screen on (unlocked)","10.01.2023",15:11:50,00:00:00
"Ekran wy??czony","10.01.2023",15:11:50,00:00:00
"Screen off (locked)","10.01.2023",15:02:10,00:09:40
"Ekran w??czony (zablokowany)","10.01.2023",15:02:09,00:00:01
"Screen off (locked)","10.01.2023",14:50:24,00:11:45
"Ekran w??czony (zablokowany)","10.01.2023",14:50:23,00:00:01
"Screen off (locked)","10.01.2023",14:38:42,00:11:41
"Ekran w??czony (zablokowany)","10.01.2023",14:38:41,00:00:01
"Screen off (locked)","10.01.2023",14:25:08,00:13:33
"Ekran w??czony (zablokowany)","10.01.2023",14:25:07,00:00:01
"Screen off (locked)","10.01.2023",13:59:55,00:25:11
"Gmail","10.01.2023",13:59:31,00:00:25
"Chrome","10.01.2023",13:59:24,00:00:05
"Screen on (unlocked)","10.01.2023",13:59:23,00:00:00
"Ekran w??czony (zablokowany)","10.01.2023",13:59:23,00:00:01
"Screen off (locked)","10.01.2023",13:58:49,00:00:33
"Ekran w??czony (zablokowany)","10.01.2023",13:58:39,00:00:10
"Screen off (locked)","10.01.2023",13:58:36,00:00:03
"Chrome","10.01.2023",13:57:32,00:01:00
"Screen on (unlocked)","10.01.2023",13:57:30,00:00:00
"Ekran w??czony (zablokowany)","10.01.2023",13:57:30,00:00:00
"Screen off (locked)","10.01.2023",13:57:00,00:00:30
"Chrome","10.01.2023",13:54:30,00:02:28
"Screen on (unlocked)","10.01.2023",13:54:29,00:00:00
"Ekran w??czony (zablokowany)","10.01.2023",13:54:29,00:00:00
"Screen off (locked)","10.01.2023",13:52:55,00:01:33
"Chrome","10.01.2023",13:50:52,00:02:02
"Screen on (unlocked)","10.01.2023",13:50:52,00:00:00
"Ekran w??czony (zablokowany)","10.01.2023",13:50:50,00:00:02
"Screen off (locked)","10.01.2023",13:46:15,00:04:35
"Ekran w??czony (zablokowany)","10.01.2023",13:46:14,00:00:01
"Screen off (locked)","10.01.2023",13:40:45,00:05:29
"Chrome","10.01.2023",13:40:30,00:00:15
"Screen on (unlocked)","10.01.2023",13:40:18,00:00:11
"Messenger","10.01.2023",13:40:18,00:00:00
"Ekran w??czony (zablokowany)","10.01.2023",13:40:16,00:00:02
"Screen off (locked)","10.01.2023",13:38:11,00:02:04
"Screen on (unlocked)","10.01.2023",13:38:03,00:00:08
"Messenger","10.01.2023",13:38:03,00:00:00
"Ekran w??czony (zablokowany)","10.01.2023",13:37:56,00:00:07
"Screen off (locked)","10.01.2023",13:37:55,00:00:01
"Ekran w??czony (zablokowany)","10.01.2023",13:37:54,00:00:01
"Screen off (locked)","10.01.2023",13:32:06,00:05:49
"Ekran w??czony (zablokowany)","10.01.2023",13:32:05,00:00:01
"Screen off (locked)","10.01.2023",13:22:16,00:09:49
"Messenger","10.01.2023",13:21:55,00:00:21
"Screen on (unlocked)","10.01.2023",13:21:55,00:00:00
"Ekran w??czony (zablokowany)","10.01.2023",13:21:52,00:00:02
"Screen off (locked)","10.01.2023",13:18:59,00:02:53
"Ekran w??czony (zablokowany)","10.01.2023",13:18:56,00:00:04
"Screen off (locked)","10.01.2023",13:18:11,00:00:45
"Ekran w??czony (zablokowany)","10.01.2023",13:18:09,00:00:02
"Screen off (locked)","10.01.2023",13:17:33,00:00:36
"Messenger","10.01.2023",13:15:48,00:01:45
"Chrome","10.01.2023",13:15:46,00:00:02
"Screen on (unlocked)","10.01.2023",13:15:46,00:00:00
"Ekran w??czony (zablokowany)","10.01.2023",13:15:37,00:00:09
"Screen off (locked)","10.01.2023",12:13:30,01:02:07
"Chrome","10.01.2023",12:13:14,00:00:16
"Messenger","10.01.2023",12:13:11,00:00:02
"Chrome","10.01.2023",12:11:09,00:02:02
"Screen on (unlocked)","10.01.2023",12:11:08,00:00:00
"Ekran w??czony (zablokowany)","10.01.2023",12:11:06,00:00:02
"Screen off (locked)","10.01.2023",12:10:11,00:00:54
"Messenger","10.01.2023",12:09:57,00:00:09
"Screen on (unlocked)","10.01.2023",12:09:57,00:00:00
"Ekran wy??czony","10.01.2023",12:09:57,00:00:00
"Screen off (locked)","10.01.2023",12:08:26,00:01:31
"Messenger","10.01.2023",12:08:02,00:00:24
"TIDAL","10.01.2023",12:07:52,00:00:10
"Messenger","10.01.2023",12:07:40,00:00:11
"Screen on (unlocked)","10.01.2023",12:07:40,00:00:00
"Ekran w??czony (zablokowany)","10.01.2023",12:07:40,00:00:01
"Screen off (locked)","10.01.2023",12:05:48,00:01:51
"Messenger","10.01.2023",12:05:25,00:00:23
"Screen on (unlocked)","10.01.2023",12:05:25,00:00:00
"Ekran w??czony (zablokowany)","10.01.2023",12:05:24,00:00:01
"Screen off (locked)","10.01.2023",12:01:51,00:03:33
"Ekran w??czony (zablokowany)","10.01.2023",12:01:49,00:00:02
"Screen off (locked)","10.01.2023",12:01:20,00:00:29
"Messenger","10.01.2023",11:59:43,00:01:37
"TIDAL","10.01.2023",11:59:26,00:00:17
"Messenger","10.01.2023",11:57:47,00:01:38
"YouTube","10.01.2023",11:56:07,00:01:41
"Messenger","10.01.2023",11:56:02,00:00:04
"Messenger","10.01.2023",11:52:06,00:03:54
"Screen on (unlocked)","10.01.2023",11:52:06,00:00:00
"Ekran w??czony (zablokowany)","10.01.2023",11:52:03,00:00:02
"Screen off (locked)","10.01.2023",11:51:50,00:00:13
"Screen on (unlocked)","10.01.2023",11:49:26,00:02:25
"Messenger","10.01.2023",11:49:26,00:00:00
"Ekran w??czony (zablokowany)","10.01.2023",11:49:25,00:00:01
"Screen off (locked)","10.01.2023",11:48:37,00:00:48
"Messenger","10.01.2023",11:48:24,00:00:13
"Chrome","10.01.2023",11:48:05,00:00:17
"Messenger","10.01.2023",11:47:49,00:00:15
