"App name","Date","Time","Duration"
"Chrome","08.01.2023","08:15:49","0:05:03"
"Ekran włączony (odblokowany)","08.01.2023","08:15:44","0:00:01"
"YouTube","08.01.2023","08:15:44","0:00:00"
"Ekran włączony (zablokowany)","08.01.2023","08:15:41","0:00:03"
"Ekran wyłączony (zablokowany)","08.01.2023","08:10:13","0:05:28"
"YouTube","08.01.2023","07:56:07","0:14:06"
"Ekran włączony (odblokowany)","08.01.2023","07:56:07","0:00:00"
"Ekran włączony (zablokowany)","08.01.2023","07:56:04","0:00:02"
"Ekran wyłączony (zablokowany)","08.01.2023","07:56:00","0:00:04"
"Ekran włączony (odblokowany)","08.01.2023","07:34:53","0:21:07"
"YouTube","08.01.2023","07:34:53","0:00:00"
"Ekran włączony (zablokowany)","08.01.2023","07:34:49","0:00:04"
"Ekran wyłączony (zablokowany)","08.01.2023","07:34:09","0:00:40"
"YouTube","08.01.2023","07:16:55","0:17:15"
"Ekran włączony (odblokowany)","08.01.2023","07:16:55","0:00:00"
"Ekran włączony (zablokowany)","08.01.2023","07:16:52","0:00:03"
"Ekran wyłączony (zablokowany)","08.01.2023","07:16:45","0:00:07"
"Ekran włączony (zablokowany)","08.01.2023","07:16:44","0:00:01"
"Ekran wyłączony (zablokowany)","08.01.2023","07:15:00","0:01:44"
"YouTube","08.01.2023","06:48:40","0:26:20"
"Ekran włączony (odblokowany)","08.01.2023","06:48:40","0:00:00"
"Ekran włączony (zablokowany)","08.01.2023","06:48:37","0:00:03"
"Ekran wyłączony (zablokowany)","08.01.2023","06:48:23","0:00:13"
"YouTube","08.01.2023","06:18:53","0:29:30"
"Ekran włączony (odblokowany)","08.01.2023","06:08:28","0:10:25"
"Chrome","08.01.2023","06:08:27","0:00:00"
"Ekran włączony (zablokowany)","08.01.2023","06:08:24","0:00:04"
"Ekran wyłączony (zablokowany)","08.01.2023","06:05:41","0:02:43"
"Chrome","08.01.2023","06:05:17","0:00:24"
"Ekran włączony (odblokowany)","08.01.2023","06:05:17","0:00:00"
"Ekran włączony (zablokowany)","08.01.2023","06:05:13","0:00:04"
"Ekran wyłączony (zablokowany)","08.01.2023","06:04:54","0:00:19"
"Chrome","08.01.2023","06:02:40","0:02:14"
"Messenger","08.01.2023","06:02:25","0:00:13"
"Chrome","08.01.2023","06:01:55","0:00:29"
"Outlook","08.01.2023","06:01:48","0:00:08"
"Ekran włączony (odblokowany)","08.01.2023","06:01:26","0:00:22"
"YouTube","08.01.2023","06:01:26","0:00:00"
"Ekran włączony (zablokowany)","08.01.2023","06:01:22","0:00:04"
"Ekran wyłączony (zablokowany)","08.01.2023","06:01:02","0:00:20"
"Ekran włączony (zablokowany)","08.01.2023","06:00:58","0:00:05"
"Ekran wyłączony (zablokowany)","08.01.2023","01:09:54","4:51:03"
"YouTube","08.01.2023","00:00:00","1:09:55"
"YouTube","07.01.2023","23:39:41","0:20:18"
"Chrome","07.01.2023","23:39:01","0:00:39"
"YouTube","07.01.2023","23:02:32","0:36:29"
"Chrome","07.01.2023","23:02:30","0:00:01"
"Ekran włączony (odblokowany)","07.01.2023","23:02:30","0:00:00"
"Ekran włączony (zablokowany)","07.01.2023","23:02:28","0:00:03"
"Ekran wyłączony (zablokowany)","07.01.2023","22:59:47","0:02:41"
"Chrome","07.01.2023","22:52:28","0:07:19"
"Allegro","07.01.2023","22:51:51","0:00:34"
"Sklep Google Play","07.01.2023","22:51:49","0:00:02"
"Allegro","07.01.2023","22:51:01","0:00:48"
"Chrome","07.01.2023","22:50:33","0:00:28"
"Sklep Google Play","07.01.2023","22:50:12","0:00:19"
"YouTube","07.01.2023","22:28:46","0:21:17"
"Chrome","07.01.2023","22:26:58","0:01:47"
"YouTube","07.01.2023","22:00:35","0:26:22"
"Messenger","07.01.2023","22:00:21","0:00:12"
"Messenger","07.01.2023","21:59:53","0:00:18"
"Ekran włączony (odblokowany)","07.01.2023","21:59:53","0:00:00"
"Ekran włączony (zablokowany)","07.01.2023","21:59:49","0:00:04"
"Ekran wyłączony (zablokowany)","07.01.2023","21:22:07","0:37:42"
"Ekran włączony (zablokowany)","07.01.2023","21:22:03","0:00:03"
"Ekran wyłączony (zablokowany)","07.01.2023","21:21:32","0:00:31"
"Messenger","07.01.2023","21:19:01","0:02:31"
"Ekran włączony (odblokowany)","07.01.2023","21:19:00","0:00:00"
"Ekran włączony (zablokowany)","07.01.2023","21:18:57","0:00:03"
"Ekran wyłączony (zablokowany)","07.01.2023","21:18:44","0:00:14"
"Messenger","07.01.2023","21:17:21","0:01:23"
"Ekran włączony (odblokowany)","07.01.2023","21:17:21","0:00:00"
"Ekran wyłączony","07.01.2023","21:17:20","0:00:00"
"Ekran wyłączony (zablokowany)","07.01.2023","21:04:11","0:13:09"
"Ekran włączony (zablokowany)","07.01.2023","21:04:10","0:00:02"
"Ekran wyłączony (zablokowany)","07.01.2023","20:28:37","0:35:33"
"Messenger","07.01.2023","20:28:29","0:00:08"
"Ekran włączony (odblokowany)","07.01.2023","20:28:29","0:00:00"
"Ekran włączony (zablokowany)","07.01.2023","20:28:25","0:00:04"
"Ekran wyłączony (zablokowany)","07.01.2023","20:22:05","0:06:19"
"Messenger","07.01.2023","20:14:27","0:07:39"
"Ekran włączony (odblokowany)","07.01.2023","20:14:26","0:00:00"
"Ekran włączony (zablokowany)","07.01.2023","20:14:22","0:00:05"
"Ekran wyłączony (zablokowany)","07.01.2023","20:06:15","0:08:07"
"Messenger","07.01.2023","20:06:07","0:00:08"
"Ekran włączony (odblokowany)","07.01.2023","20:06:07","0:00:00"
"Ekran włączony (zablokowany)","07.01.2023","20:06:04","0:00:03"
"Ekran wyłączony (zablokowany)","07.01.2023","20:05:20","0:00:44"
"Ekran włączony (zablokowany)","07.01.2023","20:05:19","0:00:01"
"Ekran wyłączony (zablokowany)","07.01.2023","20:04:59","0:00:19"
"Messenger","07.01.2023","20:04:38","0:00:21"
"Ekran włączony (odblokowany)","07.01.2023","20:04:38","0:00:00"
"Ekran włączony (zablokowany)","07.01.2023","20:04:35","0:00:03"
"Ekran wyłączony (zablokowany)","07.01.2023","20:04:34","0:00:01"
"Messenger","07.01.2023","20:02:38","0:01:55"
"Ekran włączony (odblokowany)","07.01.2023","20:02:38","0:00:00"
"Ekran włączony (zablokowany)","07.01.2023","20:02:36","0:00:02"
"Ekran wyłączony (zablokowany)","07.01.2023","18:05:32","1:57:03"
"Ekran włączony (zablokowany)","07.01.2023","18:05:31","0:00:01"
"Ekran wyłączony (zablokowany)","07.01.2023","18:01:46","0:03:46"
"Messenger","07.01.2023","18:01:30","0:00:16"
"Ekran włączony (odblokowany)","07.01.2023","18:01:30","0:00:00"
"Ekran wyłączony","07.01.2023","18:01:30","0:00:00"
"Ekran wyłączony (zablokowany)","07.01.2023","18:00:53","0:00:36"
"Messenger","07.01.2023","18:00:12","0:00:42"
"Ekran włączony (odblokowany)","07.01.2023","18:00:05","0:00:00"
"Ekran wyłączony","07.01.2023","18:00:05","0:00:00"
"Ekran wyłączony (zablokowany)","07.01.2023","17:32:42","0:27:22"
"Messenger","07.01.2023","17:32:22","0:00:17"
"Messenger","07.01.2023","17:31:43","0:00:37"
"Ekran włączony (odblokowany)","07.01.2023","17:31:43","0:00:00"
"Ekran wyłączony","07.01.2023","17:31:42","0:00:00"
"Ekran wyłączony (zablokowany)","07.01.2023","16:36:38","0:55:04"
"Ekran włączony (zablokowany)","07.01.2023","16:36:37","0:00:01"
"Ekran wyłączony (zablokowany)","07.01.2023","16:28:37","0:08:01"
"Ekran włączony (zablokowany)","07.01.2023","16:28:35","0:00:01"
"Ekran wyłączony (zablokowany)","07.01.2023","16:28:34","0:00:01"
"Ekran włączony (zablokowany)","07.01.2023","16:28:31","0:00:03"
"Ekran wyłączony (zablokowany)","07.01.2023","16:20:46","0:07:46"
"Messenger","07.01.2023","16:20:34","0:00:12"
"Ekran włączony (odblokowany)","07.01.2023","16:20:33","0:00:00"
"Ekran włączony (zablokowany)","07.01.2023","16:20:32","0:00:01"
"Ekran wyłączony (zablokowany)","07.01.2023","16:18:09","0:02:24"
"Messenger","07.01.2023","16:17:23","0:00:45"
"Arkusze","07.01.2023","16:16:47","0:00:34"
"Messenger","07.01.2023","16:16:40","0:00:06"
"Messenger","07.01.2023","16:16:33","0:00:06"
"Messenger","07.01.2023","16:16:03","0:00:27"
"Messenger","07.01.2023","16:15:12","0:00:48"
"Arkusze","07.01.2023","16:12:49","0:02:21"
"Moje ING","07.01.2023","16:11:38","0:01:08"
"Ekran włączony (odblokowany)","07.01.2023","16:11:35","0:00:01"
"Messenger","07.01.2023","16:11:35","0:00:00"
"Ekran włączony (zablokowany)","07.01.2023","16:11:34","0:00:01"
"Ekran wyłączony (zablokowany)","07.01.2023","16:09:51","0:01:43"
"Ekran włączony (odblokowany)","07.01.2023","16:09:33","0:00:17"
"Messenger","07.01.2023","16:09:33","0:00:00"
"Ekran włączony (zablokowany)","07.01.2023","16:09:28","0:00:05"
"Ekran wyłączony (zablokowany)","07.01.2023","15:52:49","0:16:40"
"Ekran włączony (zablokowany)","07.01.2023","15:52:45","0:00:04"
"Ekran wyłączony (zablokowany)","07.01.2023","15:51:06","0:01:38"
"Messenger","07.01.2023","15:48:59","0:02:07"
"Ekran włączony (odblokowany)","07.01.2023","15:48:59","0:00:00"
"Ekran wyłączony","07.01.2023","15:48:59","0:00:00"
"Ekran wyłączony (zablokowany)","07.01.2023","13:26:19","2:22:39"
"Messenger","07.01.2023","13:25:26","0:00:54"
"Chrome","07.01.2023","13:25:22","0:00:01"
"Ekran włączony (odblokowany)","07.01.2023","13:25:21","0:00:00"
"Ekran włączony (zablokowany)","07.01.2023","13:25:18","0:00:03"
"Ekran wyłączony (zablokowany)","07.01.2023","13:21:46","0:03:32"
"Chrome","07.01.2023","13:18:47","0:03:00"
"YouTube","07.01.2023","13:18:42","0:00:04"
"Ekran włączony (odblokowany)","07.01.2023","13:18:40","0:00:02"
"Ekran włączony (zablokowany)","07.01.2023","13:18:38","0:00:02"
"Ekran wyłączony (zablokowany)","07.01.2023","13:18:04","0:00:33"
"Menedżer plików","07.01.2023","13:18:02","0:00:01"
"Galeria","07.01.2023","13:17:31","0:00:30"
"Ekran włączony (odblokowany)","07.01.2023","13:17:31","0:00:00"
"Ekran wyłączony","07.01.2023","13:17:31","0:00:00"
"Ekran wyłączony (zablokowany)","07.01.2023","13:17:00","0:00:30"
"Galeria","07.01.2023","13:16:51","0:00:10"
"Menedżer plików","07.01.2023","13:16:46","0:00:04"
"Galeria","07.01.2023","13:16:19","0:00:24"
"Chrome","07.01.2023","13:14:36","0:01:41"
"Ekran włączony (odblokowany)","07.01.2023","13:14:33","0:00:03"
"Ekran włączony (zablokowany)","07.01.2023","13:14:27","0:00:06"
"Ekran wyłączony (zablokowany)","07.01.2023","13:12:25","0:02:02"
"Ekran włączony (zablokowany)","07.01.2023","13:12:24","0:00:01"
"Ekran wyłączony (zablokowany)","07.01.2023","12:55:40","0:16:44"
"Ekran włączony (zablokowany)","07.01.2023","12:55:38","0:00:02"
"Ekran wyłączony (zablokowany)","07.01.2023","12:48:58","0:06:40"
"Messenger","07.01.2023","12:45:33","0:03:24"
"Galeria","07.01.2023","12:45:13","0:00:16"
"Dysk","07.01.2023","12:45:12","0:00:01"
"Dysk","07.01.2023","12:43:22","0:01:29"
"Galeria","07.01.2023","12:43:15","0:00:06"
"Dysk","07.01.2023","12:42:54","0:00:21"
"Galeria","07.01.2023","12:42:35","0:00:17"
"Dysk","07.01.2023","12:33:53","0:08:41"
"Dysk","07.01.2023","12:28:22","0:05:31"
"Dysk","07.01.2023","12:26:33","0:01:47"
"Dysk","07.01.2023","12:26:25","0:00:07"
"Ekran włączony (odblokowany)","07.01.2023","12:26:23","0:00:01"
"Ekran włączony (zablokowany)","07.01.2023","12:26:20","0:00:03"
"Ekran wyłączony (zablokowany)","07.01.2023","12:24:08","0:02:12"
"Chrome","07.01.2023","12:23:49","0:00:18"
"Dysk","07.01.2023","12:23:25","0:00:23"
"Dysk","07.01.2023","12:22:26","0:00:58"
"Menedżer plików","07.01.2023","12:22:24","0:00:01"
"Dysk","07.01.2023","12:22:22","0:00:01"
"Dysk","07.01.2023","12:21:58","0:00:23"
"Ekran włączony (odblokowany)","07.01.2023","12:21:57","0:00:00"
"Ekran włączony (zablokowany)","07.01.2023","12:21:54","0:00:03"
"Ekran wyłączony (zablokowany)","07.01.2023","12:21:40","0:00:14"
"Dysk","07.01.2023","12:21:23","0:00:17"
"Menedżer plików","07.01.2023","12:21:19","0:00:04"
"Dysk","07.01.2023","12:20:53","0:00:24"
"Outlook","07.01.2023","12:20:42","0:00:10"
"Ekran włączony (odblokowany)","07.01.2023","12:20:37","0:00:00"
"Ekran włączony (zablokowany)","07.01.2023","12:20:35","0:00:03"
"Ekran wyłączony (zablokowany)","07.01.2023","12:20:23","0:00:12"
"Chrome","07.01.2023","12:10:48","0:09:33"
"Ekran włączony (odblokowany)","07.01.2023","12:10:39","0:00:00"
"Ekran włączony (zablokowany)","07.01.2023","12:10:38","0:00:01"
"Ekran wyłączony (zablokowany)","07.01.2023","12:08:33","0:02:04"
"Chrome","07.01.2023","12:02:30","0:05:59"
"YouTube","07.01.2023","12:02:28","0:00:01"
"Ekran włączony (odblokowany)","07.01.2023","12:02:28","0:00:00"
"Ekran włączony (zablokowany)","07.01.2023","12:02:28","0:00:01"
"Ekran wyłączony (zablokowany)","07.01.2023","12:00:42","0:01:46"
"YouTube","07.01.2023","11:54:38","0:06:04"
"Ekran włączony (odblokowany)","07.01.2023","11:54:38","0:00:00"
"Ekran włączony (zablokowany)","07.01.2023","11:54:36","0:00:02"
"Ekran wyłączony (zablokowany)","07.01.2023","11:44:40","0:09:55"
"Ekran włączony (zablokowany)","07.01.2023","11:44:29","0:00:11"
"Ekran wyłączony (zablokowany)","07.01.2023","11:43:04","0:01:25"
"Ekran włączony (odblokowany)","07.01.2023","10:38:17","1:04:48"
"YouTube","07.01.2023","10:38:17","0:00:00"
"Ekran włączony (zablokowany)","07.01.2023","10:38:15","0:00:02"
"Ekran wyłączony (zablokowany)","07.01.2023","10:38:08","0:00:07"
"Ekran włączony (odblokowany)","07.01.2023","10:28:32","0:09:36"
"YouTube","07.01.2023","10:28:28","0:00:04"
"Ekran włączony (zablokowany)","07.01.2023","10:28:28","0:00:00"
"Ekran wyłączony (zablokowany)","07.01.2023","10:28:27","0:00:01"
"Codzienne tapety","07.01.2023","10:28:26","0:00:01"
"Ekran włączony (zablokowany)","07.01.2023","10:28:23","0:00:03"
"Ekran wyłączony (zablokowany)","07.01.2023","10:26:46","0:01:37"
"Ekran włączony (zablokowany)","07.01.2023","10:26:45","0:00:02"
"Ekran wyłączony (zablokowany)","07.01.2023","07:27:06","2:59:39"
"YouTube","07.01.2023","07:16:09","0:10:57"
"Chrome","07.01.2023","07:15:40","0:00:28"
"Ekran włączony (odblokowany)","07.01.2023","07:15:40","0:00:00"
"Ekran wyłączony","07.01.2023","07:15:40","0:00:00"
"Ekran wyłączony (zablokowany)","07.01.2023","07:14:26","0:01:13"
"Chrome","07.01.2023","07:04:51","0:09:36"
"YouTube","07.01.2023","07:04:40","0:00:10"
"Ekran włączony (odblokowany)","07.01.2023","07:04:40","0:00:00"
"Ekran wyłączony","07.01.2023","07:04:40","0:00:00"
"Ekran wyłączony (zablokowany)","07.01.2023","06:55:43","0:08:56"
"YouTube","07.01.2023","06:31:37","0:24:07"
"Ekran włączony (odblokowany)","07.01.2023","06:31:37","0:00:00"
"Ekran włączony (zablokowany)","07.01.2023","06:31:33","0:00:03"
"Ekran wyłączony (zablokowany)","07.01.2023","06:31:04","0:00:30"
"YouTube","07.01.2023","06:29:49","0:01:15"
"Ekran włączony (odblokowany)","07.01.2023","06:29:49","0:00:00"
"Ekran włączony (zablokowany)","07.01.2023","06:29:41","0:00:08"
"YouTube","07.01.2023","00:17:40","6:12:01"
"Chrome","07.01.2023","00:10:41","0:06:58"
"YouTube","06.01.2023","23:44:39","0:25:59"
"YouTube","06.01.2023","23:44:25","0:00:09"
"Ekran włączony (odblokowany)","06.01.2023","23:44:25","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","23:39:01","0:05:23"
"YouTube","06.01.2023","22:29:14","1:09:47"
"Ekran włączony (odblokowany)","06.01.2023","22:28:30","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","22:24:44","0:03:46"
"Chrome","06.01.2023","22:17:10","0:07:29"
"App Usage","06.01.2023","22:16:24","0:00:44"
"Panel sterowania","06.01.2023","22:16:22","0:00:02"
"App Usage","06.01.2023","22:16:03","0:00:19"
"Chrome","06.01.2023","22:15:58","0:00:03"
"Chrome","06.01.2023","22:12:53","0:03:03"
"Chrome","06.01.2023","22:10:38","0:02:14"
"YouTube","06.01.2023","22:10:34","0:00:02"
"Ekran włączony (odblokowany)","06.01.2023","22:10:34","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","22:07:42","0:02:52"
"YouTube","06.01.2023","22:00:04","0:07:38"
"Ekran włączony (odblokowany)","06.01.2023","22:00:04","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","22:00:01","0:00:02"
"YouTube","06.01.2023","21:16:55","0:43:06"
"Aktualizacje aplikacji systemowych","06.01.2023","21:16:53","0:00:02"
"YouTube","06.01.2023","21:16:44","0:00:02"
"Panel sterowania","06.01.2023","21:16:42","0:00:03"
"YouTube","06.01.2023","21:10:30","0:06:12"
"Ekran włączony (odblokowany)","06.01.2023","21:10:29","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","21:09:40","0:00:50"
"YouTube","06.01.2023","21:05:00","0:04:40"
"Ekran włączony (odblokowany)","06.01.2023","21:04:59","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","20:56:27","0:08:32"
"YouTube","06.01.2023","20:50:57","0:05:29"
"Outlook","06.01.2023","20:50:56","0:00:01"
"Chrome","06.01.2023","20:50:44","0:00:11"
"Chrome","06.01.2023","20:50:10","0:00:33"
"Outlook","06.01.2023","20:50:03","0:00:07"
"YouTube","06.01.2023","19:53:03","0:56:59"
"Chrome","06.01.2023","19:52:27","0:00:36"
"Ekran włączony (odblokowany)","06.01.2023","19:52:27","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","19:46:53","0:05:34"
"Chrome","06.01.2023","19:46:45","0:00:08"
"Dysk","06.01.2023","19:44:27","0:02:17"
"Ekran włączony (odblokowany)","06.01.2023","19:44:26","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","19:09:12","0:35:15"
"Dysk","06.01.2023","19:09:01","0:00:10"
"Outlook","06.01.2023","19:08:18","0:00:42"
"Messenger","06.01.2023","19:08:17","0:00:01"
"Ekran włączony (odblokowany)","06.01.2023","19:08:16","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","17:52:49","1:15:27"
"Messenger","06.01.2023","17:51:58","0:00:51"
"Chrome","06.01.2023","17:51:53","0:00:05"
"Ekran włączony (odblokowany)","06.01.2023","17:51:52","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","17:20:56","0:30:57"
"Chrome","06.01.2023","17:20:09","0:00:46"
"Mapy","06.01.2023","17:19:59","0:00:08"
"Messenger","06.01.2023","17:19:47","0:00:11"
"Mapy","06.01.2023","17:19:34","0:00:12"
"Messenger","06.01.2023","17:19:27","0:00:07"
"Mapy","06.01.2023","17:19:14","0:00:12"
"Messenger","06.01.2023","17:19:01","0:00:12"
"Mapy","06.01.2023","17:18:59","0:00:01"
"Chrome","06.01.2023","17:18:38","0:00:20"
"Mapy","06.01.2023","17:17:47","0:00:52"
"Messenger","06.01.2023","17:17:24","0:00:20"
"Ekran włączony (odblokowany)","06.01.2023","17:17:22","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","17:16:57","0:00:25"
"Chrome","06.01.2023","17:15:09","0:01:47"
"Ekran włączony (odblokowany)","06.01.2023","17:15:09","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","17:14:01","0:01:08"
"Chrome","06.01.2023","17:10:59","0:03:02"
"Wiadomości","06.01.2023","17:09:51","0:01:08"
"Chrome","06.01.2023","17:09:44","0:00:07"
"Ekran włączony (odblokowany)","06.01.2023","17:09:43","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","16:23:40","0:46:03"
"Chrome","06.01.2023","16:23:35","0:00:05"
"Ekran włączony (odblokowany)","06.01.2023","16:23:34","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","16:09:22","0:14:12"
"Pogoda","06.01.2023","16:09:18","0:00:04"
"Mapy","06.01.2023","16:09:14","0:00:01"
"Ekran włączony (odblokowany)","06.01.2023","16:09:14","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","16:06:37","0:02:37"
"Mapy","06.01.2023","16:06:18","0:00:19"
"Ekran włączony (odblokowany)","06.01.2023","16:06:17","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","15:53:18","0:12:59"
"Mapy","06.01.2023","15:52:51","0:00:27"
"Messenger","06.01.2023","15:52:45","0:00:04"
"Ekran włączony (odblokowany)","06.01.2023","15:52:45","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","15:37:22","0:15:23"
"Messenger","06.01.2023","15:36:47","0:00:35"
"Ekran włączony (odblokowany)","06.01.2023","15:36:46","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","15:36:32","0:00:14"
"Messenger","06.01.2023","15:35:51","0:00:41"
"Kontakty","06.01.2023","15:35:50","0:00:01"
"Telefon","06.01.2023","15:35:10","0:00:40"
"Kontakty","06.01.2023","15:35:09","0:00:00"
"Telefon","06.01.2023","15:35:09","0:00:00"
"Kontakty","06.01.2023","15:35:08","0:00:01"
"Telefon","06.01.2023","15:35:06","0:00:02"
"Messenger","06.01.2023","15:33:13","0:01:53"
"Ekran włączony (odblokowany)","06.01.2023","15:33:12","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","15:31:13","0:01:59"
"Messenger","06.01.2023","15:31:12","0:00:01"
"Ekran włączony (odblokowany)","06.01.2023","15:31:11","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","15:28:35","0:02:36"
"Messenger","06.01.2023","15:28:31","0:00:05"
"Ekran włączony (odblokowany)","06.01.2023","15:28:30","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","15:28:06","0:00:23"
"Messenger","06.01.2023","15:27:55","0:00:11"
"Ekran włączony (odblokowany)","06.01.2023","15:27:53","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","15:26:29","0:01:24"
"Chrome","06.01.2023","15:22:42","0:03:46"
"Gmail","06.01.2023","15:22:21","0:00:11"
"Chrome","06.01.2023","15:22:20","0:00:01"
"Gmail","06.01.2023","15:22:17","0:00:02"
"TIDAL","06.01.2023","15:22:12","0:00:01"
"Ekran włączony (odblokowany)","06.01.2023","15:22:12","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","15:14:45","0:07:27"
"TIDAL","06.01.2023","15:14:38","0:00:07"
"Ekran włączony (odblokowany)","06.01.2023","15:14:38","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","15:10:17","0:04:20"
"TIDAL","06.01.2023","15:09:01","0:01:17"
"Messenger","06.01.2023","15:08:58","0:00:01"
"Ekran włączony (odblokowany)","06.01.2023","15:08:55","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","15:08:26","0:00:30"
"Mapy","06.01.2023","15:08:12","0:00:13"
"Messenger","06.01.2023","15:08:00","0:00:11"
"Mapy","06.01.2023","15:07:32","0:00:28"
"Messenger","06.01.2023","15:07:17","0:00:12"
"Ekran włączony (odblokowany)","06.01.2023","15:07:16","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","15:06:52","0:00:24"
"Messenger","06.01.2023","15:06:40","0:00:12"
"Ekran włączony (odblokowany)","06.01.2023","15:06:40","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","15:06:12","0:00:27"
"Messenger","06.01.2023","15:06:08","0:00:04"
"Messenger","06.01.2023","15:05:58","0:00:08"
"Mapy","06.01.2023","15:05:54","0:00:02"
"Ekran włączony (odblokowany)","06.01.2023","15:05:54","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","15:00:18","0:05:36"
"Mapy","06.01.2023","15:00:02","0:00:17"
"Messenger","06.01.2023","14:59:26","0:00:35"
"Mapy","06.01.2023","14:58:59","0:00:27"
"Ekran włączony (odblokowany)","06.01.2023","14:58:57","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","14:57:21","0:01:36"
"Mapy","06.01.2023","14:57:04","0:00:14"
"Messenger","06.01.2023","14:56:57","0:00:06"
"Ekran włączony (odblokowany)","06.01.2023","14:56:57","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","14:51:43","0:05:14"
"Messenger","06.01.2023","14:51:37","0:00:06"
"Mapy","06.01.2023","14:51:29","0:00:06"
"Mapy","06.01.2023","14:51:18","0:00:08"
"Mapy","06.01.2023","14:50:13","0:01:04"
"Messenger","06.01.2023","14:49:01","0:01:11"
"Mapy","06.01.2023","14:48:13","0:00:48"
"Messenger","06.01.2023","14:47:54","0:00:16"
"Ekran włączony (odblokowany)","06.01.2023","14:47:54","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","14:42:46","0:05:07"
"Messenger","06.01.2023","14:41:49","0:00:57"
"Chrome","06.01.2023","14:41:47","0:00:01"
"Ekran włączony (odblokowany)","06.01.2023","14:41:46","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","14:39:27","0:02:19"
"Chrome","06.01.2023","14:35:28","0:03:58"
"Messenger","06.01.2023","14:35:17","0:00:11"
"Chrome","06.01.2023","14:34:26","0:00:51"
"Ekran włączony (odblokowany)","06.01.2023","14:34:26","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","14:34:18","0:00:07"
"Chrome","06.01.2023","14:33:34","0:00:44"
"Messenger","06.01.2023","14:33:19","0:00:14"
"Chrome","06.01.2023","14:32:44","0:00:35"
"Messenger","06.01.2023","14:32:17","0:00:26"
"Chrome","06.01.2023","14:32:06","0:00:11"
"Messenger","06.01.2023","14:31:58","0:00:08"
"Chrome","06.01.2023","14:30:46","0:01:12"
"Messenger","06.01.2023","14:30:37","0:00:02"
"Ekran włączony (odblokowany)","06.01.2023","14:30:37","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","14:29:28","0:01:09"
"Messenger","06.01.2023","14:28:21","0:01:07"
"Ekran włączony (odblokowany)","06.01.2023","14:28:20","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","13:08:38","1:19:42"
"Messenger","06.01.2023","13:08:27","0:00:12"
"Ekran włączony (odblokowany)","06.01.2023","13:08:26","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","13:05:56","0:02:30"
"Messenger","06.01.2023","13:05:50","0:00:06"
"Ekran włączony (odblokowany)","06.01.2023","13:05:50","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","12:46:21","0:19:28"
"Messenger","06.01.2023","12:45:39","0:00:43"
"Ekran włączony (odblokowany)","06.01.2023","12:45:38","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","12:44:20","0:01:18"
"Messenger","06.01.2023","12:44:09","0:00:11"
"Ekran włączony (odblokowany)","06.01.2023","12:44:07","0:00:01"
"Ekran wyłączony (zablokowany)","06.01.2023","12:42:57","0:01:10"
"YouTube","06.01.2023","12:28:25","0:14:29"
"Ekran włączony (odblokowany)","06.01.2023","12:28:25","0:00:00"
"Ekran wyłączony","06.01.2023","12:28:25","0:00:00"
"Ekran wyłączony (zablokowany)","06.01.2023","12:11:35","0:16:50"
